id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,duel,clearance,counterpress,interception,out,foul_won,off_camera,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,dribble,block,foul_committed,ball_recovery,substitution,related_events,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,ball_recovery_recovery_failure,pass_type_id,pass_type_name,related_events_2,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,shot_end_location_2,shot_first_time,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,pass_switch,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events_4,pass_goal_assist,pass_technique_id,pass_technique_name,pass_through_ball
545f7305-47d1-42c3-9558-b7c62c9af117,2263,2,00:07:14.540,52,14,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,8ca4fc9c-282a-4079-b20e-c5918446db5e,5211,Jordi Alba Ramos,6,Left Back,32.9,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d74d135e-3bdc-4223-9112-8b66bb8918ae,2264,2,00:07:14.540,52,14,43,Carry,108,217,Barcelona,1,Regular Play,217,Barcelona,0.995,,23fac933-7ac5-4d6f-9da2-413d849becf9,5211,Jordi Alba Ramos,6,Left Back,32.9,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545f7305-47d1-42c3-9558-b7c62c9af117,32.9,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23fac933-7ac5-4d6f-9da2-413d849becf9,2265,2,00:07:15.535,52,15,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.0325,,20df536e-3a92-4367-88bb-665529a58216,5211,Jordi Alba Ramos,6,Left Back,32.9,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,15.50516,0.8355843,1.0,Ground Pass,43.3,26.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20df536e-3a92-4367-88bb-665529a58216,2266,2,00:07:16.568,52,16,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,23fac933-7ac5-4d6f-9da2-413d849becf9,5216,Andrés Iniesta Luján,15,Left Center Midfield,43.3,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bf49693-31e8-4dd6-86f7-73606c20af3a,2267,2,00:07:16.568,52,16,43,Carry,108,217,Barcelona,1,Regular Play,217,Barcelona,3.1009,,20df536e-3a92-4367-88bb-665529a58216,5216,Andrés Iniesta Luján,15,Left Center Midfield,43.3,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd7b7508-7dca-462b-ad4d-3e55b5e42b61,43.1,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd7b7508-7dca-462b-ad4d-3e55b5e42b61,2268,2,00:07:19.669,52,19,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,3.1046,,dc9717d2-6e47-4d71-880e-e5855d50555d,5216,Andrés Iniesta Luján,15,Left Center Midfield,43.1,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,34.85183,2.00621,3.0,High Pass,28.4,58.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc9717d2-6e47-4d71-880e-e5855d50555d,2269,2,00:07:22.773,52,22,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,dd7b7508-7dca-462b-ad4d-3e55b5e42b61,7068,Marc Bartra Aregall,3,Right Center Back,28.4,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580be3df-8ab0-44bb-b942-05499cd4bc46,2270,2,00:07:22.773,52,22,43,Carry,108,217,Barcelona,1,Regular Play,217,Barcelona,0.7156,,a027ebef-dd88-49f3-8fcc-9b6b945bb112,7068,Marc Bartra Aregall,3,Right Center Back,28.4,58.6,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,d61986c5-0635-40d6-ab26-d21c7058537b,30.1,59.2,,,,,,,,,,,,,,,,,,dc9717d2-6e47-4d71-880e-e5855d50555d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a027ebef-dd88-49f3-8fcc-9b6b945bb112,2271,2,00:07:23.379,52,23,17,Pressure,108,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.49081,,580be3df-8ab0-44bb-b942-05499cd4bc46,6732,Lucas Pérez Martínez,24,Left Center Forward,84.9,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d61986c5-0635-40d6-ab26-d21c7058537b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d61986c5-0635-40d6-ab26-d21c7058537b,2272,2,00:07:23.489,52,23,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,2.2973,,a027ebef-dd88-49f3-8fcc-9b6b945bb112,7068,Marc Bartra Aregall,3,Right Center Back,30.1,59.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,eb42e5b1-f1f2-442c-9a04-3c9c9626669e,,,4691.0,Claudio Andrés Bravo Muñoz,18.76273,-2.5920327,1.0,Ground Pass,14.1,49.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb42e5b1-f1f2-442c-9a04-3c9c9626669e,2273,2,00:07:25.786,52,25,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,d61986c5-0635-40d6-ab26-d21c7058537b,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,14.1,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51f8e7f1-3a55-446d-928a-b943c0d2e5b9,2274,2,00:07:25.786,52,25,43,Carry,108,217,Barcelona,1,Regular Play,217,Barcelona,1.3421,,d8bc2756-5b69-4ff7-b6b4-120fa3e5c524,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,14.1,49.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,eb42e5b1-f1f2-442c-9a04-3c9c9626669e,14.7,47.4,,,,,,,,,,,,,,,,,,fa72f2fd-7f10-4a2f-bdea-ef23c8cdffa3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa72f2fd-7f10-4a2f-bdea-ef23c8cdffa3,2275,2,00:07:26.485,52,26,17,Pressure,108,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.654129,,51f8e7f1-3a55-446d-928a-b943c0d2e5b9,6732,Lucas Pérez Martínez,24,Left Center Forward,102.9,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8bc2756-5b69-4ff7-b6b4-120fa3e5c524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8bc2756-5b69-4ff7-b6b4-120fa3e5c524,2276,2,00:07:27.128,52,27,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.0718,,c1bdbc93-e777-4b89-a672-05ca45b5e152,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,14.7,47.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,fa72f2fd-7f10-4a2f-bdea-ef23c8cdffa3,,,5470.0,Ivan Rakitić,13.155227,-0.3169429,1.0,Ground Pass,27.2,43.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1bdbc93-e777-4b89-a672-05ca45b5e152,2277,2,00:07:28.200,52,28,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,d8bc2756-5b69-4ff7-b6b4-120fa3e5c524,5470,Ivan Rakitić,13,Right Center Midfield,27.2,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f54ab96d-9d51-464d-866a-0a6f24f71c5b,2278,2,00:07:28.200,52,28,43,Carry,108,217,Barcelona,1,Regular Play,217,Barcelona,1.4525,,c1bdbc93-e777-4b89-a672-05ca45b5e152,5470,Ivan Rakitić,13,Right Center Midfield,27.2,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d94944b4-8a16-4810-be52-02111460797c,21.5,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d94944b4-8a16-4810-be52-02111460797c,2279,2,00:07:29.653,52,29,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,2.9451,,393e27c6-c27c-4476-a72e-d730f62b9f7c,5470,Ivan Rakitić,13,Right Center Midfield,21.5,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,33.65546,-0.89698344,3.0,High Pass,42.5,5.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393e27c6-c27c-4476-a72e-d730f62b9f7c,2280,2,00:07:32.598,52,32,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,d94944b4-8a16-4810-be52-02111460797c,5211,Jordi Alba Ramos,6,Left Back,42.5,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e7738d5-8627-4d1f-9dc6-e1bc6646dd6a,2281,2,00:07:32.598,52,32,43,Carry,108,217,Barcelona,1,Regular Play,217,Barcelona,1.7186,,393e27c6-c27c-4476-a72e-d730f62b9f7c,5211,Jordi Alba Ramos,6,Left Back,42.5,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b5af869-e9a8-4e04-b6cd-100717b2b221,57.4,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b5af869-e9a8-4e04-b6cd-100717b2b221,2282,2,00:07:34.316,52,34,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.2754,,36fb7990-17bf-4bf0-aa46-94daff8e3f5e,5211,Jordi Alba Ramos,6,Left Back,57.4,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,22.487774,0.79797614,1.0,Ground Pass,73.1,32.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36fb7990-17bf-4bf0-aa46-94daff8e3f5e,2283,2,00:07:35.592,52,35,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,3b5af869-e9a8-4e04-b6cd-100717b2b221,5246,Luis Alberto Suárez Díaz,23,Center Forward,73.1,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a14e455-a826-4a92-8e7b-96d0c5ca1e4f,2284,2,00:07:35.592,52,35,43,Carry,108,217,Barcelona,1,Regular Play,217,Barcelona,0.8184,,2f6b36c0-2170-4b8b-a038-5376346f1766,5246,Luis Alberto Suárez Díaz,23,Center Forward,73.1,32.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,36fb7990-17bf-4bf0-aa46-94daff8e3f5e,71.7,33.1,,,,,,,,,,,,,,,,,,e4921089-98f0-421e-a6cf-e40a4442482c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4921089-98f0-421e-a6cf-e40a4442482c,2285,2,00:07:36.218,52,36,17,Pressure,108,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.88667,,2f6b36c0-2170-4b8b-a038-5376346f1766,6777,Sidnei Rechel da Silva Júnior,3,Right Center Back,43.9,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6a14e455-a826-4a92-8e7b-96d0c5ca1e4f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f6b36c0-2170-4b8b-a038-5376346f1766,2286,2,00:07:36.410,52,36,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.571574,,0070e8e0-d555-4af0-b231-d676086597d8,5246,Luis Alberto Suárez Díaz,23,Center Forward,71.7,33.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,e4921089-98f0-421e-a6cf-e40a4442482c,,,5503.0,Lionel Andrés Messi Cuccittini,13.668211,1.2814418,1.0,Ground Pass,75.6,46.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0070e8e0-d555-4af0-b231-d676086597d8,2287,2,00:07:37.982,52,37,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,2f6b36c0-2170-4b8b-a038-5376346f1766,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,75.6,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba160319-19b1-49c6-a0d8-e74cf774ce5d,2288,2,00:07:37.982,52,37,43,Carry,108,217,Barcelona,1,Regular Play,217,Barcelona,3.281226,,0070e8e0-d555-4af0-b231-d676086597d8,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,75.6,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7b8dc26-1d46-4a03-89a8-a2882d728b67,91.9,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7b8dc26-1d46-4a03-89a8-a2882d728b67,2289,2,00:07:41.263,52,41,30,Pass,108,217,Barcelona,1,Regular Play,217,Barcelona,1.1257,,c6d14cbe-bde9-4935-b318-7e42a9d737ae,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,91.9,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,16.909761,0.26936406,1.0,Ground Pass,108.2,44.1,38.0,Left Foot,,,,,,,,,c1c6fc7c-636d-48a1-beda-227d1c9a299e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,108.0,Through Ball,True
c6d14cbe-bde9-4935-b318-7e42a9d737ae,2290,2,00:07:42.389,52,42,42,Ball Receipt*,108,217,Barcelona,1,Regular Play,217,Barcelona,,,a7b8dc26-1d46-4a03-89a8-a2882d728b67,5246,Luis Alberto Suárez Díaz,23,Center Forward,108.2,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1c6fc7c-636d-48a1-beda-227d1c9a299e,2291,2,00:07:42.421,52,42,16,Shot,108,217,Barcelona,1,Regular Play,217,Barcelona,1.0986,,1e4f2d2d-4944-421c-9741-c83e5f398610,5246,Luis Alberto Suárez Díaz,23,Center Forward,106.7,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38335487,120.0,39.3,a7b8dc26-1d46-4a03-89a8-a2882d728b67,93.0,Normal,40.0,Right Foot,87.0,Open Play,97.0,Goal,103.1,21.0,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,96.2,38.8,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,102.1,30.9,23800.0,Laureano Sanabria Ruiz,2.0,Right Back,False,113.4,40.6,27457.0,Manuel Fernández Muñíz,1.0,Goalkeeper,False,101.6,39.1,6777.0,Sidnei Rechel da Silva Júnior,3.0,Right Center Back,False,98.9,47.3,6738.0,Juan Francisco Moreno Fuertes,6.0,Left Back,False,96.0,37.5,6733.0,Pedro Mosquera Parada,10.0,Center Defensive Midfield,False,94.6,39.9,6913.0,Fernando Navarro i Corbacho,5.0,Left Center Back,False,85.4,27.2,23806.0,Alejandro Bergantiños García,13.0,Right Center Midfield,False,,,,,,,0.4,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
