id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,dribble,counterpress,duel,ball_receipt,out,ball_recovery,clearance,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,interception,block,foul_committed,foul_won,bad_behaviour,substitution,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events,pass_outcome_id,pass_outcome_name,foul_won_defensive,pass_type_id,pass_type_name,dribble_outcome_id,dribble_outcome_name,related_events_3,location,bad_behaviour_card_id,bad_behaviour_card_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,interception_outcome_id,interception_outcome_name,pass_aerial_won,pass_cross,pass_switch,pass_cut_back,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_head,pass_outswinging,pass_technique_id,pass_technique_name,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_deflected,block_deflection,ball_recovery_recovery_failure,pass_inswinging,foul_committed_type_id,foul_committed_type_name,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,block_offensive,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,player,position
7d25bc5d-7534-4fab-af73-8f809bcd8a3c,2673,2,00:33:32.216,78,32,43,Carry,191,217,Barcelona,1,Regular Play,217,Barcelona,1.005672,,481e808d-9462-4a09-ba44-a1f0a6e9e11f,,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,110.8,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ba9eabb1-ce9f-44ae-9dba-d9eab192977f,,117.2,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481e808d-9462-4a09-ba44-a1f0a6e9e11f,2674,2,00:33:33.222,78,33,30,Pass,191,217,Barcelona,1,Regular Play,217,Barcelona,0.840569,,5109aedd-406c-435e-8caf-655e6c52a1e5,,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,117.2,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508.0,Sandro Ramírez Castillo,14.831386,1.8861504,1.0,Ground Pass,112.6,38.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,1d875801-a5cc-4520-8b23-da9db61c04f7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2f08ced-4212-42c4-89ed-9d2b311c3cb7,2675,2,00:33:33.933,78,33,17,Pressure,191,217,Barcelona,1,Regular Play,213,Sevilla,0.064218,,,,27483.0,Benoît Trémoulinas,6.0,Left Back,7.9,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5109aedd-406c-435e-8caf-655e6c52a1e5,2676,2,00:33:34.044,78,34,42,Ball Receipt*,191,217,Barcelona,1,Regular Play,217,Barcelona,,,481e808d-9462-4a09-ba44-a1f0a6e9e11f,,3508.0,Sandro Ramírez Castillo,17.0,Right Wing,112.6,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d875801-a5cc-4520-8b23-da9db61c04f7,2677,2,00:33:34.044,78,34,16,Shot,191,217,Barcelona,1,Regular Play,217,Barcelona,0.256839,,7e2acccc-7466-4f79-8aad-0a41bd99ae52,,3508.0,Sandro Ramírez Castillo,17.0,Right Wing,114.4,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.52987605,120.0,36.1,1.7,481e808d-9462-4a09-ba44-a1f0a6e9e11f,40.0,Right Foot,93.0,Normal,87.0,Open Play,99.0,Post,True,110.5,29.9,6672.0,Jorge Andújar Moreno,2.0,Right Back,False,116.2,29.5,7948.0,Marco Andreolli,3.0,Right Center Back,False,116.1,28.6,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,107.1,37.9,6379.0,Sergi Roberto Carnicer,15.0,Left Center Midfield,True,95.1,19.0,5211.0,Jordi Alba Ramos,6.0,Left Back,True,102.2,24.2,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,False,113.5,36.7,10476.0,Timothée Kolodziejczak,5.0,Left Center Back,False,113.6,39.7,27483.0,Benoît Trémoulinas,6.0,Left Back,False,97.6,24.9,3637.0,Grzegorz Krychowiak,9.0,Right Defensive Midfield,False,92.3,21.4,6841.0,Víctor Machín Pérez,17.0,Right Wing,False,118.3,38.5,6823.0,Sergio Rico González,1.0,Goalkeeper,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e2acccc-7466-4f79-8aad-0a41bd99ae52,2678,2,00:33:34.301,78,34,23,Goal Keeper,191,217,Barcelona,1,Regular Play,213,Sevilla,0.0,,1d875801-a5cc-4520-8b23-da9db61c04f7,,6823.0,Sergio Rico González,1.0,Goalkeeper,1.8,41.6,,,,,,,,,,,,44.0,Set,,,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1014736-a0b0-4936-9c60-4cd97da52e6d,2679,2,00:33:37.565,78,37,2,Ball Recovery,191,217,Barcelona,1,Regular Play,213,Sevilla,0.0,,,,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,11.4,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f394eef3-8aaa-41c9-8af5-c08a286114b7,2680,2,00:33:37.565,78,37,43,Carry,191,217,Barcelona,1,Regular Play,213,Sevilla,0.837741,,e6e25384-8a40-4154-a417-59f7bd9e1ebc,,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,11.4,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1014736-a0b0-4936-9c60-4cd97da52e6d,,13.3,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6e25384-8a40-4154-a417-59f7bd9e1ebc,2681,2,00:33:38.402,78,38,30,Pass,191,217,Barcelona,1,Regular Play,213,Sevilla,0.928411,,d7eafa25-285b-4743-860c-d6e6b4b92496,,5737.0,Steven N''Kemboanza Mike Christopher Nzonzi,11.0,Left Defensive Midfield,13.3,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6841.0,Víctor Machín Pérez,7.66942,0.38777018,1.0,Ground Pass,20.4,73.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7eafa25-285b-4743-860c-d6e6b4b92496,2682,2,00:33:39.331,78,39,42,Ball Receipt*,191,217,Barcelona,1,Regular Play,213,Sevilla,,,e6e25384-8a40-4154-a417-59f7bd9e1ebc,,6841.0,Víctor Machín Pérez,17.0,Right Wing,20.4,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c6f487f-8df3-40cc-8bdd-3f4115195d06,2683,2,00:33:39.331,78,39,43,Carry,191,217,Barcelona,1,Regular Play,213,Sevilla,1.944833,,44d4c2c8-3ab4-49e1-aa80-0047e8c36d9f,,6841.0,Víctor Machín Pérez,17.0,Right Wing,20.4,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d7eafa25-285b-4743-860c-d6e6b4b92496,,32.9,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44d4c2c8-3ab4-49e1-aa80-0047e8c36d9f,2684,2,00:33:41.276,78,41,30,Pass,191,217,Barcelona,1,Regular Play,213,Sevilla,1.215629,,d8afc0bb-7992-4e8e-bb70-7dda8d952de2,,6841.0,Víctor Machín Pérez,17.0,Right Wing,32.9,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbdacd0e-0873-46f6-8f16-1aa769092707,,,,3486.0,Fernando Llorente Torres,17.154882,0.13447757,1.0,Ground Pass,49.9,74.7,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbdacd0e-0873-46f6-8f16-1aa769092707,2685,2,00:33:42.491,78,42,42,Ball Receipt*,191,217,Barcelona,1,Regular Play,213,Sevilla,,,44d4c2c8-3ab4-49e1-aa80-0047e8c36d9f,,3486.0,Fernando Llorente Torres,23.0,Center Forward,53.1,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8afc0bb-7992-4e8e-bb70-7dda8d952de2,2686,2,00:33:42.491,78,42,10,Interception,191,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,44d4c2c8-3ab4-49e1-aa80-0047e8c36d9f,,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,70.2,5.4,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c3d1e54-1135-4ae4-88b5-e76c9c93bd2d,2687,2,00:33:42.833,78,42,6,Block,191,217,Barcelona,1,Regular Play,213,Sevilla,0.0,,,,6841.0,Víctor Machín Pérez,17.0,Right Wing,41.0,71.8,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad695fc5-1a4d-4d8b-8aab-77b4cf3b3276,2688,2,00:34:19.808,79,19,40,Injury Stoppage,191,217,Barcelona,1,Regular Play,213,Sevilla,0.0,,,,27483.0,Benoît Trémoulinas,6.0,Left Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d561888c-8a84-46bd-a259-fafb3e78542c,2689,2,00:35:58.591,80,58,30,Pass,192,217,Barcelona,4,From Throw In,217,Barcelona,1.837932,,aaae2180-185b-4855-b273-ce4d25bf3fb6,,5211.0,Jordi Alba Ramos,6.0,Left Back,71.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,12.593649,0.7517031,2.0,Low Pass,80.2,8.7,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaae2180-185b-4855-b273-ce4d25bf3fb6,2690,2,00:36:00.429,81,0,42,Ball Receipt*,192,217,Barcelona,4,From Throw In,217,Barcelona,,,d561888c-8a84-46bd-a259-fafb3e78542c,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,80.2,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f79dd75e-c51b-4521-9b47-715752722cd2,2691,2,00:36:00.429,81,0,43,Carry,192,217,Barcelona,4,From Throw In,217,Barcelona,4.860048,,32791686-7c0e-48b3-8a8d-173c6c5b03a8,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,80.2,8.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,9e4e662e-627b-4c34-a0c3-0ed23cc79d7d,aaae2180-185b-4855-b273-ce4d25bf3fb6,80.6,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e4e662e-627b-4c34-a0c3-0ed23cc79d7d,2692,2,00:36:03.096,81,3,17,Pressure,192,217,Barcelona,4,From Throw In,213,Sevilla,2.358431,,32791686-7c0e-48b3-8a8d-173c6c5b03a8,,6841.0,Víctor Machín Pérez,17.0,Right Wing,30.1,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f79dd75e-c51b-4521-9b47-715752722cd2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32791686-7c0e-48b3-8a8d-173c6c5b03a8,2693,2,00:36:05.289,81,5,30,Pass,192,217,Barcelona,4,From Throw In,217,Barcelona,3.244124,,8e35687b-c84d-4720-8dd7-94432121eba3,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,80.6,19.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,9e4e662e-627b-4c34-a0c3-0ed23cc79d7d,,,,5213.0,Gerard Piqué Bernabéu,31.813519,2.0021064,1.0,Ground Pass,67.3,47.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e35687b-c84d-4720-8dd7-94432121eba3,2694,2,00:36:08.533,81,8,42,Ball Receipt*,192,217,Barcelona,4,From Throw In,217,Barcelona,,,32791686-7c0e-48b3-8a8d-173c6c5b03a8,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,67.3,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c778e27a-f91a-4e7e-8687-d69a2654ad37,2695,2,00:36:08.533,81,8,43,Carry,192,217,Barcelona,4,From Throw In,217,Barcelona,0.995239,,3d6edbc2-4fcd-4d3b-8619-3b01d34dace1,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,67.3,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e35687b-c84d-4720-8dd7-94432121eba3,,65.4,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d6edbc2-4fcd-4d3b-8619-3b01d34dace1,2696,2,00:36:09.528,81,9,30,Pass,192,217,Barcelona,4,From Throw In,217,Barcelona,2.705962,,f6b79d8b-06ff-468c-b2b9-13dc4743ed3d,,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,65.4,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,34.883377,1.1135589,1.0,Ground Pass,80.8,80.0,40.0,Right Foot,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6b79d8b-06ff-468c-b2b9-13dc4743ed3d,2697,2,00:36:12.234,81,12,42,Ball Receipt*,192,217,Barcelona,4,From Throw In,217,Barcelona,,,3d6edbc2-4fcd-4d3b-8619-3b01d34dace1,,4324.0,Daniel Alves da Silva,2.0,Right Back,77.9,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f76ae48e-ff6f-4aa9-b837-13bacae8a1d1,2699,2,00:36:39.040,81,39,2,Ball Recovery,194,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,d6d62c30-d385-45ed-a496-3136489c3a2c,,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,48.5,37.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
