id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,counterpress,duel,foul_won,interception,clearance,dribble,foul_committed,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,out,miscontrol,ball_recovery,block,bad_behaviour,injury_stoppage,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,foul_committed_type_id,foul_committed_type_name,foul_committed_offensive,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_assisted_shot_id,pass_shot_assist,pass_no_touch,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,related_events_3,foul_committed_advantage,foul_won_advantage,related_events_4,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,foul_committed_penalty,foul_committed_card_id,foul_committed_card_name,foul_won_penalty
f36ac156-41ed-46ab-9087-0e730cc625c7,2410,2,00:17:07.818,62,7,30,Pass,137,217,Barcelona,4,From Throw In,217,Barcelona,1.249411,,0f78a333-0ac0-4bb0-8b89-a1e09fce8de6,True,5211,Jordi Alba Ramos,6,Left Back,27.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,21.828423,0.24053425,2.0,Low Pass,49.0,5.3,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f78a333-0ac0-4bb0-8b89-a1e09fce8de6,2411,2,00:17:09.067,62,9,42,Ball Receipt*,137,217,Barcelona,4,From Throw In,217,Barcelona,,,f36ac156-41ed-46ab-9087-0e730cc625c7,,4320,Neymar da Silva Santos Junior,21,Left Wing,49.0,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfdb9545-b910-4c5c-ada5-d059b599ff81,2412,2,00:17:09.187,62,9,38,Miscontrol,137,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,,,4320,Neymar da Silva Santos Junior,21,Left Wing,49.0,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4782cdaf-b9b1-4173-8d08-d95cd2364d98,2413,2,00:17:09.779,62,9,2,Ball Recovery,137,217,Barcelona,4,From Throw In,222,Villarreal,0.0,,,,6772,Mario Gaspar Pérez Martínez,2,Right Back,66.2,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
faf82edb-c259-4d88-a610-d586d665ff2f,2414,2,00:17:09.779,62,9,43,Carry,137,217,Barcelona,4,From Throw In,222,Villarreal,1.798767,,4782cdaf-b9b1-4173-8d08-d95cd2364d98,,6772,Mario Gaspar Pérez Martínez,2,Right Back,66.2,74.4,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52354487-96f9-45ab-9cd1-f2080f035446,56.5,75.2,615cbfd9-fb0f-4a54-a2f7-7d20abe0e828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52354487-96f9-45ab-9cd1-f2080f035446,2415,2,00:17:09.825,62,9,17,Pressure,137,217,Barcelona,4,From Throw In,217,Barcelona,1.792968,,615cbfd9-fb0f-4a54-a2f7-7d20abe0e828,,4320,Neymar da Silva Santos Junior,21,Left Wing,54.6,5.7,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,faf82edb-c259-4d88-a610-d586d665ff2f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615cbfd9-fb0f-4a54-a2f7-7d20abe0e828,2416,2,00:17:11.578,62,11,30,Pass,137,217,Barcelona,4,From Throw In,222,Villarreal,1.11986,,52354487-96f9-45ab-9cd1-f2080f035446,,6772,Mario Gaspar Pérez Martínez,2,Right Back,56.5,75.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,6622.0,Tomás Pina Isla,14.436759,0.2735423,1.0,Ground Pass,70.4,79.1,40.0,Right Foot,,,,66469a89-68cd-45b8-b7e8-56dfc1fbb4b0,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66469a89-68cd-45b8-b7e8-56dfc1fbb4b0,2417,2,00:17:12.698,62,12,42,Ball Receipt*,137,217,Barcelona,4,From Throw In,222,Villarreal,,,615cbfd9-fb0f-4a54-a2f7-7d20abe0e828,,6622,Tomás Pina Isla,13,Right Center Midfield,70.4,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19d72f19-7c7c-4f63-951f-c519f85c7849,2418,2,00:17:30.485,62,30,30,Pass,138,217,Barcelona,4,From Throw In,217,Barcelona,1.29818,,4ec55e5d-f74e-41db-b519-7bbaa1329598,True,5211,Jordi Alba Ramos,6,Left Back,49.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,10.538501,1.6563016,2.0,Low Pass,49.0,10.6,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ec55e5d-f74e-41db-b519-7bbaa1329598,2419,2,00:17:31.783,62,31,42,Ball Receipt*,138,217,Barcelona,4,From Throw In,217,Barcelona,,,19d72f19-7c7c-4f63-951f-c519f85c7849,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,49.0,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27080518-df6c-4ca9-a3c7-8780816c70d1,2420,2,00:17:32.813,62,32,30,Pass,138,217,Barcelona,4,From Throw In,217,Barcelona,1.999999,,9380be8e-0029-45f2-b1b9-7be4e83434b1,True,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,48.8,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,26.742102,1.5146755,1.0,Ground Pass,50.3,34.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9380be8e-0029-45f2-b1b9-7be4e83434b1,2421,2,00:17:34.813,62,34,42,Ball Receipt*,138,217,Barcelona,4,From Throw In,217,Barcelona,,,27080518-df6c-4ca9-a3c7-8780816c70d1,,4324,Daniel Alves da Silva,2,Right Back,50.3,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74343f4d-1711-4879-a513-64a120923334,2422,2,00:17:38.054,62,38,30,Pass,138,217,Barcelona,4,From Throw In,217,Barcelona,1.082988,,c0e61b2f-ab08-468e-8eb4-3e75c0d7a66c,True,4324,Daniel Alves da Silva,2,Right Back,50.7,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,51.607944,1.1791353,1.0,Ground Pass,70.4,76.1,40.0,Right Foot,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0e61b2f-ab08-468e-8eb4-3e75c0d7a66c,2423,2,00:17:39.137,62,39,42,Ball Receipt*,138,217,Barcelona,4,From Throw In,217,Barcelona,,,74343f4d-1711-4879-a513-64a120923334,,6616,Munir El Haddadi Mohamed,17,Right Wing,70.4,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78762b10-c145-4107-a0a4-721f867d1e14,2424,2,00:17:39.137,62,39,30,Pass,138,217,Barcelona,4,From Throw In,217,Barcelona,0.85655,,f53da3f1-869e-4f3d-a7bb-63166f280ca5,,6616,Munir El Haddadi Mohamed,17,Right Wing,70.4,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,9.021087,-2.5935688,1.0,Ground Pass,62.7,71.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f53da3f1-869e-4f3d-a7bb-63166f280ca5,2425,2,00:17:39.994,62,39,42,Ball Receipt*,138,217,Barcelona,4,From Throw In,217,Barcelona,,,78762b10-c145-4107-a0a4-721f867d1e14,,4324,Daniel Alves da Silva,2,Right Back,62.7,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcb474e1-c2f0-45ce-a319-7c0b078056aa,2426,2,00:17:39.994,62,39,43,Carry,138,217,Barcelona,4,From Throw In,217,Barcelona,1.535318,,c72e90e2-71b6-4c15-a656-fb7d63d3671a,,4324,Daniel Alves da Silva,2,Right Back,62.7,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f53da3f1-869e-4f3d-a7bb-63166f280ca5,62.7,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c72e90e2-71b6-4c15-a656-fb7d63d3671a,2427,2,00:17:41.529,62,41,30,Pass,138,217,Barcelona,4,From Throw In,217,Barcelona,1.711347,,66f4e0d3-1331-4eb6-b83b-02881f40a275,,4324,Daniel Alves da Silva,2,Right Back,62.7,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,13.788401,0.41822433,2.0,Low Pass,75.3,77.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66f4e0d3-1331-4eb6-b83b-02881f40a275,2428,2,00:17:43.240,62,43,42,Ball Receipt*,138,217,Barcelona,4,From Throw In,217,Barcelona,,,c72e90e2-71b6-4c15-a656-fb7d63d3671a,,6616,Munir El Haddadi Mohamed,17,Right Wing,75.3,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5ca0f6e-e214-46d1-a948-cab7a97b138e,2429,2,00:17:43.240,62,43,43,Carry,138,217,Barcelona,4,From Throw In,217,Barcelona,1.393164,,09132cda-bc2c-4ebe-a32e-6320b702abca,,6616,Munir El Haddadi Mohamed,17,Right Wing,75.3,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66f4e0d3-1331-4eb6-b83b-02881f40a275,75.3,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09132cda-bc2c-4ebe-a32e-6320b702abca,2430,2,00:17:44.634,62,44,30,Pass,138,217,Barcelona,4,From Throw In,217,Barcelona,1.034394,,c85fb784-13f0-4272-84a9-d217665e82bc,,6616,Munir El Haddadi Mohamed,17,Right Wing,75.3,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,18.204395,0.021974484,1.0,Ground Pass,93.5,77.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c85fb784-13f0-4272-84a9-d217665e82bc,2431,2,00:17:45.668,62,45,42,Ball Receipt*,138,217,Barcelona,4,From Throw In,217,Barcelona,,,09132cda-bc2c-4ebe-a32e-6320b702abca,,6379,Sergi Roberto Carnicer,13,Right Center Midfield,93.5,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ac10bb6-4ad2-4f03-a1ae-3ae98c1794b6,2432,2,00:17:45.668,62,45,43,Carry,138,217,Barcelona,4,From Throw In,217,Barcelona,2.079154,,5128b9a9-ede2-4806-9f9a-10721b00b810,,6379,Sergi Roberto Carnicer,13,Right Center Midfield,93.5,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c85fb784-13f0-4272-84a9-d217665e82bc,94.2,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5128b9a9-ede2-4806-9f9a-10721b00b810,2433,2,00:17:47.747,62,47,30,Pass,138,217,Barcelona,4,From Throw In,217,Barcelona,1.05342,,873a028e-fddb-4a0f-ab3a-d49576ca0bce,,6379,Sergi Roberto Carnicer,13,Right Center Midfield,94.2,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,19.481274,-1.2360595,1.0,Ground Pass,100.6,58.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873a028e-fddb-4a0f-ab3a-d49576ca0bce,2434,2,00:17:48.801,62,48,42,Ball Receipt*,138,217,Barcelona,4,From Throw In,217,Barcelona,,,5128b9a9-ede2-4806-9f9a-10721b00b810,,5246,Luis Alberto Suárez Díaz,23,Center Forward,100.6,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b7af737-9053-4b8d-a8ab-04513095bdca,2435,2,00:17:48.801,62,48,30,Pass,138,217,Barcelona,4,From Throw In,217,Barcelona,1.139495,,3d2979de-a0c2-453f-8bf5-6953f2551740,,5246,Luis Alberto Suárez Díaz,23,Center Forward,100.8,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,9.021087,-0.94281507,1.0,Ground Pass,106.1,50.6,106.0,No Touch,,,,,,,,,,,,,,,,,3856abbc-51cb-4302-916d-73f957a6a8ff,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d2979de-a0c2-453f-8bf5-6953f2551740,2436,2,00:17:49.940,62,49,42,Ball Receipt*,138,217,Barcelona,4,From Throw In,217,Barcelona,,,7b7af737-9053-4b8d-a8ab-04513095bdca,,5216,Andrés Iniesta Luján,15,Left Center Midfield,106.1,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6889f64e-5de7-4e57-ac80-deda363c823b,2437,2,00:17:49.940,62,49,43,Carry,138,217,Barcelona,4,From Throw In,217,Barcelona,0.764846,,3856abbc-51cb-4302-916d-73f957a6a8ff,,5216,Andrés Iniesta Luján,15,Left Center Midfield,106.1,50.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d2979de-a0c2-453f-8bf5-6953f2551740,110.0,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3856abbc-51cb-4302-916d-73f957a6a8ff,2438,2,00:17:50.705,62,50,16,Shot,138,217,Barcelona,4,From Throw In,217,Barcelona,0.37984,,7feffe1f-918b-4858-a814-180bbd1d1209,,5216,Andrés Iniesta Luján,15,Left Center Midfield,110.0,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,0.48845795,114.2,44.7,0.5,7b7af737-9053-4b8d-a8ab-04513095bdca,93.0,Normal,100.0,Saved,40.0,Right Foot,87.0,Open Play,107.9,68.6,6616.0,Munir El Haddadi Mohamed,17.0,Right Wing,True,108.9,50.9,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,108.9,31.8,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,114.3,45.1,3379.0,Alphonse Areola,1.0,Goalkeeper,False,102.0,62.8,6609.0,Denis Suárez Fernández,16.0,Left Midfield,False,103.2,50.8,22819.0,Bruno Soriano Llido,10.0,Center Defensive Midfield,False,106.2,55.2,6828.0,Jaume Vicent Costa Jordá,6.0,Left Back,False,103.2,44.6,6622.0,Tomás Pina Isla,13.0,Right Center Midfield,False,109.9,51.1,6752.0,Víctor Ruíz Torre,5.0,Left Center Back,False,109.9,44.1,6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,False,97.3,33.3,6829.0,Samuel Castillejo Azuaga,12.0,Right Midfield,False,,,,,,,,,,,,,,,,,,,
fc391d5a-c731-4087-9c2d-e4dfc0cafc11,2480,2,00:20:31.281,65,31,2,Ball Recovery,144,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,b86cacfe-ebf5-43ab-bf92-8432eeca5575,,4320,Neymar da Silva Santos Junior,21,Left Wing,46.7,44.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24e866da-d6c8-4dc6-8083-2fe94b58199e,2481,2,00:20:31.281,65,31,43,Carry,144,217,Barcelona,1,Regular Play,217,Barcelona,0.34016,,0aad87f0-cc2d-4d90-b343-db45f356d813,,4320,Neymar da Silva Santos Junior,21,Left Wing,46.7,44.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632016fb-ac82-48ae-920a-fcd248683ba8,45.6,44.0,b86cacfe-ebf5-43ab-bf92-8432eeca5575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fc391d5a-c731-4087-9c2d-e4dfc0cafc11,,,,,,,,,,,,,,,,,,
632016fb-ac82-48ae-920a-fcd248683ba8,2482,2,00:20:31.622,65,31,22,Foul Committed,144,217,Barcelona,1,Regular Play,222,Villarreal,0.0,,0aad87f0-cc2d-4d90-b343-db45f356d813,,6357,Jonathan dos Santos Ramírez,15,Left Center Midfield,74.5,36.1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24e866da-d6c8-4dc6-8083-2fe94b58199e,,,a4c34f2e-287f-492d-b12e-33e9b753c623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
0aad87f0-cc2d-4d90-b343-db45f356d813,2483,2,00:20:31.622,65,31,21,Foul Won,144,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,632016fb-ac82-48ae-920a-fcd248683ba8,,4320,Neymar da Silva Santos Junior,21,Left Wing,45.6,44.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b86cacfe-ebf5-43ab-bf92-8432eeca5575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
