id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,under_pressure,carry,ball_receipt,interception,dribble,duel,counterpress,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,clearance,miscontrol,out,foul_committed,foul_won,ball_recovery,block,substitution,bad_behaviour,related_events,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,ball_recovery_recovery_failure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_head,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_cross,foul_committed_card_id,foul_committed_card_name,foul_committed_penalty,foul_won_penalty,location,bad_behaviour_card_id,bad_behaviour_card_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name
530b6406-e70b-4160-a411-1e313baeddb7,3300,2,00:36:54.862,81,54,43,Carry,139,217,Barcelona,4,From Throw In,217,Barcelona,0.222904,,06f1f837-049a-40a0-81dd-2471d93f3fb7,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,41.8,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501a49f-0a59-414a-90ad-dde4a67522af,,41.8,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06f1f837-049a-40a0-81dd-2471d93f3fb7,3301,2,00:36:55.085,81,55,30,Pass,139,217,Barcelona,4,From Throw In,217,Barcelona,0.549689,,4d3bce46-bded-4008-b4dd-516f89dd563f,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,41.8,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,7.1112585,-1.5145178,2.0,Low Pass,42.2,5.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d3bce46-bded-4008-b4dd-516f89dd563f,3302,2,00:36:55.634,81,55,42,Ball Receipt*,139,217,Barcelona,4,From Throw In,217,Barcelona,,,06f1f837-049a-40a0-81dd-2471d93f3fb7,,5211,Jordi Alba Ramos,6,Left Back,42.2,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a06dd94c-b4c6-480f-b21f-a2f27be3dc97,3303,2,00:36:55.634,81,55,30,Pass,139,217,Barcelona,4,From Throw In,217,Barcelona,0.2982,,d07a7369-4e8b-4caf-894e-362865883776,,5211,Jordi Alba Ramos,6,Left Back,42.2,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9682493,1.4194208,2.0,Low Pass,43.1,11.0,38.0,Left Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d07a7369-4e8b-4caf-894e-362865883776,3304,2,00:36:55.933,81,55,6,Block,139,217,Barcelona,4,From Throw In,1041,Sporting Gijón,0.0,,a06dd94c-b4c6-480f-b21f-a2f27be3dc97,,6880,Arnaldo Antonio Sanabria Ayala,23,Center Forward,77.0,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eead8b28-331b-4085-b691-6e4c8ba36134,3305,2,00:36:58.124,81,58,30,Pass,139,217,Barcelona,4,From Throw In,217,Barcelona,2.341478,,92ee0dc3-4e2e-476e-b9a3-06d9ff67bd95,,5506,Javier Alejandro Mascherano,5,Left Center Back,22.5,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,23.131147,1.5188949,1.0,Ground Pass,23.7,44.0,40.0,Right Foot,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92ee0dc3-4e2e-476e-b9a3-06d9ff67bd95,3306,2,00:37:00.465,82,0,42,Ball Receipt*,139,217,Barcelona,4,From Throw In,217,Barcelona,,,eead8b28-331b-4085-b691-6e4c8ba36134,,7068,Marc Bartra Aregall,3,Right Center Back,23.7,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc590dfb-6310-4fdb-8ee9-48fa5f3d6c85,3307,2,00:37:00.465,82,0,43,Carry,139,217,Barcelona,4,From Throw In,217,Barcelona,2.847922,,334c72e6-145c-4760-86ad-90f5d4c6ed0c,,7068,Marc Bartra Aregall,3,Right Center Back,23.7,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92ee0dc3-4e2e-476e-b9a3-06d9ff67bd95,,37.6,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334c72e6-145c-4760-86ad-90f5d4c6ed0c,3308,2,00:37:03.313,82,3,30,Pass,139,217,Barcelona,4,From Throw In,217,Barcelona,1.960289,,293bbe20-282c-44b0-b390-a1b8a8b2bc54,,7068,Marc Bartra Aregall,3,Right Center Back,37.6,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,29.294538,1.1636634,1.0,Ground Pass,49.2,75.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293bbe20-282c-44b0-b390-a1b8a8b2bc54,3309,2,00:37:05.274,82,5,42,Ball Receipt*,139,217,Barcelona,4,From Throw In,217,Barcelona,,,334c72e6-145c-4760-86ad-90f5d4c6ed0c,,4324,Daniel Alves da Silva,2,Right Back,49.2,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32e35f36-d7fb-4d07-b593-4d10b9912c43,3310,2,00:37:05.274,82,5,43,Carry,139,217,Barcelona,4,From Throw In,217,Barcelona,0.917289,,293bbe20-282c-44b0-b390-a1b8a8b2bc54,,4324,Daniel Alves da Silva,2,Right Back,49.2,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a32c420d-6c67-4c32-bc92-c36bd0212ca1,,49.2,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a32c420d-6c67-4c32-bc92-c36bd0212ca1,3311,2,00:37:06.191,82,6,30,Pass,139,217,Barcelona,4,From Throw In,217,Barcelona,0.89672,,c845c649-a057-4504-aedd-3ae0cc430a97,,4324,Daniel Alves da Silva,2,Right Back,49.2,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,9.775479,-1.0338856,1.0,Ground Pass,54.2,67.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c845c649-a057-4504-aedd-3ae0cc430a97,3312,2,00:37:07.088,82,7,42,Ball Receipt*,139,217,Barcelona,4,From Throw In,217,Barcelona,,,a32c420d-6c67-4c32-bc92-c36bd0212ca1,,11094,Arda Turan,13,Right Center Midfield,54.2,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98328847-fd4c-4ab0-9e44-548f1710bc81,3313,2,00:37:07.088,82,7,43,Carry,139,217,Barcelona,4,From Throw In,217,Barcelona,0.080002,,75146aad-2213-46bb-b7bd-0b942d18c9a4,,11094,Arda Turan,13,Right Center Midfield,54.2,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c845c649-a057-4504-aedd-3ae0cc430a97,,54.0,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75146aad-2213-46bb-b7bd-0b942d18c9a4,3314,2,00:37:07.168,82,7,30,Pass,139,217,Barcelona,4,From Throw In,217,Barcelona,0.840771,,bcdbf519-5f13-4248-8d5b-c1b74914d419,,11094,Arda Turan,13,Right Center Midfield,54.0,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,11.005907,2.0628915,1.0,Ground Pass,48.8,76.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcdbf519-5f13-4248-8d5b-c1b74914d419,3315,2,00:37:08.008,82,8,42,Ball Receipt*,139,217,Barcelona,4,From Throw In,217,Barcelona,,,75146aad-2213-46bb-b7bd-0b942d18c9a4,,4324,Daniel Alves da Silva,2,Right Back,48.8,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399097d6-b1ec-413b-8fbd-9681de018082,3316,2,00:37:08.008,82,8,43,Carry,139,217,Barcelona,4,From Throw In,217,Barcelona,0.739329,,bcdbf519-5f13-4248-8d5b-c1b74914d419,,4324,Daniel Alves da Silva,2,Right Back,48.8,76.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3a658ad-b200-4bb1-8c45-efff5ba35330,,48.5,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3a658ad-b200-4bb1-8c45-efff5ba35330,3317,2,00:37:08.748,82,8,30,Pass,139,217,Barcelona,4,From Throw In,217,Barcelona,0.939982,,a926fc79-9e1e-4d3f-b2b3-fede2652fe43,,4324,Daniel Alves da Silva,2,Right Back,48.5,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,17.664654,-1.8459855,1.0,Ground Pass,43.7,58.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a926fc79-9e1e-4d3f-b2b3-fede2652fe43,3318,2,00:37:09.688,82,9,42,Ball Receipt*,139,217,Barcelona,4,From Throw In,217,Barcelona,,,d3a658ad-b200-4bb1-8c45-efff5ba35330,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,43.7,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79808c69-933a-40b9-8b80-3e4c2c061c09,3319,2,00:37:09.688,82,9,43,Carry,139,217,Barcelona,4,From Throw In,217,Barcelona,7.366618,,2a82fc56-4d23-4253-99c6-6c1d0ffdb8c9,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,43.7,58.1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,8e8f2eec-252b-4a28-8858-214ad1277b48,a926fc79-9e1e-4d3f-b2b3-fede2652fe43,50.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a82fc56-4d23-4253-99c6-6c1d0ffdb8c9,3320,2,00:37:16.529,82,16,17,Pressure,139,217,Barcelona,4,From Throw In,1041,Sporting Gijón,0.773908,,79808c69-933a-40b9-8b80-3e4c2c061c09,,24173,Carlos Castro García,19,Center Attacking Midfield,66.5,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e8f2eec-252b-4a28-8858-214ad1277b48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e8f2eec-252b-4a28-8858-214ad1277b48,3321,2,00:37:17.054,82,17,30,Pass,139,217,Barcelona,4,From Throw In,217,Barcelona,0.834886,,2a82fc56-4d23-4253-99c6-6c1d0ffdb8c9,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,50.0,52.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,ed3c99c4-ee0e-4a56-97f0-fadee5d0408f,,,,5216.0,Andrés Iniesta Luján,11.060289,-0.92006207,1.0,Ground Pass,56.7,43.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed3c99c4-ee0e-4a56-97f0-fadee5d0408f,3322,2,00:37:17.889,82,17,42,Ball Receipt*,139,217,Barcelona,4,From Throw In,217,Barcelona,,,8e8f2eec-252b-4a28-8858-214ad1277b48,,5216,Andrés Iniesta Luján,15,Left Center Midfield,56.7,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a93875e-4960-441d-9aba-00bb056f2b24,3323,2,00:37:17.889,82,17,43,Carry,139,217,Barcelona,4,From Throw In,217,Barcelona,0.692014,,81d00a85-0ba6-4dd0-b585-a15e78c48dba,,5216,Andrés Iniesta Luján,15,Left Center Midfield,56.7,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed3c99c4-ee0e-4a56-97f0-fadee5d0408f,,56.7,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81d00a85-0ba6-4dd0-b585-a15e78c48dba,3324,2,00:37:18.581,82,18,30,Pass,139,217,Barcelona,4,From Throw In,217,Barcelona,1.105028,,2aec6bf1-1521-4bad-8e02-9c6005cafc24,,5216,Andrés Iniesta Luján,15,Left Center Midfield,56.7,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,15.511608,1.6094867,1.0,Ground Pass,56.1,58.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2aec6bf1-1521-4bad-8e02-9c6005cafc24,3325,2,00:37:19.686,82,19,42,Ball Receipt*,139,217,Barcelona,4,From Throw In,217,Barcelona,,,81d00a85-0ba6-4dd0-b585-a15e78c48dba,,11094,Arda Turan,13,Right Center Midfield,56.1,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88ee2483-56ee-4c32-a4b0-17e1db037a77,3326,2,00:37:19.686,82,19,43,Carry,139,217,Barcelona,4,From Throw In,217,Barcelona,2.148423,,2aec6bf1-1521-4bad-8e02-9c6005cafc24,,11094,Arda Turan,13,Right Center Midfield,56.1,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e19c5d1c-377d-4c6e-834a-6a5225189457,,61.8,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e19c5d1c-377d-4c6e-834a-6a5225189457,3327,2,00:37:21.835,82,21,30,Pass,139,217,Barcelona,4,From Throw In,217,Barcelona,1.757368,,4b9559c2-bb3a-4978-a2cf-bdb0bec3342a,,11094,Arda Turan,13,Right Center Midfield,61.8,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,9.972462,1.4501727,1.0,Ground Pass,63.0,70.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b9559c2-bb3a-4978-a2cf-bdb0bec3342a,3328,2,00:37:23.592,82,23,42,Ball Receipt*,139,217,Barcelona,4,From Throw In,217,Barcelona,,,e19c5d1c-377d-4c6e-834a-6a5225189457,,4324,Daniel Alves da Silva,2,Right Back,63.0,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20c85291-61f2-4c62-8635-019d78fb003a,3329,2,00:37:23.592,82,23,43,Carry,139,217,Barcelona,4,From Throw In,217,Barcelona,1.662081,,4b9559c2-bb3a-4978-a2cf-bdb0bec3342a,,4324,Daniel Alves da Silva,2,Right Back,63.0,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af2e1b09-bbec-4180-b2d2-cd0f60066c5a,,65.4,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af2e1b09-bbec-4180-b2d2-cd0f60066c5a,3330,2,00:37:25.254,82,25,30,Pass,139,217,Barcelona,4,From Throw In,217,Barcelona,3.5742,,07bba179-6261-42b2-9fcf-e9a828422a10,,4324,Daniel Alves da Silva,2,Right Back,65.4,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1d93cb7-3bc3-4ee8-8ff3-d06ce6af7d09,,,,4320.0,Neymar da Silva Santos Junior,61.00172,-1.2557849,3.0,High Pass,84.3,12.3,40.0,Right Foot,9.0,Incomplete,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07bba179-6261-42b2-9fcf-e9a828422a10,3331,2,00:37:28.828,82,28,42,Ball Receipt*,139,217,Barcelona,4,From Throw In,217,Barcelona,,,af2e1b09-bbec-4180-b2d2-cd0f60066c5a,,4320,Neymar da Silva Santos Junior,21,Left Wing,84.1,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1d93cb7-3bc3-4ee8-8ff3-d06ce6af7d09,3332,2,00:37:28.828,82,28,9,Clearance,139,217,Barcelona,4,From Throw In,1041,Sporting Gijón,0.0,,af2e1b09-bbec-4180-b2d2-cd0f60066c5a,,16332,Ognjen Vranješ,2,Right Back,35.8,67.8,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,
5c7950e6-4ea8-40c1-bb1a-c7ed34da1a98,3333,2,00:37:36.869,82,36,30,Pass,140,217,Barcelona,4,From Throw In,217,Barcelona,0.648459,,8f7afa45-9e02-4120-ba1b-784f4447a374,,5211,Jordi Alba Ramos,6,Left Back,78.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,11.002273,1.1193433,2.0,Low Pass,82.8,10.0,,,77.0,Unknown,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f7afa45-9e02-4120-ba1b-784f4447a374,3334,2,00:37:37.517,82,37,42,Ball Receipt*,140,217,Barcelona,4,From Throw In,217,Barcelona,,,5c7950e6-4ea8-40c1-bb1a-c7ed34da1a98,,4320,Neymar da Silva Santos Junior,21,Left Wing,85.1,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82f492b7-683b-4d5b-a1dc-3f575fe77a1f,3335,2,00:37:37.683,82,37,22,Foul Committed,140,217,Barcelona,4,From Throw In,1041,Sporting Gijón,0.0,,c8d307a4-b646-491c-8ae6-b356147d3752,,16332,Ognjen Vranješ,2,Right Back,36.9,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8d307a4-b646-491c-8ae6-b356147d3752,3336,2,00:37:37.683,82,37,21,Foul Won,140,217,Barcelona,4,From Throw In,217,Barcelona,0.0,,82f492b7-683b-4d5b-a1dc-3f575fe77a1f,,4320,Neymar da Silva Santos Junior,21,Left Wing,83.2,8.7,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,
9a81abfc-6161-47c9-bb91-bb93121a4ed6,3337,2,00:37:54.220,82,54,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,1.598107,,2c80173e-48f6-4498-9cf0-0b62caa4ab26,,5216,Andrés Iniesta Luján,15,Left Center Midfield,76.3,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,16.502424,2.5502288,1.0,Ground Pass,62.6,23.4,38.0,Left Foot,,,,,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c80173e-48f6-4498-9cf0-0b62caa4ab26,3338,2,00:37:55.819,82,55,42,Ball Receipt*,141,217,Barcelona,3,From Free Kick,217,Barcelona,,,9a81abfc-6161-47c9-bb91-bb93121a4ed6,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.6,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f30cab9-0bb9-47f6-88e8-a39f278e760a,3339,2,00:37:55.819,82,55,43,Carry,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.7235,,2c80173e-48f6-4498-9cf0-0b62caa4ab26,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.6,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aa7eaeab-2c37-4dea-9d80-24242447dc2b,,62.6,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa7eaeab-2c37-4dea-9d80-24242447dc2b,3340,2,00:37:56.542,82,56,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,1.923848,,d2e97b28-fffc-429b-ab9d-d97a01eac054,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.6,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,32.268406,1.5056711,1.0,Ground Pass,64.7,55.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2e97b28-fffc-429b-ab9d-d97a01eac054,3341,2,00:37:58.466,82,58,42,Ball Receipt*,141,217,Barcelona,3,From Free Kick,217,Barcelona,,,aa7eaeab-2c37-4dea-9d80-24242447dc2b,,7068,Marc Bartra Aregall,3,Right Center Back,64.7,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d977d66c-91b3-4885-ab1c-8804c6ba515e,3342,2,00:37:58.466,82,58,43,Carry,141,217,Barcelona,3,From Free Kick,217,Barcelona,1.932752,,4eb1f67a-294e-4af7-b499-b2c80e354b24,,7068,Marc Bartra Aregall,3,Right Center Back,64.7,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d2e97b28-fffc-429b-ab9d-d97a01eac054,,68.5,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4eb1f67a-294e-4af7-b499-b2c80e354b24,3343,2,00:38:00.399,83,0,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,1.176514,,19405883-8a0a-401b-b5d7-efc57943b14a,,7068,Marc Bartra Aregall,3,Right Center Back,68.5,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,21.434784,0.7557039,1.0,Ground Pass,84.1,74.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19405883-8a0a-401b-b5d7-efc57943b14a,3344,2,00:38:01.575,83,1,42,Ball Receipt*,141,217,Barcelona,3,From Free Kick,217,Barcelona,,,4eb1f67a-294e-4af7-b499-b2c80e354b24,,4324,Daniel Alves da Silva,2,Right Back,84.1,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109c9f38-ccfd-4fe1-991b-5f4fcdc3cc18,3345,2,00:38:01.575,83,1,43,Carry,141,217,Barcelona,3,From Free Kick,217,Barcelona,1.33005,,19405883-8a0a-401b-b5d7-efc57943b14a,,4324,Daniel Alves da Silva,2,Right Back,84.1,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4998c6e-751e-41f9-8f8b-cfd60b3845b0,,84.1,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4998c6e-751e-41f9-8f8b-cfd60b3845b0,3346,2,00:38:02.905,83,2,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,1.698936,,6e48147e-f65f-4866-87b0-f874fb3ca584,,4324,Daniel Alves da Silva,2,Right Back,84.1,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,23.657768,-2.0306633,1.0,Ground Pass,73.6,53.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e48147e-f65f-4866-87b0-f874fb3ca584,3347,2,00:38:04.604,83,4,42,Ball Receipt*,141,217,Barcelona,3,From Free Kick,217,Barcelona,,,b4998c6e-751e-41f9-8f8b-cfd60b3845b0,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,73.6,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236c830f-bc94-4bf2-a041-7ef6679b2dc2,3348,2,00:38:04.604,83,4,30,Pass,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.3532,,d58c1ac6-75f5-4312-a2cb-113bd8cc8409,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,71.2,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9274561,3.0045264,1.0,Ground Pass,68.3,53.5,38.0,Left Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d58c1ac6-75f5-4312-a2cb-113bd8cc8409,3349,2,00:38:04.957,83,4,6,Block,141,217,Barcelona,3,From Free Kick,1041,Sporting Gijón,0.0,,236c830f-bc94-4bf2-a041-7ef6679b2dc2,,6880,Arnaldo Antonio Sanabria Ayala,23,Center Forward,51.8,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38808e24-f35d-4577-bbc2-08847cf33ffb,3350,2,00:38:05.365,83,5,2,Ball Recovery,141,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,72.9,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
