id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,out,ball_receipt,off_camera,duel,clearance,counterpress,dribble,foul_committed,foul_won,interception,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,block,ball_recovery,substitution,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,related_events_2,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_other,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,pass_aerial_won,clearance_head,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_assisted_shot_id,pass_goal_assist,shot_end_location_2,shot_key_pass_id,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate
8ac5d508-0fc6-4dac-b74a-cc8e37ba6f3a,2697,2,00:30:11.452,75,11,42,Ball Receipt*,153,217,Barcelona,4,From Throw In,217,Barcelona,,,053958a8-3aaf-43d3-a04e-a1600d734700,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,48.9,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0a8d106-5c8d-4a38-8979-06d9c2212e35,2698,2,00:30:11.452,75,11,43,Carry,153,217,Barcelona,4,From Throw In,217,Barcelona,0.08,,8ac5d508-0fc6-4dac-b74a-cc8e37ba6f3a,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,48.9,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99aa293b-1eb4-4d26-89e1-912f7cc17d28,48.9,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99aa293b-1eb4-4d26-89e1-912f7cc17d28,2699,2,00:30:11.532,75,11,30,Pass,153,217,Barcelona,4,From Throw In,217,Barcelona,1.851559,,368f83cb-717b-4029-be29-c3f6f25537d9,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,48.9,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,32.177166,-0.80078155,1.0,Ground Pass,71.3,3.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368f83cb-717b-4029-be29-c3f6f25537d9,2700,2,00:30:13.383,75,13,42,Ball Receipt*,153,217,Barcelona,4,From Throw In,217,Barcelona,,,99aa293b-1eb4-4d26-89e1-912f7cc17d28,10609.0,Jérémy Mathieu,6.0,Left Back,71.3,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3d36cae-8cef-44df-8d8b-9cfae8c3f8d6,2701,2,00:30:13.383,75,13,43,Carry,153,217,Barcelona,4,From Throw In,217,Barcelona,1.600041,,368f83cb-717b-4029-be29-c3f6f25537d9,10609.0,Jérémy Mathieu,6.0,Left Back,71.3,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6f903714-6c27-405d-bb37-d02d9b27d812,74.9,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f903714-6c27-405d-bb37-d02d9b27d812,2702,2,00:30:14.984,75,14,30,Pass,153,217,Barcelona,4,From Throw In,217,Barcelona,1.040291,,a3e5f171-69e7-4ca0-a158-c2ccc80e01ff,10609.0,Jérémy Mathieu,6.0,Left Back,74.9,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,14.166157,0.5331557,1.0,Ground Pass,87.1,11.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3e5f171-69e7-4ca0-a158-c2ccc80e01ff,2703,2,00:30:16.024,75,16,42,Ball Receipt*,153,217,Barcelona,4,From Throw In,217,Barcelona,,,6f903714-6c27-405d-bb37-d02d9b27d812,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,87.1,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15a9525c-d39a-4ca5-80e0-fddfb6efcd6c,2704,2,00:30:16.024,75,16,43,Carry,153,217,Barcelona,4,From Throw In,217,Barcelona,0.581518,,6ae90678-064e-44d3-a4ff-7017bcfc24b6,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,87.1,11.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3e5f171-69e7-4ca0-a158-c2ccc80e01ff,86.7,10.2,,fcaf65e3-989f-4ddb-8f7c-01f2792d226e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fcaf65e3-989f-4ddb-8f7c-01f2792d226e,2705,2,00:30:16.104,75,16,17,Pressure,153,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.247135,,15a9525c-d39a-4ca5-80e0-fddfb6efcd6c,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,30.9,67.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ae90678-064e-44d3-a4ff-7017bcfc24b6,2706,2,00:30:16.605,75,16,30,Pass,153,217,Barcelona,4,From Throw In,217,Barcelona,1.434844,,c7dd4797-a35b-4b5e-a766-d31de4a78e7c,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,86.7,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,10.277159,1.756742,2.0,Low Pass,84.8,20.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7dd4797-a35b-4b5e-a766-d31de4a78e7c,2707,2,00:30:18.040,75,18,42,Ball Receipt*,153,217,Barcelona,4,From Throw In,217,Barcelona,,,6ae90678-064e-44d3-a4ff-7017bcfc24b6,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,84.8,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597a46d4-ceeb-4d21-89b1-782a824e7c43,2708,2,00:30:18.040,75,18,43,Carry,153,217,Barcelona,4,From Throw In,217,Barcelona,0.742939,,3fd5de1d-5a66-4c30-ab3e-b682cf46b498,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,84.8,20.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75da3a5d-187b-43c2-8334-648160bb91cb,84.0,20.1,,c7dd4797-a35b-4b5e-a766-d31de4a78e7c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75da3a5d-187b-43c2-8334-648160bb91cb,2709,2,00:30:18.204,75,18,17,Pressure,153,217,Barcelona,4,From Throw In,360,Rayo Vallecano,1.015039,,3fd5de1d-5a66-4c30-ab3e-b682cf46b498,26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,36.1,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597a46d4-ceeb-4d21-89b1-782a824e7c43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fd5de1d-5a66-4c30-ab3e-b682cf46b498,2710,2,00:30:18.783,75,18,30,Pass,153,217,Barcelona,4,From Throw In,217,Barcelona,1.133408,,75da3a5d-187b-43c2-8334-648160bb91cb,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,84.0,20.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,14.276204,-1.996844,1.0,Ground Pass,78.1,7.1,40.0,Right Foot,,,969c587a-7955-4b63-944c-d3b47f4a3769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365692af-3a46-49d9-b2c4-2b0f71faea5f,2711,2,00:30:19.656,75,19,17,Pressure,153,217,Barcelona,4,From Throw In,360,Rayo Vallecano,0.638954,,0a1993a1-1b1b-4182-aac2-a392eda07181,26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,41.6,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a2c6826-1487-439d-9d14-be69cecdbfdc,,,,969c587a-7955-4b63-944c-d3b47f4a3769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
969c587a-7955-4b63-944c-d3b47f4a3769,2712,2,00:30:19.917,75,19,42,Ball Receipt*,153,217,Barcelona,4,From Throw In,217,Barcelona,,,365692af-3a46-49d9-b2c4-2b0f71faea5f,10609.0,Jérémy Mathieu,6.0,Left Back,78.1,7.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fd5de1d-5a66-4c30-ab3e-b682cf46b498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a2c6826-1487-439d-9d14-be69cecdbfdc,2713,2,00:30:19.917,75,19,43,Carry,153,217,Barcelona,4,From Throw In,217,Barcelona,0.08,,0a1993a1-1b1b-4182-aac2-a392eda07181,10609.0,Jérémy Mathieu,6.0,Left Back,78.1,7.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365692af-3a46-49d9-b2c4-2b0f71faea5f,76.6,6.7,,969c587a-7955-4b63-944c-d3b47f4a3769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a1993a1-1b1b-4182-aac2-a392eda07181,2714,2,00:30:19.997,75,19,30,Pass,153,217,Barcelona,4,From Throw In,217,Barcelona,3.432404,,365692af-3a46-49d9-b2c4-2b0f71faea5f,10609.0,Jérémy Mathieu,6.0,Left Back,76.6,6.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,25.249159,2.5821538,1.0,Ground Pass,55.2,20.1,38.0,Left Foot,,,d6c584fe-84cd-4ddd-8f1f-0ab2316bc1d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6c584fe-84cd-4ddd-8f1f-0ab2316bc1d3,2715,2,00:30:23.429,75,23,42,Ball Receipt*,153,217,Barcelona,4,From Throw In,217,Barcelona,,,0a1993a1-1b1b-4182-aac2-a392eda07181,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,55.2,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f9b43f5-e73c-4d14-87fa-8ae25b828717,2716,2,00:30:23.429,75,23,43,Carry,153,217,Barcelona,4,From Throw In,217,Barcelona,0.399996,,d6c584fe-84cd-4ddd-8f1f-0ab2316bc1d3,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,55.2,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2454e35-584b-4fde-802a-c863b744a595,55.2,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2454e35-584b-4fde-802a-c863b744a595,2717,2,00:30:23.829,75,23,30,Pass,153,217,Barcelona,4,From Throw In,217,Barcelona,1.403896,,600930b1-ca91-41d1-8366-712846f1341e,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,55.2,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,14.770917,1.3176076,1.0,Ground Pass,58.9,34.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600930b1-ca91-41d1-8366-712846f1341e,2718,2,00:30:25.233,75,25,42,Ball Receipt*,153,217,Barcelona,4,From Throw In,217,Barcelona,,,e2454e35-584b-4fde-802a-c863b744a595,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,58.9,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a65589e-f078-4dc8-b5bf-a409fc7eb5ef,2719,2,00:30:25.233,75,25,43,Carry,153,217,Barcelona,4,From Throw In,217,Barcelona,1.200004,,600930b1-ca91-41d1-8366-712846f1341e,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,58.9,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce2afa0d-e3bb-4eeb-88d6-b21b07515de7,59.6,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce2afa0d-e3bb-4eeb-88d6-b21b07515de7,2720,2,00:30:26.433,75,26,30,Pass,153,217,Barcelona,4,From Throw In,217,Barcelona,1.3086,,9ef45821-a899-4fb5-b143-5dcd0ab8017e,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,59.6,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11094.0,Arda Turan,19.773973,1.0347133,1.0,Ground Pass,69.7,53.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ef45821-a899-4fb5-b143-5dcd0ab8017e,2721,2,00:30:27.741,75,27,42,Ball Receipt*,153,217,Barcelona,4,From Throw In,217,Barcelona,,,ce2afa0d-e3bb-4eeb-88d6-b21b07515de7,11094.0,Arda Turan,15.0,Left Center Midfield,69.7,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02af44be-2e89-4c74-b860-71ffbcfd1b22,2722,2,00:30:27.741,75,27,43,Carry,153,217,Barcelona,4,From Throw In,217,Barcelona,3.4745,,9ef45821-a899-4fb5-b143-5dcd0ab8017e,11094.0,Arda Turan,15.0,Left Center Midfield,69.7,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caa1aec8-99d4-4e84-a3c7-6afa41f7c996,83.7,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caa1aec8-99d4-4e84-a3c7-6afa41f7c996,2723,2,00:30:31.216,75,31,30,Pass,153,217,Barcelona,4,From Throw In,217,Barcelona,1.213027,,532acedf-fb8f-4f40-8942-f8385663dd52,11094.0,Arda Turan,15.0,Left Center Midfield,83.7,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,20.412006,-1.536496,1.0,Ground Pass,84.4,27.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
