id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,dribble,duel,clearance,counterpress,out,ball_recovery,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,foul_committed,foul_won,substitution,interception,block,miscontrol,bad_behaviour,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,related_events,pass_switch,related_events_2,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_type_id,pass_type_name,dribble_outcome_id,dribble_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,pass_no_touch,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_aerial_won,clearance_head,shot_first_time,related_events_3,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,pass_aerial_won,pass_technique_id,pass_technique_name,pass_through_ball,pass_cross,pass_cut_back,interception_outcome_id,interception_outcome_name,pass_goal_assist
6e68e42d-0fd5-407a-ad57-13b61d3c0b2f,1225,1,00:32:38.439,32,38,43,Carry,50,217,Barcelona,1,Regular Play,217,Barcelona,0.273252,,67a7eabb-d8bc-4c2b-842a-7416ed53c161,5213,Gerard Piqué Bernabéu,3,Right Center Back,30.6,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c7b5a202-d01b-478a-bd19-6e7cfd2758b6,34.6,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7b5a202-d01b-478a-bd19-6e7cfd2758b6,1226,1,00:32:38.713,32,38,30,Pass,50,217,Barcelona,1,Regular Play,217,Barcelona,1.999497,,97af251e-7552-40db-9401-0f7d125142a2,5213,Gerard Piqué Bernabéu,3,Right Center Back,34.6,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,Aleix Vidal Parreu,16.26899,0.364526,1.0,Ground Pass,49.8,70.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97af251e-7552-40db-9401-0f7d125142a2,1227,1,00:32:40.712,32,40,42,Ball Receipt*,50,217,Barcelona,1,Regular Play,217,Barcelona,,,c7b5a202-d01b-478a-bd19-6e7cfd2758b6,6400,Aleix Vidal Parreu,2,Right Back,49.8,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516013fd-6d13-442a-ae5a-443c60352b62,1228,1,00:32:40.712,32,40,43,Carry,50,217,Barcelona,1,Regular Play,217,Barcelona,1.372403,,8934657a-cacb-422e-8951-ced9d80f7009,6400,Aleix Vidal Parreu,2,Right Back,49.8,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97af251e-7552-40db-9401-0f7d125142a2,55.0,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8934657a-cacb-422e-8951-ced9d80f7009,1229,1,00:32:42.085,32,42,30,Pass,50,217,Barcelona,1,Regular Play,217,Barcelona,1.058362,,841310c9-5269-456f-a7c4-f902a3a3eebc,6400,Aleix Vidal Parreu,2,Right Back,55.0,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,9.044335,-2.1833339,1.0,Ground Pass,49.8,51.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841310c9-5269-456f-a7c4-f902a3a3eebc,1230,1,00:32:43.143,32,43,42,Ball Receipt*,50,217,Barcelona,1,Regular Play,217,Barcelona,,,8934657a-cacb-422e-8951-ced9d80f7009,5470,Ivan Rakitić,13,Right Center Midfield,49.8,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d08577ba-22b5-4335-9ac6-2fc252b15e1c,1231,1,00:32:43.143,32,43,43,Carry,50,217,Barcelona,1,Regular Play,217,Barcelona,1.203338,,426d95c7-3151-4db9-b92c-1bb18c6a3339,5470,Ivan Rakitić,13,Right Center Midfield,49.8,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841310c9-5269-456f-a7c4-f902a3a3eebc,50.1,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426d95c7-3151-4db9-b92c-1bb18c6a3339,1232,1,00:32:44.346,32,44,30,Pass,50,217,Barcelona,1,Regular Play,217,Barcelona,1.522075,,ead1558e-44a0-4e67-a973-219b8fdacaae,5470,Ivan Rakitić,13,Right Center Midfield,50.1,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,24.65867,-1.6397923,1.0,Ground Pass,48.4,24.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ead1558e-44a0-4e67-a973-219b8fdacaae,1233,1,00:32:45.868,32,45,42,Ball Receipt*,50,217,Barcelona,1,Regular Play,217,Barcelona,,,426d95c7-3151-4db9-b92c-1bb18c6a3339,5506,Javier Alejandro Mascherano,5,Left Center Back,48.4,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15ad49fb-2be4-4f47-9896-7dcb4db19879,1234,1,00:32:45.868,32,45,43,Carry,50,217,Barcelona,1,Regular Play,217,Barcelona,1.485825,,678e94e2-115a-4502-b051-5a01d3893093,5506,Javier Alejandro Mascherano,5,Left Center Back,48.4,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ead1558e-44a0-4e67-a973-219b8fdacaae,53.5,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678e94e2-115a-4502-b051-5a01d3893093,1235,1,00:32:47.354,32,47,30,Pass,50,217,Barcelona,1,Regular Play,217,Barcelona,1.007885,,9d59746f-b3af-4f91-ac0f-e5fe55318cd4,5506,Javier Alejandro Mascherano,5,Left Center Back,53.5,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,24.620317,0.04062804,1.0,Ground Pass,78.1,23.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d59746f-b3af-4f91-ac0f-e5fe55318cd4,1236,1,00:32:48.362,32,48,42,Ball Receipt*,50,217,Barcelona,1,Regular Play,217,Barcelona,,,678e94e2-115a-4502-b051-5a01d3893093,5216,Andrés Iniesta Luján,15,Left Center Midfield,78.1,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f14c1a97-1b4c-42cc-8f3a-a1fb37ced1d1,1237,1,00:32:48.362,32,48,43,Carry,50,217,Barcelona,1,Regular Play,217,Barcelona,1.093215,,8776e5d1-59e9-412b-aae7-045f5c28d9d6,5216,Andrés Iniesta Luján,15,Left Center Midfield,78.1,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9d59746f-b3af-4f91-ac0f-e5fe55318cd4,78.1,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8776e5d1-59e9-412b-aae7-045f5c28d9d6,1238,1,00:32:49.455,32,49,30,Pass,50,217,Barcelona,1,Regular Play,217,Barcelona,0.947375,,2b92af66-0641-4576-8cb6-0edf877592e1,5216,Andrés Iniesta Luján,15,Left Center Midfield,78.1,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,17.395401,-1.230866,1.0,Ground Pass,83.9,7.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b92af66-0641-4576-8cb6-0edf877592e1,1239,1,00:32:50.403,32,50,42,Ball Receipt*,50,217,Barcelona,1,Regular Play,217,Barcelona,,,8776e5d1-59e9-412b-aae7-045f5c28d9d6,4320,Neymar da Silva Santos Junior,21,Left Wing,83.9,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
999bb7b4-51e6-47fc-baef-7168ad60519c,1240,1,00:32:50.403,32,50,43,Carry,50,217,Barcelona,1,Regular Play,217,Barcelona,4.303525,,06263624-146d-4783-9652-4fb7440678bb,4320,Neymar da Silva Santos Junior,21,Left Wing,83.9,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2b92af66-0641-4576-8cb6-0edf877592e1,97.4,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06263624-146d-4783-9652-4fb7440678bb,1241,1,00:32:54.706,32,54,30,Pass,50,217,Barcelona,1,Regular Play,217,Barcelona,1.206786,,51919240-cf96-40ec-bdd8-cc899f357abe,4320,Neymar da Silva Santos Junior,21,Left Wing,97.4,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,20.80024,2.055946,1.0,Ground Pass,87.7,25.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51919240-cf96-40ec-bdd8-cc899f357abe,1242,1,00:32:55.913,32,55,42,Ball Receipt*,50,217,Barcelona,1,Regular Play,217,Barcelona,,,06263624-146d-4783-9652-4fb7440678bb,5211,Jordi Alba Ramos,6,Left Back,87.7,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c854cab-0551-44ef-a001-5902c65ecce5,1243,1,00:32:55.913,32,55,43,Carry,50,217,Barcelona,1,Regular Play,217,Barcelona,1.767414,,51919240-cf96-40ec-bdd8-cc899f357abe,5211,Jordi Alba Ramos,6,Left Back,87.7,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,edcf67fd-ad9d-4cb1-9f17-aad9fbef8ac7,87.7,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edcf67fd-ad9d-4cb1-9f17-aad9fbef8ac7,1244,1,00:32:57.680,32,57,30,Pass,50,217,Barcelona,1,Regular Play,217,Barcelona,1.201641,,282b2cdc-7260-43e5-86de-a2141f86ed28,5211,Jordi Alba Ramos,6,Left Back,87.7,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,16.909761,-1.0303768,1.0,Ground Pass,96.4,11.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282b2cdc-7260-43e5-86de-a2141f86ed28,1245,1,00:32:58.882,32,58,42,Ball Receipt*,50,217,Barcelona,1,Regular Play,217,Barcelona,,,edcf67fd-ad9d-4cb1-9f17-aad9fbef8ac7,4320,Neymar da Silva Santos Junior,21,Left Wing,96.4,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29f52208-740d-4601-aeab-ea648876629a,1246,1,00:32:58.882,32,58,43,Carry,50,217,Barcelona,1,Regular Play,217,Barcelona,3.152723,,282b2cdc-7260-43e5-86de-a2141f86ed28,4320,Neymar da Silva Santos Junior,21,Left Wing,96.4,11.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,2d387a33-765f-4cbf-9c29-b23c910c7bbb,100.3,11.3,,,,,,,,,,,,,,,,,,ee8928e9-c7fe-4d64-91e8-25c57cf1364f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d387a33-765f-4cbf-9c29-b23c910c7bbb,1247,1,00:32:59.695,32,59,17,Pressure,50,217,Barcelona,1,Regular Play,215,Athletic Club,2.428408,,29f52208-740d-4601-aeab-ea648876629a,6386,Eneko Bóveda Altube,2,Right Back,19.6,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee8928e9-c7fe-4d64-91e8-25c57cf1364f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee8928e9-c7fe-4d64-91e8-25c57cf1364f,1248,1,00:33:02.035,33,2,30,Pass,50,217,Barcelona,1,Regular Play,217,Barcelona,0.658459,,2d387a33-765f-4cbf-9c29-b23c910c7bbb,4320,Neymar da Silva Santos Junior,21,Left Wing,100.3,11.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,36045a53-8314-4b4d-9adf-3a62a3a4945e,,,5246.0,Luis Alberto Suárez Díaz,12.592458,1.9704744,1.0,Ground Pass,95.4,22.9,40.0,Right Foot,9.0,Incomplete,,,,,,a20a3846-1def-43b4-8110-4b4816a770b5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a20a3846-1def-43b4-8110-4b4816a770b5,1249,1,00:33:02.693,33,2,42,Ball Receipt*,50,217,Barcelona,1,Regular Play,217,Barcelona,,,ee8928e9-c7fe-4d64-91e8-25c57cf1364f,5246,Luis Alberto Suárez Díaz,23,Center Forward,96.6,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36045a53-8314-4b4d-9adf-3a62a3a4945e,1250,1,00:33:02.693,33,2,2,Ball Recovery,50,217,Barcelona,1,Regular Play,215,Athletic Club,0.0,,ee8928e9-c7fe-4d64-91e8-25c57cf1364f,6396,Beñat Etxebarria Urkiaga,11,Left Defensive Midfield,24.7,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9f23b88-405f-4b9f-89d4-92d2b1ecf641,1251,1,00:33:02.693,33,2,43,Carry,50,217,Barcelona,1,Regular Play,215,Athletic Club,2.086677,,36045a53-8314-4b4d-9adf-3a62a3a4945e,6396,Beñat Etxebarria Urkiaga,11,Left Defensive Midfield,24.7,57.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,caf2d95c-0b27-42e6-a281-7a0be4722ee8,26.1,59.6,,,,,,,,,,,,,,,,,,d2b87182-ca8d-4527-adce-21dae4867c21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf2d95c-0b27-42e6-a281-7a0be4722ee8,1252,1,00:33:03.144,33,3,17,Pressure,50,217,Barcelona,1,Regular Play,217,Barcelona,0.490502,,f9f23b88-405f-4b9f-89d4-92d2b1ecf641,5211,Jordi Alba Ramos,6,Left Back,97.2,19.1,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
