id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,duel,counterpress,out,foul_committed,foul_won,shot,goalkeeper,interception,ball_recovery,dribble,clearance,bad_behaviour,miscontrol,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,related_events_2,related_events,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,clearance_right_foot,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_technique_id,pass_technique_name,pass_outswinging,pass_cross,pass_switch,interception_outcome_id,interception_outcome_name,shot_aerial_won,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,ball_recovery_recovery_failure,clearance_aerial_won,related_events_4,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,pass_through_ball
0d4a5fa6-4a2c-4858-8652-7339b5f9ccd2,22,1,00:00:16.065,0,16,30,Pass,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.978514,,053bd579-c714-4e88-9beb-93505246cdb2,,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,75.0,22.9,26848.0,Roberto Trashorras Gayoso,7.1021123,-2.1353657,2.0,Low Pass,71.2,16.9,70.0,Other,66.0,Recovery,,,,,,,,,,,,,,,,,,,70f36a8d-8f83-4dd5-afcd-c1ef0366e617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70f36a8d-8f83-4dd5-afcd-c1ef0366e617,23,1,00:00:17.043,0,17,42,Ball Receipt*,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,0d4a5fa6-4a2c-4858-8652-7339b5f9ccd2,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,71.2,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43596195-01ac-4156-945a-78f0e0c9aa4a,24,1,00:00:17.043,0,17,43,Carry,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.045435,,1ec8bd69-f48b-4343-b732-66beaa510886,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,71.2,16.9,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,5ddf1f5c-e742-41a7-b379-75232567319e,70.9,16.7,,,,,,,70f36a8d-8f83-4dd5-afcd-c1ef0366e617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ec8bd69-f48b-4343-b732-66beaa510886,25,1,00:00:17.773,0,17,17,Pressure,4,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,0.657247,,43596195-01ac-4156-945a-78f0e0c9aa4a,,6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,46.8,59.8,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,5ddf1f5c-e742-41a7-b379-75232567319e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ddf1f5c-e742-41a7-b379-75232567319e,26,1,00:00:18.089,0,18,30,Pass,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.112592,,1ec8bd69-f48b-4343-b732-66beaa510886,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,70.9,16.7,26685.0,Nicolás Ladislao Fedor Flores,18.516209,-0.3644596,1.0,Ground Pass,88.2,10.1,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,89c79361-dece-47cf-a089-61c8eaa71b25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c27fed41-4b31-4446-9a2b-1f392a35ba90,27,1,00:00:18.952,0,18,17,Pressure,4,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,0.302378,,35ce474f-352c-4823-9a14-9960a6d5d789,,6649.0,Óscar de Marcos Arana,2.0,Right Back,31.2,67.1,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,89c79361-dece-47cf-a089-61c8eaa71b25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89c79361-dece-47cf-a089-61c8eaa71b25,28,1,00:00:19.201,0,19,42,Ball Receipt*,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,5ddf1f5c-e742-41a7-b379-75232567319e,,26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,88.2,10.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,c27fed41-4b31-4446-9a2b-1f392a35ba90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35ce474f-352c-4823-9a14-9960a6d5d789,29,1,00:00:19.201,0,19,43,Carry,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.073535,,89c79361-dece-47cf-a089-61c8eaa71b25,,26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,88.2,10.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,9b42df5d-3b1b-4333-b3ff-9f7aba39fcad,87.2,9.1,,,,,,,c27fed41-4b31-4446-9a2b-1f392a35ba90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b42df5d-3b1b-4333-b3ff-9f7aba39fcad,30,1,00:00:19.275,0,19,38,Miscontrol,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,87.2,9.1,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249dda2e-fc1a-4002-9184-dc1d658e7e1b,68,1,00:02:01.318,2,1,23,Goal Keeper,7,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,c186555a-5b1f-4d34-9f6f-415d31df5186,,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,1.4,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Success,46.0,Standing,44.0,Set,35.0,Both Hands,33.0,Shot Saved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87bef9de-76e8-49d3-97cc-76a0f2b6689e,69,1,00:02:06.254,2,6,30,Pass,8,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,1.137335,,4b3d6b84-7339-4d32-b0c2-549f5bec6d11,True,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,2.3,39.6,18404.0,José Ángel Crespo Rincón,25.700779,-1.1837871,2.0,Low Pass,12.0,15.8,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b3d6b84-7339-4d32-b0c2-549f5bec6d11,70,1,00:02:07.392,2,7,42,Ball Receipt*,8,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,87bef9de-76e8-49d3-97cc-76a0f2b6689e,,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,12.0,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81fbe2d6-0adc-4bd2-b1cc-b7770e042327,71,1,00:02:08.580,2,8,30,Pass,9,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.023146,,5c3009c5-b3cd-4f8c-8882-56085f388b7a,,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,14.8,15.8,26848.0,Roberto Trashorras Gayoso,14.569145,0.7659831,1.0,Ground Pass,25.3,25.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c3009c5-b3cd-4f8c-8882-56085f388b7a,72,1,00:02:09.603,2,9,42,Ball Receipt*,9,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,81fbe2d6-0adc-4bd2-b1cc-b7770e042327,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,25.3,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c8ae6fe-cdaa-4ad1-b010-4636ca19b844,73,1,00:02:09.603,2,9,43,Carry,9,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.074243,,5c3009c5-b3cd-4f8c-8882-56085f388b7a,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,25.3,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbccbfc5-1a78-4300-bbc0-f7828d6e3a70,25.3,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbccbfc5-1a78-4300-bbc0-f7828d6e3a70,74,1,00:02:09.677,2,9,30,Pass,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.361742,,0ffa59b1-200c-41fc-b463-29d8e3b3af69,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,25.3,25.9,7900.0,Tiago Manuel Dias Correia,21.395327,-1.2076494,1.0,Ground Pass,32.9,5.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ffa59b1-200c-41fc-b463-29d8e3b3af69,75,1,00:02:11.039,2,11,42,Ball Receipt*,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,cbccbfc5-1a78-4300-bbc0-f7828d6e3a70,,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,32.9,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5881bdb0-fbc6-45b0-8622-8be1b2491046,76,1,00:02:11.039,2,11,43,Carry,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.279723,,0ffa59b1-200c-41fc-b463-29d8e3b3af69,,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,32.9,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46fc08d9-8d27-43df-8170-dc1311787540,44.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46fc08d9-8d27-43df-8170-dc1311787540,77,1,00:02:14.319,2,14,30,Pass,11,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.987396,,81cc4c8a-d6fe-4a37-8e93-e7eb76f3ef02,,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,44.0,4.0,11542.0,Javier Guerra Rodríguez,12.379418,0.1133334,1.0,Ground Pass,56.3,5.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,89fe927a-ccab-44d9-a2fa-3cc036ebf9ba,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81cc4c8a-d6fe-4a37-8e93-e7eb76f3ef02,78,1,00:02:15.306,2,15,42,Ball Receipt*,11,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,46fc08d9-8d27-43df-8170-dc1311787540,,11542.0,Javier Guerra Rodríguez,24.0,Left Center Forward,59.1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdff95a2-7d62-4c5a-9c17-d96a357bdb76,134,1,00:03:08.558,3,8,4,Duel,14,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,e0602101-0585-47a3-9de4-14a5637e13f6,,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,38.3,33.0,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
