id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,duel,counterpress,ball_receipt,foul_won,shot,block,goalkeeper,off_camera,out,clearance,interception,foul_committed,dribble,ball_recovery,substitution,miscontrol,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,related_events_3,pass_aerial_won,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,related_events,miscontrol_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,player,position,location
e1feda2f-2a9d-426c-8ed7-7623689604f7,3194,2,00:44:59.405,89,59,42,Ball Receipt*,211,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,0719b3b5-e37e-4b05-9d2b-81be9aa906d5,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,43.1,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1beb8bdf-ab93-44f1-a008-403e3e681dfd,3195,2,00:44:59.405,89,59,43,Carry,211,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,9.129055,,a8504441-2015-4c89-80c0-2d8511187fa4,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,43.1,21.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,b61b3ebf-f31c-479a-ae99-434453dcccec,85.1,32.7,,,,,e1feda2f-2a9d-426c-8ed7-7623689604f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8504441-2015-4c89-80c0-2d8511187fa4,3196,2,00:45:07.055,90,7,17,Pressure,211,360,Rayo Vallecano,4,From Throw In,222,Villarreal,1.233409,,1beb8bdf-ab93-44f1-a008-403e3e681dfd,6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,39.5,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b61b3ebf-f31c-479a-ae99-434453dcccec,3197,2,00:45:08.534,90,8,30,Pass,211,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.745457,,d3c3c4de-4a58-45ed-b8d5-794fe44d13d0,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,85.1,32.7,11542.0,Javier Guerra Rodríguez,13.073638,-0.51155615,1.0,Ground Pass,96.5,26.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3c3c4de-4a58-45ed-b8d5-794fe44d13d0,3198,2,00:45:09.279,90,9,42,Ball Receipt*,211,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,b61b3ebf-f31c-479a-ae99-434453dcccec,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,96.5,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0cbf78a7-691a-4731-9b58-834b45ea8540,3199,2,00:45:09.279,90,9,43,Carry,211,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.003109,,02958eb0-b753-4c12-82f7-0f5792bc29da,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,96.5,26.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,660d63a8-4f80-4eba-b903-c7f2130c9969,93.7,29.5,,,,,d3c3c4de-4a58-45ed-b8d5-794fe44d13d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02958eb0-b753-4c12-82f7-0f5792bc29da,3200,2,00:45:10.116,90,10,17,Pressure,211,360,Rayo Vallecano,4,From Throw In,222,Villarreal,0.92265,,0cbf78a7-691a-4731-9b58-834b45ea8540,3324.0,Eric Bertrand Bailly,2.0,Right Back,21.5,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660d63a8-4f80-4eba-b903-c7f2130c9969,3201,2,00:45:11.282,90,11,30,Pass,211,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.527422,,258cab8c-4d9a-4edb-87b0-2e6b2ba8a8df,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,93.7,29.5,24138.0,Joaquín José Marín Ruiz,26.716661,1.8475536,1.0,Ground Pass,86.4,55.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f69b07a1-7dc0-4141-ae82-7cc11d380dab,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258cab8c-4d9a-4edb-87b0-2e6b2ba8a8df,3202,2,00:45:12.810,90,12,42,Ball Receipt*,211,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,660d63a8-4f80-4eba-b903-c7f2130c9969,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,86.4,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd26bcba-a6f8-405a-b281-7a6b03b72c33,3203,2,00:45:12.810,90,12,43,Carry,211,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.216865,,258cab8c-4d9a-4edb-87b0-2e6b2ba8a8df,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,86.4,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f69b07a1-7dc0-4141-ae82-7cc11d380dab,94.4,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f69b07a1-7dc0-4141-ae82-7cc11d380dab,3204,2,00:45:14.027,90,14,16,Shot,211,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.135021,,468f7303-67ad-4120-ba4f-b49a1c90d35c,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,94.4,57.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00607331,120.0,50.0,2.2,660d63a8-4f80-4eba-b903-c7f2130c9969,98.0,Off T,87.0,Open Play,40.0,Right Foot,93.0,Normal,104.9,42.6,26690.0,Alberto Mateus Contreiras Gonçalves,17.0,Right Wing,True,101.0,46.8,26685.0,Nicolás Ladislao Fedor Flores,19.0,Center Attacking Midfield,True,98.3,34.9,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,True,98.6,66.7,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,True,81.3,40.5,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,True,107.5,33.2,6914.0,Roberto Román Triguero,6.0,Left Back,True,104.2,31.2,6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,False,104.3,40.7,7034.0,Mateo Pablo Musacchio,3.0,Right Center Back,False,99.8,36.3,3324.0,Eric Bertrand Bailly,2.0,Right Back,False,103.4,46.6,6752.0,Víctor Ruíz Torre,5.0,Left Center Back,False,100.0,47.0,22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,False,102.3,59.1,6935.0,Adrián Marín Gómez,6.0,Left Back,False,91.6,43.5,6862.0,Cédric Bakambu,24.0,Left Center Forward,False,96.0,56.2,6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,False,118.6,42.2,3379.0,Alphonse Areola,1.0,Goalkeeper,False,,,,,,,,,,,,,
468f7303-67ad-4120-ba4f-b49a1c90d35c,3205,2,00:45:15.162,90,15,23,Goal Keeper,211,360,Rayo Vallecano,4,From Throw In,222,Villarreal,0.0,,f69b07a1-7dc0-4141-ae82-7cc11d380dab,3379.0,Alphonse Areola,1.0,Goalkeeper,1.5,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,37.9,44.0,Set,32.0,Shot Faced,,,,,,,
e1a81a5c-a768-4c2f-b6bb-c411c1838398,3208,2,00:45:50.842,90,50,30,Pass,213,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.248331,,1c2c8d57-09a7-4054-97a7-7a0e5cc39ad8,26685.0,Nicolás Ladislao Fedor Flores,19.0,Center Attacking Midfield,62.6,17.0,6852.0,Jozabed Sánchez Ruiz,6.0926185,1.1659045,2.0,Low Pass,65.0,22.6,,,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,9a4b90b6-866b-43ef-8628-b12eeb9983ef,,,,,,,b683362a-1d09-47c0-ab69-b6f625d17ef3,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b683362a-1d09-47c0-ab69-b6f625d17ef3,3209,2,00:45:52.090,90,52,42,Ball Receipt*,213,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,e1a81a5c-a768-4c2f-b6bb-c411c1838398,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,65.0,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c9f98dc-7473-4c23-bd93-19f523649863,3210,2,00:45:52.090,90,52,43,Carry,213,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.969857,,3042764a-8e8c-4705-859e-56abe2781928,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,65.0,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b683362a-1d09-47c0-ab69-b6f625d17ef3,69.5,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042764a-8e8c-4705-859e-56abe2781928,3211,2,00:45:54.060,90,54,14,Dribble,213,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,1a147674-50a9-462e-a8d8-80ce6f6438b4,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,69.5,32.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a147674-50a9-462e-a8d8-80ce6f6438b4,3212,2,00:45:54.060,90,54,4,Duel,213,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.0,,3042764a-8e8c-4705-859e-56abe2781928,22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,50.6,47.7,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8df35c30-ffcb-4dc5-b5d5-d3a1aad8e533,3213,2,00:45:54.995,90,54,17,Pressure,213,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.997007,,,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,67.5,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1500028-cc0a-4fd0-aaf3-83c6b5868dd8,3214,2,00:45:55.858,90,55,17,Pressure,213,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.57946,,,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,60.4,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
feeddc35-f789-4306-adc2-d489d737a779,3215,2,00:45:56.323,90,56,2,Ball Recovery,213,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,64.2,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95d29c62-7039-4915-99af-a336138724bc,3216,2,00:45:56.323,90,56,43,Carry,213,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.113713,,430767e1-285f-4976-bb8e-5bfd42014ed7,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,64.2,44.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,e5a45a86-3555-470a-bb94-561eaffd563e,67.8,50.7,,,,,feeddc35-f789-4306-adc2-d489d737a779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430767e1-285f-4976-bb8e-5bfd42014ed7,3217,2,00:45:56.437,90,56,39,Dribbled Past,213,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.0,,95d29c62-7039-4915-99af-a336138724bc,6829.0,Samuel Castillejo Azuaga,16.0,Left Midfield,52.3,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5a45a86-3555-470a-bb94-561eaffd563e,,,,,,,eb961425-a429-4668-ad78-e773c036b113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5a45a86-3555-470a-bb94-561eaffd563e,3218,2,00:45:56.437,90,56,14,Dribble,213,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,430767e1-285f-4976-bb8e-5bfd42014ed7,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,67.8,50.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb961425-a429-4668-ad78-e773c036b113,3219,2,00:45:56.437,90,56,43,Carry,213,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.2949,,430767e1-285f-4976-bb8e-5bfd42014ed7,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,67.8,50.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,c8a5f8e3-1d43-4cb1-b19e-1d47c01f7a9d,84.5,58.7,,,,,e5a45a86-3555-470a-bb94-561eaffd563e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8a5f8e3-1d43-4cb1-b19e-1d47c01f7a9d,3220,2,00:45:59.732,90,59,30,Pass,213,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.007618,,f0c270d3-b9a8-4059-a9ea-a212df9a4bd8,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,84.5,58.7,11539.0,Adrián Embarba Blázquez,20.460693,0.8823158,1.0,Ground Pass,97.5,74.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0c270d3-b9a8-4059-a9ea-a212df9a4bd8,3221,2,00:46:02.740,91,2,42,Ball Receipt*,213,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c8a5f8e3-1d43-4cb1-b19e-1d47c01f7a9d,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,97.5,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac4ee5dd-0a59-47a9-9ae0-d92f548ad615,3222,2,00:46:02.740,91,2,43,Carry,213,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.246153,,abe9e98a-a193-4b1f-b34a-68f96b133ce3,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,97.5,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0c270d3-b9a8-4059-a9ea-a212df9a4bd8,97.5,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abe9e98a-a193-4b1f-b34a-68f96b133ce3,3223,2,00:46:02.986,91,2,30,Pass,213,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.377091,,93ee65c4-1286-4d05-91a8-74f42d0cef9c,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,97.5,74.5,26690.0,Alberto Mateus Contreiras Gonçalves,29.414621,-1.154298,3.0,High Pass,109.4,47.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
93ee65c4-1286-4d05-91a8-74f42d0cef9c,3224,2,00:46:04.363,91,4,42,Ball Receipt*,213,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,abe9e98a-a193-4b1f-b34a-68f96b133ce3,26690.0,Alberto Mateus Contreiras Gonçalves,17.0,Right Wing,109.4,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53220497-57f3-4e98-b9db-c7e9dd419d8c,3225,2,00:46:04.363,91,4,43,Carry,213,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.039009,,93ee65c4-1286-4d05-91a8-74f42d0cef9c,26690.0,Alberto Mateus Contreiras Gonçalves,17.0,Right Wing,109.4,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5848d51-5f68-4aac-b1cc-701cdcd530c8,109.4,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
