id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,interception,out,duel,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,clearance,dribble,foul_won,off_camera,shot,substitution,ball_recovery,foul_committed,block,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,related_events_2,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,related_events,pass_cross,clearance_head,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,dribble_overrun,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_3,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_aerial_won,clearance_right_foot,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_end_location_2,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,pass_no_touch,block_offensive,pass_technique_id,pass_technique_name,pass_outswinging,shot_aerial_won,shot_first_time
e7633f40-9821-4e39-b504-91ca71c2729b,2191,2,00:14:44.630,59,44,30,Pass,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.373544,,e6c43fc2-fb05-4bef-95aa-3b85367d279c,24255,Juan Carlos Martín Corral,1,Goalkeeper,6.0,44.0,,,,,,,,,,,,,,,,,,,,True,,,,,,,11298.0,José Ignacio Martínez García,49.529083,-0.8496871,1.0,Ground Pass,38.7,6.8,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6c43fc2-fb05-4bef-95aa-3b85367d279c,2192,2,00:14:46.004,59,46,42,Ball Receipt*,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,e7633f40-9821-4e39-b504-91ca71c2729b,11298,José Ignacio Martínez García,6,Left Back,38.7,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34334bd4-d243-4926-a7c4-6a854a01c27b,2193,2,00:14:49.768,59,49,30,Pass,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.089644,,d3ec62e0-a648-4ab9-8617-ea1c0aae08e9,11298,José Ignacio Martínez García,6,Left Back,35.0,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,40.489136,1.7095498,3.0,High Pass,29.4,58.3,40.0,Right Foot,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3ec62e0-a648-4ab9-8617-ea1c0aae08e9,2194,2,00:14:51.858,59,51,42,Ball Receipt*,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,34334bd4-d243-4926-a7c4-6a854a01c27b,6713,Diego Javier Llorente Ríos,3,Right Center Back,29.4,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e055e989-e647-4416-9d89-b99499745da5,2195,2,00:14:51.858,59,51,43,Carry,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.09389,,0f93362c-04c8-4819-aa29-f47043145bde,6713,Diego Javier Llorente Ríos,3,Right Center Back,29.4,58.3,,,True,,,,,,,,,,,,,,,,,,,,,,,16fb4358-7fe1-44f8-83f9-bb530c08d093,,,,,,,,,,,,,,35.0,47.1,,,,,,,,d3ec62e0-a648-4ab9-8617-ea1c0aae08e9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f93362c-04c8-4819-aa29-f47043145bde,2196,2,00:14:52.099,59,52,17,Pressure,137,360,Rayo Vallecano,7,From Goal Kick,1041,Sporting Gijón,0.657876,,e055e989-e647-4416-9d89-b99499745da5,6581,Jonathan Rodríguez Menéndez,21,Left Wing,86.5,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16fb4358-7fe1-44f8-83f9-bb530c08d093,2197,2,00:14:53.952,59,53,30,Pass,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.999999,,46103c4d-fa42-41e5-9025-15d2c75a9718,6713,Diego Javier Llorente Ríos,3,Right Center Back,35.0,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,20.75235,1.2216136,1.0,Ground Pass,42.1,66.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46103c4d-fa42-41e5-9025-15d2c75a9718,2198,2,00:14:55.952,59,55,42,Ball Receipt*,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,16fb4358-7fe1-44f8-83f9-bb530c08d093,6914,Roberto Román Triguero,2,Right Back,42.1,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271c9f85-4b38-4a6a-803a-8001682621cb,2199,2,00:14:55.952,59,55,43,Carry,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.599551,,3a1d28f6-4781-4e37-bb03-e1a632532e16,6914,Roberto Román Triguero,2,Right Back,42.1,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,46103c4d-fa42-41e5-9025-15d2c75a9718,,,,,,,,,,,,,,42.1,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a1d28f6-4781-4e37-bb03-e1a632532e16,2200,2,00:14:56.551,59,56,30,Pass,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.6,,6664f74b-80cd-40a0-b434-0d3f63d2734c,6914,Roberto Román Triguero,2,Right Back,42.1,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,17.304625,-2.4749744,1.0,Ground Pass,28.5,55.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0b7b0b6-e397-4165-bde0-e3346d64ab67,2201,2,00:14:58.127,59,58,17,Pressure,137,360,Rayo Vallecano,7,From Goal Kick,1041,Sporting Gijón,1.363408,,6664f74b-80cd-40a0-b434-0d3f63d2734c,6926,Alen Halilović,19,Center Attacking Midfield,88.2,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,fe83008c-18c8-4bcb-9f8f-cfd0e7c1576a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6664f74b-80cd-40a0-b434-0d3f63d2734c,2202,2,00:14:58.151,59,58,42,Ball Receipt*,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,3a1d28f6-4781-4e37-bb03-e1a632532e16,6713,Diego Javier Llorente Ríos,3,Right Center Back,28.5,55.9,,,True,,,,,,,,,,,,,,,,,,,,,,,e0b7b0b6-e397-4165-bde0-e3346d64ab67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe83008c-18c8-4bcb-9f8f-cfd0e7c1576a,2203,2,00:14:58.151,59,58,43,Carry,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.056255,,24a2738c-cd81-4fec-89f2-03436ae52568,6713,Diego Javier Llorente Ríos,3,Right Center Back,28.5,55.9,,,True,,,,,,,,,,,,,,,,,,,,,,,6664f74b-80cd-40a0-b434-0d3f63d2734c,,,,,,,,,,,,,,32.1,55.6,,,,,,,,e0b7b0b6-e397-4165-bde0-e3346d64ab67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24a2738c-cd81-4fec-89f2-03436ae52568,2204,2,00:15:00.207,60,0,30,Pass,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.331396,,acd56a84-1003-4768-bb2e-32f6e9c049f8,6713,Diego Javier Llorente Ríos,3,Right Center Back,32.1,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,16.285576,1.1868693,1.0,Ground Pass,38.2,70.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acd56a84-1003-4768-bb2e-32f6e9c049f8,2205,2,00:15:01.539,60,1,42,Ball Receipt*,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,24a2738c-cd81-4fec-89f2-03436ae52568,6914,Roberto Román Triguero,2,Right Back,38.2,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372d6183-9888-4e32-b746-468e4fb7918c,2206,2,00:15:01.539,60,1,43,Carry,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.259608,,a6c6e3bb-964f-4f55-86ac-10e8889acdf8,6914,Roberto Román Triguero,2,Right Back,38.2,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,acd56a84-1003-4768-bb2e-32f6e9c049f8,,,,,,,,,,,,,,38.2,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6c6e3bb-964f-4f55-86ac-10e8889acdf8,2207,2,00:15:01.798,60,1,30,Pass,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.846271,,45c7c247-1790-4a90-8ed3-098dce111fd2,6914,Roberto Román Triguero,2,Right Back,38.2,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,26685.0,Nicolás Ladislao Fedor Flores,26.658207,0.10900022,2.0,Low Pass,64.7,73.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45c7c247-1790-4a90-8ed3-098dce111fd2,2208,2,00:15:03.645,60,3,42,Ball Receipt*,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,a6c6e3bb-964f-4f55-86ac-10e8889acdf8,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,64.7,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2723f9f5-d57e-40d1-9f69-df5e5cfd6813,2209,2,00:15:03.645,60,3,43,Carry,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.010157,,046f3c99-1174-4a48-ae41-fa396dbfbc62,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,64.7,73.6,,,True,,,,,,,,,,,,,,,,,,,,,,,45c7c247-1790-4a90-8ed3-098dce111fd2,,,,,,,,,,,,,,63.0,71.2,,,,,,,,762bda2e-df4b-4e71-8e29-918e3c4b235e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762bda2e-df4b-4e71-8e29-918e3c4b235e,2210,2,00:15:04.268,60,4,17,Pressure,137,360,Rayo Vallecano,7,From Goal Kick,1041,Sporting Gijón,0.45393,,046f3c99-1174-4a48-ae41-fa396dbfbc62,8818,Jorge Meré Pérez,5,Left Center Back,55.2,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,2723f9f5-d57e-40d1-9f69-df5e5cfd6813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
046f3c99-1174-4a48-ae41-fa396dbfbc62,2211,2,00:15:04.655,60,4,30,Pass,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.82104,,762bda2e-df4b-4e71-8e29-918e3c4b235e,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,63.0,71.2,,,True,,,,,,,,,,,,,,,,,,,,,,,ba28c42a-e67c-4a03-98ad-d823f75e81d0,4711.0,Pablo Hernández Domínguez,12.704723,-2.7025878,1.0,Ground Pass,51.5,65.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba28c42a-e67c-4a03-98ad-d823f75e81d0,2212,2,00:15:05.476,60,5,42,Ball Receipt*,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,046f3c99-1174-4a48-ae41-fa396dbfbc62,4711,Pablo Hernández Domínguez,17,Right Wing,51.5,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be171895-8425-4521-ab33-fc0b050bded1,2213,2,00:15:05.476,60,5,43,Carry,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.326991,,b8ee007f-2abe-4f3c-b28f-f5bdccb880ac,4711,Pablo Hernández Domínguez,17,Right Wing,51.5,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,ba28c42a-e67c-4a03-98ad-d823f75e81d0,,,,,,,,,,,,,,52.0,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8ee007f-2abe-4f3c-b28f-f5bdccb880ac,2214,2,00:15:06.803,60,6,30,Pass,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.250682,,a42c93f7-411f-4eb2-94c6-9a9143033db0,4711,Pablo Hernández Domínguez,17,Right Wing,52.0,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,6743.0,Manuel Rolando Iturra Urrutia,13.060245,-1.8901256,1.0,Ground Pass,47.9,60.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a42c93f7-411f-4eb2-94c6-9a9143033db0,2215,2,00:15:08.054,60,8,42,Ball Receipt*,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,b8ee007f-2abe-4f3c-b28f-f5bdccb880ac,6743,Manuel Rolando Iturra Urrutia,9,Right Defensive Midfield,47.9,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d542e47-72b7-4a3a-88c7-f9178bf5c8d0,2216,2,00:15:08.054,60,8,43,Carry,137,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.916765,,5a1169ea-650c-40d8-8d20-f4342526877c,6743,Manuel Rolando Iturra Urrutia,9,Right Defensive Midfield,47.9,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,a42c93f7-411f-4eb2-94c6-9a9143033db0,,,,,,,,,,,,,,47.9,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
