id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,duel,clearance,counterpress,out,off_camera,interception,goalkeeper,shot,dribble,foul_won,foul_committed,ball_recovery,50_50,miscontrol,block,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,related_events,related_events_2,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,pass_through_ball,pass_technique_id,pass_technique_name,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,pass_cross,pass_cut_back,pass_goal_assist,shot_end_location_2,shot_first_time,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate
1370a9c6-1093-4648-9cb5-11db63a251d5,232,1,00:05:07.482,5,7,43,Carry,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.208865,,d10e6601-c57e-4419-80fa-c3a2500b9536,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,66.8,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eaac0cbc-cad5-4741-aa47-b0e5c90a86ca,70.0,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eaac0cbc-cad5-4741-aa47-b0e5c90a86ca,233,1,00:05:09.691,5,9,30,Pass,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.762593,,5cc26714-640a-47de-957c-d79527c37deb,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,70.0,7.8,6852.0,Jozabed Sánchez Ruiz,39.892357,0.39633372,3.0,High Pass,106.8,23.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,108.0,Through Ball,,,,,,,,,,,,,,,
5cc26714-640a-47de-957c-d79527c37deb,234,1,00:05:11.454,5,11,42,Ball Receipt*,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,eaac0cbc-cad5-4741-aa47-b0e5c90a86ca,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,106.8,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663244dc-8da8-4d98-b445-f60316852692,275,1,00:06:21.022,6,21,30,Pass,18,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.051684,,a9865d8a-bbb3-42c3-a18b-605142ede341,24138,Joaquín José Marín Ruiz,2,Right Back,30.4,80.0,26848.0,Roberto Trashorras Gayoso,14.801352,-1.584309,2.0,Low Pass,30.2,65.2,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9865d8a-bbb3-42c3-a18b-605142ede341,276,1,00:06:22.074,6,22,42,Ball Receipt*,18,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,663244dc-8da8-4d98-b445-f60316852692,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,30.2,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
099edb59-bf8e-4ec6-a02c-47d7c604cc06,277,1,00:06:22.074,6,22,43,Carry,18,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.058828,,4c54f588-5779-499c-be1a-9f5a30ee1f3e,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,30.2,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a9865d8a-bbb3-42c3-a18b-605142ede341,30.2,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c54f588-5779-499c-be1a-9f5a30ee1f3e,278,1,00:06:22.133,6,22,30,Pass,18,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.194328,,e1b2e370-0f7b-44c6-bd1a-04520a5b9b07,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,30.2,65.2,24138.0,Joaquín José Marín Ruiz,9.484725,2.4009407,2.0,Low Pass,23.2,71.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1b2e370-0f7b-44c6-bd1a-04520a5b9b07,279,1,00:06:23.327,6,23,42,Ball Receipt*,18,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,4c54f588-5779-499c-be1a-9f5a30ee1f3e,24138,Joaquín José Marín Ruiz,2,Right Back,23.2,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612ce169-8078-4e48-b6dc-a6206682ce63,280,1,00:06:23.327,6,23,43,Carry,18,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.04443,,277ecd7a-28b5-4cef-87d6-ca9d714f6d34,24138,Joaquín José Marín Ruiz,2,Right Back,23.2,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e1b2e370-0f7b-44c6-bd1a-04520a5b9b07,21.9,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277ecd7a-28b5-4cef-87d6-ca9d714f6d34,281,1,00:06:24.371,6,24,30,Pass,18,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.097103,,341996a5-e35b-4a99-9775-bcc0ce45daa1,24138,Joaquín José Marín Ruiz,2,Right Back,21.9,72.0,,,5.10392,-0.0391956,2.0,Low Pass,27.0,71.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341996a5-e35b-4a99-9775-bcc0ce45daa1,282,1,00:06:24.469,6,24,6,Block,18,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,0.0,,277ecd7a-28b5-4cef-87d6-ca9d714f6d34,25921,Rubén Gracia Calmache,21,Left Wing,93.1,8.3,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43e49045-dca1-458c-88d1-1c8f276d0bb4,283,1,00:06:34.808,6,34,30,Pass,19,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.067358,,05b125a5-2975-4242-a884-8879e9ee9ca1,24138,Joaquín José Marín Ruiz,2,Right Back,37.5,80.0,26685.0,Nicolás Ladislao Fedor Flores,19.720295,-0.579564,3.0,High Pass,54.0,69.2,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,704fe3d7-c766-4338-9313-c4130f7d444c,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05b125a5-2975-4242-a884-8879e9ee9ca1,284,1,00:06:36.876,6,36,42,Ball Receipt*,19,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,43e49045-dca1-458c-88d1-1c8f276d0bb4,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,53.1,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704fe3d7-c766-4338-9313-c4130f7d444c,285,1,00:06:36.876,6,36,10,Interception,19,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,0.0,,43e49045-dca1-458c-88d1-1c8f276d0bb4,6777,Sidnei Rechel da Silva Júnior,5,Left Center Back,66.1,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8b545fa-7a27-451f-b139-f61be458711a,286,1,00:06:36.876,6,36,43,Carry,19,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,1.62785,,704fe3d7-c766-4338-9313-c4130f7d444c,6777,Sidnei Rechel da Silva Júnior,5,Left Center Back,66.1,10.9,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,7ebde365-f103-4918-81be-3292858326a5,73.6,12.6,,,,,,,,,,,,bf853380-2457-4bc8-8834-a960edfb68dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ebde365-f103-4918-81be-3292858326a5,287,1,00:06:37.927,6,37,17,Pressure,19,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.508196,,c8b545fa-7a27-451f-b139-f61be458711a,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,48.6,68.4,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf853380-2457-4bc8-8834-a960edfb68dd,288,1,00:06:38.503,6,38,30,Pass,19,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,0.62893,,da808851-e29b-4c00-a01f-c92b7918a444,6777,Sidnei Rechel da Silva Júnior,5,Left Center Back,73.6,12.6,7782.0,Luis Alberto Romero Alconchel,17.525126,0.16045828,1.0,Ground Pass,90.9,15.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da808851-e29b-4c00-a01f-c92b7918a444,289,1,00:06:39.132,6,39,42,Ball Receipt*,19,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,,,bf853380-2457-4bc8-8834-a960edfb68dd,7782,Luis Alberto Romero Alconchel,19,Center Attacking Midfield,90.9,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b58ae395-6665-4220-ad25-35ec6186f763,290,1,00:06:39.132,6,39,38,Miscontrol,19,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,0.0,,,7782,Luis Alberto Romero Alconchel,19,Center Attacking Midfield,90.9,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38434c3e-87da-40fa-a150-9bef9521838f,291,1,00:06:39.211,6,39,17,Pressure,19,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.059714,,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,27.7,60.5,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5b322d2-91b5-426c-8fca-c147129ce710,292,1,00:06:42.467,6,42,2,Ball Recovery,19,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,24255,Juan Carlos Martín Corral,1,Goalkeeper,2.2,53.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3778833-98f3-4916-87b1-926ecb8f2aec,293,1,00:06:48.997,6,48,30,Pass,19,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.568758,,9b5c23a2-13b2-4fda-b6ad-82ee6f878b86,24255,Juan Carlos Martín Corral,1,Goalkeeper,8.6,33.9,6914.0,Roberto Román Triguero,29.411053,-1.4034117,1.0,Ground Pass,13.5,4.9,40.0,Right Foot,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b5c23a2-13b2-4fda-b6ad-82ee6f878b86,294,1,00:06:50.566,6,50,42,Ball Receipt*,19,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,d3778833-98f3-4916-87b1-926ecb8f2aec,6914,Roberto Román Triguero,5,Left Center Back,13.5,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42fc6573-5665-4369-bf15-8ad51a24d587,295,1,00:06:51.704,6,51,30,Pass,19,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.201688,,bb7b5dd3-c7e9-4c9a-8eb4-0fcc0d0b7855,6914,Roberto Román Triguero,5,Left Center Back,14.6,4.9,24255.0,Juan Carlos Martín Corral,21.825672,2.0467384,1.0,Ground Pass,4.6,24.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb7b5dd3-c7e9-4c9a-8eb4-0fcc0d0b7855,296,1,00:06:53.906,6,53,42,Ball Receipt*,19,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,42fc6573-5665-4369-bf15-8ad51a24d587,24255,Juan Carlos Martín Corral,1,Goalkeeper,4.6,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8601cc3-6159-4eb8-bee9-f0bfae6ca29d,297,1,00:06:53.906,6,53,43,Carry,19,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.594655,,bb7b5dd3-c7e9-4c9a-8eb4-0fcc0d0b7855,24255,Juan Carlos Martín Corral,1,Goalkeeper,4.6,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2947865-eb93-4d2e-82e4-0e7d55be8373,4.6,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2947865-eb93-4d2e-82e4-0e7d55be8373,298,1,00:06:55.500,6,55,30,Pass,19,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.945911,,93ba7941-385d-4edb-aa01-3a553600e01d,24255,Juan Carlos Martín Corral,1,Goalkeeper,4.6,24.3,6914.0,Roberto Román Triguero,22.4544,-1.2631294,1.0,Ground Pass,11.4,2.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93ba7941-385d-4edb-aa01-3a553600e01d,299,1,00:06:57.446,6,57,42,Ball Receipt*,19,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,c2947865-eb93-4d2e-82e4-0e7d55be8373,6914,Roberto Román Triguero,5,Left Center Back,11.4,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d2ac6b8-965b-4562-8de0-3db7dcb8e858,300,1,00:06:57.446,6,57,43,Carry,19,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.504667,,27eb64b6-c551-4b64-af93-142824bebced,6914,Roberto Román Triguero,5,Left Center Back,11.4,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93ba7941-385d-4edb-aa01-3a553600e01d,11.4,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27eb64b6-c551-4b64-af93-142824bebced,301,1,00:06:57.951,6,57,30,Pass,19,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.057419,,dc64d557-ca10-4593-aa5d-e799430d56e4,6914,Roberto Román Triguero,5,Left Center Back,11.4,2.9,6713.0,Diego Javier Llorente Ríos,20.418863,0.107953064,1.0,Ground Pass,31.7,5.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc64d557-ca10-4593-aa5d-e799430d56e4,302,1,00:06:59.008,6,59,42,Ball Receipt*,19,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,27eb64b6-c551-4b64-af93-142824bebced,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,31.7,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b854b05-da0d-4316-8ed9-d137da7a3d8c,303,1,00:06:59.008,6,59,43,Carry,19,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.398581,,131b1922-b882-43d4-b895-ff63960f9750,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,31.7,5.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,7f5ba04a-deca-4960-b2df-3eb0a9311a1f,33.4,3.1,,,,,,,,,,,,dc64d557-ca10-4593-aa5d-e799430d56e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f5ba04a-deca-4960-b2df-3eb0a9311a1f,304,1,00:06:59.979,6,59,17,Pressure,19,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,0.335702,,6b854b05-da0d-4316-8ed9-d137da7a3d8c,5724,Fayçal Fajr,17,Right Wing,83.0,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131b1922-b882-43d4-b895-ff63960f9750,305,1,00:07:00.407,7,0,14,Dribble,19,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,cb6c30f1-522b-4d09-adc7-5fbd5748ef23,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,33.4,3.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,True,,,,,,,,,,,,
cb6c30f1-522b-4d09-adc7-5fbd5748ef23,306,1,00:07:00.407,7,0,4,Duel,19,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,0.0,,131b1922-b882-43d4-b895-ff63960f9750,5724,Fayçal Fajr,17,Right Wing,86.7,77.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
