id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,duel,ball_receipt,clearance,off_camera,interception,out,shot,goalkeeper,counterpress,dribble,foul_won,foul_committed,ball_recovery,block,injury_stoppage,bad_behaviour,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,block_deflection,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,related_events_3,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_goal_assist,shot_first_time
c9aad769-4161-4dba-91ab-8016389752ae,1149,1,00:30:01.551,30,1,43,Carry,45,217,Barcelona,1,Regular Play,217,Barcelona,1.378739,,6375540a-4774-44bd-a8e1-0f4716538c4b,10609,Jérémy Mathieu,5,Left Center Back,64.6,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d5aa7a96-d21b-4f57-bbda-ae537e40df1d,63.6,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6375540a-4774-44bd-a8e1-0f4716538c4b,1150,1,00:30:02.930,30,2,30,Pass,45,217,Barcelona,1,Regular Play,217,Barcelona,2.427579,,539df737-a963-4678-81a6-c395aa3ad2c9,10609,Jérémy Mathieu,5,Left Center Back,63.6,15.9,5213.0,Gerard Piqué Bernabéu,32.705505,1.5891429,1.0,Ground Pass,63.0,48.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539df737-a963-4678-81a6-c395aa3ad2c9,1151,1,00:30:05.358,30,5,42,Ball Receipt*,45,217,Barcelona,1,Regular Play,217,Barcelona,,,6375540a-4774-44bd-a8e1-0f4716538c4b,5213,Gerard Piqué Bernabéu,3,Right Center Back,63.0,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8507e6b-60c1-40ed-b10d-4582bb41c082,1152,1,00:30:05.358,30,5,43,Carry,45,217,Barcelona,1,Regular Play,217,Barcelona,1.875164,,0aaef93d-a00d-4e7c-a1ac-8a7aee183095,5213,Gerard Piqué Bernabéu,3,Right Center Back,63.0,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539df737-a963-4678-81a6-c395aa3ad2c9,72.6,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0aaef93d-a00d-4e7c-a1ac-8a7aee183095,1153,1,00:30:07.233,30,7,30,Pass,45,217,Barcelona,1,Regular Play,217,Barcelona,1.125215,,dffb30b1-7ce2-463d-a68a-40a425f34fd5,5213,Gerard Piqué Bernabéu,3,Right Center Back,72.6,51.4,5246.0,Luis Alberto Suárez Díaz,19.38685,-0.33643138,1.0,Ground Pass,90.9,45.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dffb30b1-7ce2-463d-a68a-40a425f34fd5,1154,1,00:30:08.358,30,8,42,Ball Receipt*,45,217,Barcelona,1,Regular Play,217,Barcelona,,,0aaef93d-a00d-4e7c-a1ac-8a7aee183095,5246,Luis Alberto Suárez Díaz,23,Center Forward,90.9,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52a99d1f-6c06-4f3b-aafb-58d5b504bec1,1155,1,00:30:08.358,30,8,43,Carry,45,217,Barcelona,1,Regular Play,217,Barcelona,0.120013,,dffb30b1-7ce2-463d-a68a-40a425f34fd5,5246,Luis Alberto Suárez Díaz,23,Center Forward,90.9,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3a097dc-4ea2-413e-8623-74bdcc4cdb09,90.9,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3a097dc-4ea2-413e-8623-74bdcc4cdb09,1156,1,00:30:08.478,30,8,30,Pass,45,217,Barcelona,1,Regular Play,217,Barcelona,0.65357,,e6a2c121-59cd-47ec-bc03-40494af7bd70,5246,Luis Alberto Suárez Díaz,23,Center Forward,90.9,45.0,5470.0,Ivan Rakitić,7.3539104,-2.7509856,1.0,Ground Pass,84.1,42.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6a2c121-59cd-47ec-bc03-40494af7bd70,1157,1,00:30:09.132,30,9,42,Ball Receipt*,45,217,Barcelona,1,Regular Play,217,Barcelona,,,f3a097dc-4ea2-413e-8623-74bdcc4cdb09,5470,Ivan Rakitić,13,Right Center Midfield,84.1,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c25b3fd0-3b82-4e40-8a07-0afc9a60c00a,1158,1,00:30:09.132,30,9,43,Carry,45,217,Barcelona,1,Regular Play,217,Barcelona,0.040030003,,e6a2c121-59cd-47ec-bc03-40494af7bd70,5470,Ivan Rakitić,13,Right Center Midfield,84.1,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed986d92-47fd-44d2-83da-3e3ddc14ea64,84.1,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed986d92-47fd-44d2-83da-3e3ddc14ea64,1159,1,00:30:09.172,30,9,30,Pass,45,217,Barcelona,1,Regular Play,217,Barcelona,1.0716,,a3fb5cda-bba8-444f-b69e-47014c6f37eb,5470,Ivan Rakitić,13,Right Center Midfield,84.1,42.2,5503.0,Lionel Andrés Messi Cuccittini,16.238842,0.2046418,3.0,High Pass,100.0,45.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,a70ab269-e13f-4f26-981d-f11354ab21d1,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a70ab269-e13f-4f26-981d-f11354ab21d1,1160,1,00:30:10.243,30,10,42,Ball Receipt*,45,217,Barcelona,1,Regular Play,217,Barcelona,,,ed986d92-47fd-44d2-83da-3e3ddc14ea64,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,105.3,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3fb5cda-bba8-444f-b69e-47014c6f37eb,1161,1,00:30:10.243,30,10,9,Clearance,45,217,Barcelona,1,Regular Play,1041,Sporting Gijón,0.0,,ed986d92-47fd-44d2-83da-3e3ddc14ea64,24686,Roberto Canella Suárez,6,Left Back,20.1,34.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,
3fb503ee-af21-41e9-b93d-bb40b3eb63a4,1162,1,00:30:11.655,30,11,30,Pass,45,217,Barcelona,1,Regular Play,217,Barcelona,0.943554,,55f152e3-1468-44cc-9e5a-3af9337e065c,5246,Luis Alberto Suárez Díaz,23,Center Forward,95.0,42.3,5503.0,Lionel Andrés Messi Cuccittini,11.320777,1.012197,2.0,Low Pass,101.0,51.9,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55f152e3-1468-44cc-9e5a-3af9337e065c,1163,1,00:30:12.598,30,12,42,Ball Receipt*,45,217,Barcelona,1,Regular Play,217,Barcelona,,,3fb503ee-af21-41e9-b93d-bb40b3eb63a4,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,101.0,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108424f0-c425-445e-8716-605037dfe07d,1164,1,00:30:12.598,30,12,43,Carry,45,217,Barcelona,1,Regular Play,217,Barcelona,0.177702,,55f152e3-1468-44cc-9e5a-3af9337e065c,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,101.0,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a91ae3fe-bff1-4b57-bbb0-3c2b2601be05,101.0,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a91ae3fe-bff1-4b57-bbb0-3c2b2601be05,1165,1,00:30:12.776,30,12,30,Pass,45,217,Barcelona,1,Regular Play,217,Barcelona,1.185905,,e9fab4f4-fd6b-4f6b-84ef-88f36890153b,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,101.0,51.9,5246.0,Luis Alberto Suárez Díaz,11.101802,-0.5079734,3.0,High Pass,110.7,46.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ba9358c-f748-42cd-b5a9-3d94aa5a4cdb,1166,1,00:30:13.886,30,13,17,Pressure,45,217,Barcelona,1,Regular Play,1041,Sporting Gijón,2.29239,,8c2e0f26-2b85-4199-a1d6-cd7064d87400,26256,Igor Lichnovsky Osorio,3,Right Center Back,9.4,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99fd9e7b-3ff7-4a52-98c1-9709d2528d4e,,,e9fab4f4-fd6b-4f6b-84ef-88f36890153b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9fab4f4-fd6b-4f6b-84ef-88f36890153b,1167,1,00:30:13.962,30,13,42,Ball Receipt*,45,217,Barcelona,1,Regular Play,217,Barcelona,,,0ba9358c-f748-42cd-b5a9-3d94aa5a4cdb,5246,Luis Alberto Suárez Díaz,23,Center Forward,110.7,46.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,a91ae3fe-bff1-4b57-bbb0-3c2b2601be05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99fd9e7b-3ff7-4a52-98c1-9709d2528d4e,1168,1,00:30:13.962,30,13,43,Carry,45,217,Barcelona,1,Regular Play,217,Barcelona,1.089505,,0ba9358c-f748-42cd-b5a9-3d94aa5a4cdb,5246,Luis Alberto Suárez Díaz,23,Center Forward,110.7,46.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,8c2e0f26-2b85-4199-a1d6-cd7064d87400,118.8,48.3,e9fab4f4-fd6b-4f6b-84ef-88f36890153b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c2e0f26-2b85-4199-a1d6-cd7064d87400,1169,1,00:30:15.051,30,15,30,Pass,45,217,Barcelona,1,Regular Play,217,Barcelona,1.457252,,0ba9358c-f748-42cd-b5a9-3d94aa5a4cdb,5246,Luis Alberto Suárez Díaz,23,Center Forward,118.8,48.3,5503.0,Lionel Andrés Messi Cuccittini,10.20784,3.102397,1.0,Ground Pass,108.6,48.7,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,77ef0896-a84d-450e-b8e0-be0067a5340f,,,,,,,,,,,,740c6149-c707-4747-8b05-0ae57a12d283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,
77ef0896-a84d-450e-b8e0-be0067a5340f,1170,1,00:30:16.486,30,16,42,Ball Receipt*,45,217,Barcelona,1,Regular Play,217,Barcelona,,,8c2e0f26-2b85-4199-a1d6-cd7064d87400,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,108.6,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740c6149-c707-4747-8b05-0ae57a12d283,1171,1,00:30:16.486,30,16,16,Shot,45,217,Barcelona,1,Regular Play,217,Barcelona,0.723004,,4942e805-6e3f-4cc0-b293-6d1be961870f,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,110.9,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09721118,120.0,42.9,2.4,8c2e0f26-2b85-4199-a1d6-cd7064d87400,38.0,Left Foot,87.0,Open Play,97.0,Goal,93.0,Normal,119.2,43.1,6610.0,Iván Cuéllar Sacristán,1.0,Goalkeeper,False,115.0,39.4,26633.0,Alberto Lora Ramos,2.0,Right Back,False,111.3,35.7,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,101.3,33.1,11094.0,Arda Turan,15.0,Left Center Midfield,True,105.0,27.9,23838.0,Pablo Pérez Rodríguez,17.0,Right Wing,False,90.7,18.3,22102.0,Adriano Correia Claro,6.0,Left Back,True,100.5,51.1,5470.0,Ivan Rakitić,13.0,Right Center Midfield,True,106.0,61.9,6400.0,Aleix Vidal Parreu,2.0,Right Back,True,120.0,49.4,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,True,114.5,50.8,23994.0,Alejandro Menéndez Díez,21.0,Left Wing,False,116.2,44.8,8818.0,Jorge Meré Pérez,5.0,Left Center Back,False,112.8,46.0,18398.0,Omar Mascarell González,9.0,Right Defensive Midfield,False,117.9,48.4,26256.0,Igor Lichnovsky Osorio,3.0,Right Center Back,False,104.4,43.4,18925.0,Ignacio Cases Mora,15.0,Left Center Midfield,False,108.5,49.6,24686.0,Roberto Canella Suárez,6.0,Left Back,False,,,,,,,,,,,,,,,,,,,,,,,,True
