id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,duel,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,dribble,interception,out,clearance,foul_committed,foul_won,block,substitution,ball_recovery,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,related_events,related_events_3,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,dribble_outcome_id,dribble_outcome_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_one_on_one,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,block_save_block,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,clearance_head,pass_inswinging,goalkeeper_body_part_id,goalkeeper_body_part_name,related_events_4,pass_cross,ball_recovery_recovery_failure,pass_goal_assist
094f07c1-422b-445c-b7ab-8df58b18ddaa,2585,2,00:15:19.285,60,19,30,Pass,116,217,Barcelona,3,From Free Kick,217,Barcelona,0.290024,,c34655c0-2504-4518-a329-f4615802ca74,4320,Neymar da Silva Santos Junior,21,Left Wing,85.3,58.7,,,True,,,,,,,,,,,,,,,,,,,,,,,d8c2ea40-e8f7-4296-8861-01238f996ca2,5503.0,Lionel Andrés Messi Cuccittini,5.9464273,-2.4037776,1.0,Ground Pass,80.9,54.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8c2ea40-e8f7-4296-8861-01238f996ca2,2586,2,00:15:19.575,60,19,42,Ball Receipt*,116,217,Barcelona,3,From Free Kick,217,Barcelona,,,094f07c1-422b-445c-b7ab-8df58b18ddaa,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,80.9,54.7,,,True,,,,,,,,,,,,,,,,,,,,,,,c34655c0-2504-4518-a329-f4615802ca74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc7bd555-31bd-4aef-b7e9-99247858bea4,2587,2,00:15:19.575,60,19,43,Carry,116,217,Barcelona,3,From Free Kick,217,Barcelona,1.659376,,a89053e5-e468-4312-9aef-e94c75d0f4c4,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,80.9,54.7,,,True,,,,,,,,,,,,,,,,,,,,,,,c34655c0-2504-4518-a329-f4615802ca74,,,,,,,,,,,,,,c662414d-d05a-40bd-8764-6633def8eb86,83.1,44.7,,d8c2ea40-e8f7-4296-8861-01238f996ca2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c662414d-d05a-40bd-8764-6633def8eb86,2588,2,00:15:20.993,60,20,17,Pressure,116,217,Barcelona,3,From Free Kick,212,Atlético Madrid,0.190891,,fc7bd555-31bd-4aef-b7e9-99247858bea4,6384,Gabriel Fernández Arenas,9,Right Defensive Midfield,31.4,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2a3096f-7bf9-44bb-8c8d-57ecf8808d1e,2589,2,00:15:21.235,60,21,39,Dribbled Past,116,217,Barcelona,3,From Free Kick,212,Atlético Madrid,0.0,,2403323d-7ded-40fa-9201-fbcefe6e0ac8,6384,Gabriel Fernández Arenas,9,Right Defensive Midfield,37.0,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,a89053e5-e468-4312-9aef-e94c75d0f4c4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a89053e5-e468-4312-9aef-e94c75d0f4c4,2590,2,00:15:21.235,60,21,14,Dribble,116,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,b2a3096f-7bf9-44bb-8c8d-57ecf8808d1e,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,83.1,44.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2403323d-7ded-40fa-9201-fbcefe6e0ac8,2591,2,00:15:21.235,60,21,43,Carry,116,217,Barcelona,3,From Free Kick,217,Barcelona,2.244441,,8bc1b5ea-1744-4ce0-953a-e882f795f207,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,83.1,44.7,,,True,,,,,,,,,,,,,,,,,,,,,,,a89053e5-e468-4312-9aef-e94c75d0f4c4,,,,,,,,,,,,,,b2a3096f-7bf9-44bb-8c8d-57ecf8808d1e,83.7,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bc1b5ea-1744-4ce0-953a-e882f795f207,2592,2,00:15:23.479,60,23,30,Pass,116,217,Barcelona,3,From Free Kick,217,Barcelona,1.383454,,3c058860-598c-4d5a-af96-1161bd2a6b73,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,83.7,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,7.5,-1.8545904,1.0,Ground Pass,81.6,21.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7cf9abc-1369-4132-baac-28dcd925ce89,2593,2,00:15:24.638,60,24,17,Pressure,116,217,Barcelona,3,From Free Kick,212,Atlético Madrid,0.771145,,3c058860-598c-4d5a-af96-1161bd2a6b73,6382,Fernando José Torres Sanz,22,Right Center Forward,33.8,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,a1159615-ea5e-4b06-b9dd-fde181420b06,,,,,,,,,,,,,,e9212bb2-d1e2-46bc-a010-acd2a2c9b37d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c058860-598c-4d5a-af96-1161bd2a6b73,2594,2,00:15:24.863,60,24,42,Ball Receipt*,116,217,Barcelona,3,From Free Kick,217,Barcelona,,,8bc1b5ea-1744-4ce0-953a-e882f795f207,5216,Andrés Iniesta Luján,15,Left Center Midfield,81.6,21.2,,,True,,,,,,,,,,,,,,,,,,,,,,,d7cf9abc-1369-4132-baac-28dcd925ce89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9212bb2-d1e2-46bc-a010-acd2a2c9b37d,2595,2,00:15:24.863,60,24,43,Carry,116,217,Barcelona,3,From Free Kick,217,Barcelona,0.040005,,3c058860-598c-4d5a-af96-1161bd2a6b73,5216,Andrés Iniesta Luján,15,Left Center Midfield,81.6,21.2,,,True,,,,,,,,,,,,,,,,,,,,,,,a1159615-ea5e-4b06-b9dd-fde181420b06,,,,,,,,,,,,,,d7cf9abc-1369-4132-baac-28dcd925ce89,82.6,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1159615-ea5e-4b06-b9dd-fde181420b06,2596,2,00:15:24.903,60,24,30,Pass,116,217,Barcelona,3,From Free Kick,217,Barcelona,0.95417,,3d1b4f90-d43e-4015-9d8c-5fd89f7c57e8,5216,Andrés Iniesta Luján,15,Left Center Midfield,82.6,21.9,,,True,,,,,,,,,,,,,,,,,,,,,,,d7cf9abc-1369-4132-baac-28dcd925ce89,5203.0,Sergio Busquets i Burgos,15.21611,1.9195673,1.0,Ground Pass,77.4,36.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d1b4f90-d43e-4015-9d8c-5fd89f7c57e8,2597,2,00:15:25.857,60,25,42,Ball Receipt*,116,217,Barcelona,3,From Free Kick,217,Barcelona,,,a1159615-ea5e-4b06-b9dd-fde181420b06,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,77.4,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389f58b-3789-405b-b516-ae0ae417a772,2598,2,00:15:25.857,60,25,43,Carry,116,217,Barcelona,3,From Free Kick,217,Barcelona,1.906378,,147b989d-0771-43bf-b50e-b7951de9f70c,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,77.4,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,3d1b4f90-d43e-4015-9d8c-5fd89f7c57e8,,,,,,,,,,,,,,,75.2,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147b989d-0771-43bf-b50e-b7951de9f70c,2599,2,00:15:27.763,60,27,30,Pass,116,217,Barcelona,3,From Free Kick,217,Barcelona,2.929673,,52eb751f-bcdb-45cf-84f0-ef346d4c8eaf,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,75.2,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,6379.0,Sergi Roberto Carnicer,47.3942,0.8466071,3.0,High Pass,106.6,75.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52eb751f-bcdb-45cf-84f0-ef346d4c8eaf,2600,2,00:15:30.693,60,30,42,Ball Receipt*,116,217,Barcelona,3,From Free Kick,217,Barcelona,,,147b989d-0771-43bf-b50e-b7951de9f70c,6379,Sergi Roberto Carnicer,2,Right Back,106.6,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536b4b57-b85a-40cc-957b-2b21b141dc07,2601,2,00:15:30.693,60,30,43,Carry,116,217,Barcelona,3,From Free Kick,217,Barcelona,1.159979,,183f8a34-5ca6-4845-8eae-5480f265434a,6379,Sergi Roberto Carnicer,2,Right Back,106.6,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,52eb751f-bcdb-45cf-84f0-ef346d4c8eaf,,,,,,,,,,,,,,,113.6,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183f8a34-5ca6-4845-8eae-5480f265434a,2602,2,00:15:31.853,60,31,30,Pass,116,217,Barcelona,3,From Free Kick,217,Barcelona,0.2297,,7eaa6752-f861-4563-bea7-4a8f1adde6e8,6379,Sergi Roberto Carnicer,2,Right Back,113.6,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1073728,-1.6199371,2.0,Low Pass,113.3,68.2,,,40.0,Right Foot,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7eaa6752-f861-4563-bea7-4a8f1adde6e8,2603,2,00:15:32.083,60,32,6,Block,116,217,Barcelona,3,From Free Kick,212,Atlético Madrid,0.0,,183f8a34-5ca6-4845-8eae-5480f265434a,6320,Filipe Luís Kasmirski,6,Left Back,6.8,11.9,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93d639cf-e1af-43c6-b336-d155b26b5657,2604,2,00:15:53.604,60,53,30,Pass,117,217,Barcelona,2,From Corner,217,Barcelona,1.299522,,9364c84f-775b-4f53-a82b-bce0dce0495f,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,120.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,9.712363,-2.8491497,1.0,Ground Pass,110.7,77.2,61.0,Corner,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9364c84f-775b-4f53-a82b-bce0dce0495f,2605,2,00:15:54.903,60,54,42,Ball Receipt*,117,217,Barcelona,2,From Corner,217,Barcelona,,,93d639cf-e1af-43c6-b336-d155b26b5657,4320,Neymar da Silva Santos Junior,21,Left Wing,110.7,77.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e0cd090-625b-464d-9347-2bd246fc6e65,2606,2,00:15:54.903,60,54,43,Carry,117,217,Barcelona,2,From Corner,217,Barcelona,1.399012,,625aac17-dfb1-489e-9df6-8ce2180ce032,4320,Neymar da Silva Santos Junior,21,Left Wing,110.7,77.2,,,True,,,,,,,,,,,,,,,,,,,,,,,9364c84f-775b-4f53-a82b-bce0dce0495f,,,,,,,,,,,,,,b5ef9320-f64f-4483-b37d-edae6ff0dc2e,106.6,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625aac17-dfb1-489e-9df6-8ce2180ce032,2607,2,00:15:55.625,60,55,17,Pressure,117,217,Barcelona,2,From Corner,212,Atlético Madrid,0.70765,,0e0cd090-625b-464d-9347-2bd246fc6e65,6320,Filipe Luís Kasmirski,6,Left Back,7.8,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,b5ef9320-f64f-4483-b37d-edae6ff0dc2e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5ef9320-f64f-4483-b37d-edae6ff0dc2e,2608,2,00:15:56.302,60,56,30,Pass,117,217,Barcelona,2,From Corner,217,Barcelona,1.902526,,625aac17-dfb1-489e-9df6-8ce2180ce032,4320,Neymar da Silva Santos Junior,21,Left Wing,106.6,75.0,,,True,,,,,,,,,,,,,,,,,,,,,,,ffe96a91-14ab-4852-b534-6b85adefbd5a,5216.0,Andrés Iniesta Luján,21.072256,-2.3629057,1.0,Ground Pass,91.6,60.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffe96a91-14ab-4852-b534-6b85adefbd5a,2609,2,00:15:58.205,60,58,42,Ball Receipt*,117,217,Barcelona,2,From Corner,217,Barcelona,,,b5ef9320-f64f-4483-b37d-edae6ff0dc2e,5216,Andrés Iniesta Luján,15,Left Center Midfield,91.6,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287d58b3-8bcd-43e8-9acb-7c9cf6524bb4,2610,2,00:15:58.205,60,58,43,Carry,117,217,Barcelona,2,From Corner,217,Barcelona,0.039974,,af44bf12-9702-457f-bcc2-3a6beb4737a3,5216,Andrés Iniesta Luján,15,Left Center Midfield,91.6,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,ffe96a91-14ab-4852-b534-6b85adefbd5a,,,,,,,,,,,,,,,91.6,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af44bf12-9702-457f-bcc2-3a6beb4737a3,2611,2,00:15:58.245,60,58,30,Pass,117,217,Barcelona,2,From Corner,217,Barcelona,1.179538,,32905f1e-5d7a-4d7d-973a-5ffa055ce99a,5216,Andrés Iniesta Luján,15,Left Center Midfield,91.6,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,13.091982,0.9700825,1.0,Ground Pass,99.0,71.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32905f1e-5d7a-4d7d-973a-5ffa055ce99a,2612,2,00:15:59.424,60,59,42,Ball Receipt*,117,217,Barcelona,2,From Corner,217,Barcelona,,,af44bf12-9702-457f-bcc2-3a6beb4737a3,4320,Neymar da Silva Santos Junior,21,Left Wing,99.0,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32fe3262-41b0-43ce-9cd2-dd7dc78f40d6,2613,2,00:15:59.424,60,59,43,Carry,117,217,Barcelona,2,From Corner,217,Barcelona,0.935823,,32905f1e-5d7a-4d7d-973a-5ffa055ce99a,4320,Neymar da Silva Santos Junior,21,Left Wing,99.0,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,ba92d96a-a7c3-4995-861c-db429ecd8cb4,,,,,,,,,,,,,,,99.0,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
