id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,counterpress,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_receipt,interception,foul_committed,foul_won,clearance,out,dribble,shot,goalkeeper,off_camera,miscontrol,ball_recovery,substitution,50_50,bad_behaviour,related_events,duel,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_outswinging,pass_technique_id,pass_technique_name,related_events_3,pass_aerial_won,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_switch,clearance_left_foot,player,position,location,pass_cross,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,foul_won_defensive,miscontrol_aerial_won,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,ball_recovery_recovery_failure,shot_end_location_2,clearance_aerial_won,pass_through_ball,dribble_overrun
ec73867c-a403-44be-b36f-be65090cfbc1,116,1,00:02:31.564,2,31,17,Pressure,6,36,Manchester City,2,From Corner,36,Manchester City,0.342611,,22af84ea-9ed0-4b62-a7f7-1456fc59cc5a,40218.0,Sylvain Distin,5.0,Left Center Back,117.3,28.8,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22af84ea-9ed0-4b62-a7f7-1456fc59cc5a,117,1,00:02:31.573,2,31,30,Pass,6,36,Manchester City,2,From Corner,1,Arsenal,0.351487,,4012befd-9a47-4ed7-9126-fbc226e5228c,15516.0,Thierry Henry,22.0,Right Center Forward,3.2,53.2,,,True,,,,,,,,,,,,,,,,,,,,,,,d4d69bdb-2aa9-4530-844b-93cf1b53f208,,,15637.0,Sulzeer Jeremiah ''Sol' Campbell,3.238827,-1.4157996,1.0,Ground Pass,3.7,50.0,40.0,Right Foot,dcbc8098-9393-4e38-92f0-6bc47a4c3f9e,9.0,Incomplete,,,,,,,,,,,,ec73867c-a403-44be-b36f-be65090cfbc1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4d69bdb-2aa9-4530-844b-93cf1b53f208,118,1,00:02:31.925,2,31,42,Ball Receipt*,6,36,Manchester City,2,From Corner,1,Arsenal,,,22af84ea-9ed0-4b62-a7f7-1456fc59cc5a,15637.0,Sulzeer Jeremiah ''Sol' Campbell,5.0,Left Center Back,7.6,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dcbc8098-9393-4e38-92f0-6bc47a4c3f9e,119,1,00:02:31.925,2,31,6,Block,6,36,Manchester City,2,From Corner,36,Manchester City,0.0,,22af84ea-9ed0-4b62-a7f7-1456fc59cc5a,40218.0,Sylvain Distin,5.0,Left Center Back,116.4,30.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e4b0f07-5b04-4ece-a3b3-8a9e7e5722b6,120,1,00:02:34.638,2,34,2,Ball Recovery,6,36,Manchester City,2,From Corner,36,Manchester City,0.0,,,38465.0,Claudio Reyna,13.0,Right Center Midfield,118.2,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a66f554-3377-4b48-9a12-8a3dcfcc532f,121,1,00:02:34.638,2,34,43,Carry,6,36,Manchester City,2,From Corner,36,Manchester City,1.718227,,4b1daa57-8f76-481f-8003-7b5ead4d9885,38465.0,Claudio Reyna,13.0,Right Center Midfield,118.2,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,8e4b0f07-5b04-4ece-a3b3-8a9e7e5722b6,118.2,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b1daa57-8f76-481f-8003-7b5ead4d9885,122,1,00:02:36.356,2,36,30,Pass,6,36,Manchester City,2,From Corner,36,Manchester City,0.913185,,ba02442c-348b-44f7-a86e-a4ac99881356,38465.0,Claudio Reyna,13.0,Right Center Midfield,118.2,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.23982,1.6320404,3.0,High Pass,116.9,26.0,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ba02442c-348b-44f7-a86e-a4ac99881356,123,1,00:02:37.269,2,37,9,Clearance,6,36,Manchester City,2,From Corner,1,Arsenal,0.0,,4b1daa57-8f76-481f-8003-7b5ead4d9885,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,3.2,54.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa35a8d3-68f0-4235-b2de-2da8e94d9497,124,1,00:02:40.442,2,40,4,Duel,6,36,Manchester City,2,From Corner,1,Arsenal,0.0,,1567169c-669a-4279-a793-f153db145397,19312.0,Robert Pirès,16.0,Left Midfield,27.4,63.7,,,True,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1567169c-669a-4279-a793-f153db145397,125,1,00:02:40.442,2,40,30,Pass,6,36,Manchester City,2,From Corner,36,Manchester City,1.511719,,9559dc50-c7e5-4d4d-adaf-ae29dc9d5bf9,38552.0,Joey Barton,10.0,Center Defensive Midfield,92.7,16.4,,,True,,,,,,,,,,,,,,,,,,,,,,,aa35a8d3-68f0-4235-b2de-2da8e94d9497,,,,,14.5,0.0,3.0,High Pass,107.2,16.4,,,,9.0,Incomplete,,,66.0,Recovery,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9559dc50-c7e5-4d4d-adaf-ae29dc9d5bf9,126,1,00:02:41.953,2,41,30,Pass,6,36,Manchester City,2,From Corner,1,Arsenal,0.839128,,0a75d290-dcb5-4498-8ce0-210ee4531046,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,12.9,63.7,,,True,,,,,,,,,,,,,,,,,,,,,,,1567169c-669a-4279-a793-f153db145397,,,19312.0,Robert Pirès,17.513708,0.5198543,3.0,High Pass,28.1,72.4,,,2207982e-b723-4412-b9ba-2a8f0cd2a56c,9.0,Incomplete,,,66.0,Recovery,,,,,,,,752922c3-0343-47a4-b42a-5e690497569e,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2207982e-b723-4412-b9ba-2a8f0cd2a56c,127,1,00:02:41.953,2,41,4,Duel,6,36,Manchester City,2,From Corner,36,Manchester City,0.0,,9559dc50-c7e5-4d4d-adaf-ae29dc9d5bf9,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,107.2,16.4,,,True,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a75d290-dcb5-4498-8ce0-210ee4531046,128,1,00:02:42.792,2,42,42,Ball Receipt*,6,36,Manchester City,2,From Corner,1,Arsenal,,,9559dc50-c7e5-4d4d-adaf-ae29dc9d5bf9,19312.0,Robert Pirès,16.0,Left Midfield,30.6,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752922c3-0343-47a4-b42a-5e690497569e,129,1,00:02:42.792,2,42,30,Pass,6,36,Manchester City,2,From Corner,36,Manchester City,0.763297,,73f4db8d-d7c2-4556-ad4c-fef01330b010,38552.0,Joey Barton,10.0,Center Defensive Midfield,92.0,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,9559dc50-c7e5-4d4d-adaf-ae29dc9d5bf9,,,38465.0,Claudio Reyna,6.3788714,1.3334221,1.0,Ground Pass,93.5,13.9,40.0,Right Foot,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73f4db8d-d7c2-4556-ad4c-fef01330b010,130,1,00:02:43.556,2,43,42,Ball Receipt*,6,36,Manchester City,2,From Corner,36,Manchester City,,,752922c3-0343-47a4-b42a-5e690497569e,38465.0,Claudio Reyna,13.0,Right Center Midfield,93.5,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09491314-93d1-439b-a5b7-fb45cdb17f63,131,1,00:02:43.556,2,43,43,Carry,6,36,Manchester City,2,From Corner,36,Manchester City,0.019459002,,73f4db8d-d7c2-4556-ad4c-fef01330b010,38465.0,Claudio Reyna,13.0,Right Center Midfield,93.5,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,bfdab589-e21d-4d58-9e35-f90ecfadeddb,95.9,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfdab589-e21d-4d58-9e35-f90ecfadeddb,132,1,00:02:43.575,2,43,30,Pass,6,36,Manchester City,2,From Corner,36,Manchester City,0.667262,,2a3f49d1-a07d-4294-bcf3-eb06b68ac54b,38465.0,Claudio Reyna,13.0,Right Center Midfield,95.9,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,f1e50570-fb7b-47a4-90bf-79e6cf6ad897,,,38551.0,Shaun Wright-Phillips,10.536128,-0.28872952,2.0,Low Pass,106.0,11.2,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a3f49d1-a07d-4294-bcf3-eb06b68ac54b,133,1,00:02:44.242,2,44,42,Ball Receipt*,6,36,Manchester City,2,From Corner,36,Manchester City,,,bfdab589-e21d-4d58-9e35-f90ecfadeddb,38551.0,Shaun Wright-Phillips,18.0,Right Attacking Midfield,107.3,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1e50570-fb7b-47a4-90bf-79e6cf6ad897,134,1,00:02:44.242,2,44,2,Ball Recovery,6,36,Manchester City,2,From Corner,1,Arsenal,0.0,,bfdab589-e21d-4d58-9e35-f90ecfadeddb,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,14.1,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f60d0bf-dfef-4c77-a283-30dd00edf349,135,1,00:02:44.242,2,44,43,Carry,6,36,Manchester City,2,From Corner,1,Arsenal,1.140577,,140184b9-a0f6-4a94-89de-1303a4fed156,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,14.1,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,f1e50570-fb7b-47a4-90bf-79e6cf6ad897,17.6,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140184b9-a0f6-4a94-89de-1303a4fed156,136,1,00:02:45.383,2,45,30,Pass,6,36,Manchester City,2,From Corner,1,Arsenal,0.876512,,11045429-a8ce-4626-bb7a-902f16825551,40222.0,Laureano Bisan-Etame Mayer,2.0,Right Back,17.6,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,d2172c57-e495-41c9-b757-5a0f976b988a,,,24972.0,Ray Parlour,5.990826,-0.9874233,1.0,Ground Pass,20.9,65.0,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2172c57-e495-41c9-b757-5a0f976b988a,137,1,00:02:46.259,2,46,42,Ball Receipt*,6,36,Manchester City,2,From Corner,1,Arsenal,,,140184b9-a0f6-4a94-89de-1303a4fed156,24972.0,Ray Parlour,13.0,Right Center Midfield,26.1,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11045429-a8ce-4626-bb7a-902f16825551,138,1,00:02:46.259,2,46,10,Interception,6,36,Manchester City,2,From Corner,36,Manchester City,0.0,,140184b9-a0f6-4a94-89de-1303a4fed156,38465.0,Claudio Reyna,13.0,Right Center Midfield,99.2,15.1,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e5128db-7dd8-42ff-b150-1f25e82fb68e,139,1,00:02:46.259,2,46,43,Carry,6,36,Manchester City,2,From Corner,36,Manchester City,2.851268,,11045429-a8ce-4626-bb7a-902f16825551,38465.0,Claudio Reyna,13.0,Right Center Midfield,99.2,15.1,,,True,,,,,,,,,,,,,,,,,,,,,,,8bef5bae-b3a2-4587-ac40-ed22ba109f68,117.5,24.3,,,,,,,,,,,c25e1126-ae90-46be-ab15-28a139812d18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bef5bae-b3a2-4587-ac40-ed22ba109f68,140,1,00:02:47.877,2,47,17,Pressure,6,36,Manchester City,2,From Corner,1,Arsenal,1.739289,,5e5128db-7dd8-42ff-b150-1f25e82fb68e,38412.0,Kolo Habib Touré,3.0,Right Center Back,11.5,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,c25e1126-ae90-46be-ab15-28a139812d18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c25e1126-ae90-46be-ab15-28a139812d18,141,1,00:02:49.111,2,49,38,Miscontrol,6,36,Manchester City,2,From Corner,36,Manchester City,0.0,,8bef5bae-b3a2-4587-ac40-ed22ba109f68,38465.0,Claudio Reyna,13.0,Right Center Midfield,117.5,24.3,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6217fec6-e456-44b5-a44b-95d2909ce13a,222,1,00:04:59.215,4,59,2,Ball Recovery,10,36,Manchester City,1,Regular Play,36,Manchester City,0.0,,45fa30c0-1c62-42b3-8d41-59e2f07befd0,19636.0,Paul Bosvelt,15.0,Left Center Midfield,39.2,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312c7ce0-a50b-4763-aa8b-56d1b7bec6db,223,1,00:04:59.215,4,59,43,Carry,10,36,Manchester City,1,Regular Play,36,Manchester City,0.733615,,6217fec6-e456-44b5-a44b-95d2909ce13a,19636.0,Paul Bosvelt,15.0,Left Center Midfield,39.2,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,9af4481e-4a2b-49af-bdf3-b6ed4735b2a3,37.5,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9af4481e-4a2b-49af-bdf3-b6ed4735b2a3,224,1,00:04:59.949,4,59,30,Pass,10,36,Manchester City,1,Regular Play,36,Manchester City,1.344449,,01379cf5-c036-4693-9fdf-f7b3c77d5cc2,19636.0,Paul Bosvelt,15.0,Left Center Midfield,37.5,23.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15519.0,Nicolas Anelka,15.638734,0.40069366,1.0,Ground Pass,51.9,29.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d38ba1a6-b8b7-4f69-87c5-f64e1031c1ea,225,1,00:05:01.252,5,1,17,Pressure,10,36,Manchester City,1,Regular Play,1,Arsenal,1.715598,,01379cf5-c036-4693-9fdf-f7b3c77d5cc2,24972.0,Ray Parlour,13.0,Right Center Midfield,70.9,48.4,,,,True,,,,,,,,,,,,,,,,,,,,,,9d1a5baf-0d3d-4abc-8c77-f42d6ee2aa04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01379cf5-c036-4693-9fdf-f7b3c77d5cc2,226,1,00:05:01.293,5,1,42,Ball Receipt*,10,36,Manchester City,1,Regular Play,36,Manchester City,,,9af4481e-4a2b-49af-bdf3-b6ed4735b2a3,15519.0,Nicolas Anelka,23.0,Center Forward,51.9,29.7,,,True,,,,,,,,,,,,,,,,,,,,,,,d38ba1a6-b8b7-4f69-87c5-f64e1031c1ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9d1a5baf-0d3d-4abc-8c77-f42d6ee2aa04,227,1,00:05:01.293,5,1,43,Carry,10,36,Manchester City,1,Regular Play,36,Manchester City,2.283523,,01379cf5-c036-4693-9fdf-f7b3c77d5cc2,15519.0,Nicolas Anelka,23.0,Center Forward,51.9,29.7,,,True,,,,,,,,,,,,,,,,,,,,,,,9a97a9d4-56c5-4204-9da4-43d18eabf545,64.7,24.9,,,,,,,,,,,d38ba1a6-b8b7-4f69-87c5-f64e1031c1ea,,,,,,,,,,,,,,d5a70c93-864f-472a-8b21-5ae3244daf91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
