id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,interception,clearance,counterpress,shot,goalkeeper,duel,out,dribble,ball_recovery,miscontrol,foul_won,off_camera,foul_committed,substitution,50_50,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,related_events,ball_receipt_outcome_id,ball_receipt_outcome_name,foul_won_defensive,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_switch,interception_outcome_id,interception_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,foul_committed_type_id,foul_committed_type_name,foul_committed_advantage,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_outswinging,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_through_ball,shot_one_on_one,shot_end_location_2,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,clearance_aerial_won,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,pass_inswinging,related_events_3,dribble_nutmeg,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,shot_first_time,bad_behaviour_card_id,bad_behaviour_card_name,pass_goal_assist
b34ac9e8-20f0-414d-8c24-1052eefa425b,1868,2,00:09:25.548,54,25,43,Carry,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.159997,,29dff1a3-bd20-4bb4-882a-9e00c934f61b,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,42.3,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638a893c-47cd-4562-b6e5-33a85ed31309,42.3,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29dff1a3-bd20-4bb4-882a-9e00c934f61b,1869,2,00:09:26.708,54,26,30,Pass,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.599999,,b70d6a26-2412-4bba-a203-55be7f096c1f,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,42.3,32.9,26222.0,José Eduardo Rosa Vale de Castro,32.73912,1.4267395,1.0,Ground Pass,47.0,65.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b70d6a26-2412-4bba-a203-55be7f096c1f,1870,2,00:09:28.308,54,28,42,Ball Receipt*,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,29dff1a3-bd20-4bb4-882a-9e00c934f61b,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,47.0,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34550588-223a-4daf-aa3f-4ae469dbf84c,1871,2,00:09:28.308,54,28,43,Carry,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.56,,b6ca8f1b-8da9-4518-b61e-069dbe9a33c0,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,47.0,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b70d6a26-2412-4bba-a203-55be7f096c1f,46.4,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6ca8f1b-8da9-4518-b61e-069dbe9a33c0,1872,2,00:09:29.868,54,29,30,Pass,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.783787,,7cc3d87e-3e62-42be-bbc7-8c299aab7ab9,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,46.4,63.3,18404.0,José Ángel Crespo Rincón,35.938835,-1.744179,1.0,Ground Pass,40.2,27.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cc3d87e-3e62-42be-bbc7-8c299aab7ab9,1873,2,00:09:31.652,54,31,42,Ball Receipt*,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,b6ca8f1b-8da9-4518-b61e-069dbe9a33c0,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,40.2,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55784155-dd06-48a1-900a-d5592c4a2114,1874,2,00:09:31.652,54,31,43,Carry,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.006507,,66b0858a-2bf3-496b-a885-1b819a1098ef,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,40.2,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7cc3d87e-3e62-42be-bbc7-8c299aab7ab9,40.5,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66b0858a-2bf3-496b-a885-1b819a1098ef,1875,2,00:09:32.659,54,32,30,Pass,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.009748,,666a475d-a80b-46c0-a41e-fa70ca40e2d3,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,40.5,26.7,26848.0,Roberto Trashorras Gayoso,10.429286,-0.9694966,1.0,Ground Pass,46.4,18.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666a475d-a80b-46c0-a41e-fa70ca40e2d3,1876,2,00:09:33.668,54,33,42,Ball Receipt*,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,66b0858a-2bf3-496b-a885-1b819a1098ef,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,46.4,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6797ca5-35cd-40f1-85cd-b13513ea626b,1877,2,00:09:33.668,54,33,43,Carry,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.802198,,666a475d-a80b-46c0-a41e-fa70ca40e2d3,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,46.4,18.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,923adfe5-f476-4f33-93d1-b1ece7c91283,45.9,17.7,cb2e8d8e-2e94-46c4-933c-4a96bb7ea390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb2e8d8e-2e94-46c4-933c-4a96bb7ea390,1878,2,00:09:34.126,54,34,17,Pressure,105,360,Rayo Vallecano,9,From Kick Off,1049,Granada,0.352221,,923adfe5-f476-4f33-93d1-b1ece7c91283,6680.0,Rubén Rochina Naixes,12.0,Right Midfield,70.3,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6797ca5-35cd-40f1-85cd-b13513ea626b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923adfe5-f476-4f33-93d1-b1ece7c91283,1879,2,00:09:34.470,54,34,30,Pass,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.8,,bfe4bc9d-4ff8-4cb8-9899-faa4aabbc9d8,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,45.9,17.7,18404.0,José Ángel Crespo Rincón,11.371895,2.725154,1.0,Ground Pass,35.5,22.3,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,cb2e8d8e-2e94-46c4-933c-4a96bb7ea390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfe4bc9d-4ff8-4cb8-9899-faa4aabbc9d8,1880,2,00:09:35.270,54,35,42,Ball Receipt*,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,923adfe5-f476-4f33-93d1-b1ece7c91283,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,35.5,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a1b6a6c-3001-4c8d-84a3-0f712bf3b3ac,1881,2,00:09:35.270,54,35,43,Carry,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.039999,,2bd1713c-c161-4976-9d76-6b38434de7f3,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,35.5,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfe4bc9d-4ff8-4cb8-9899-faa4aabbc9d8,32.3,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bd1713c-c161-4976-9d76-6b38434de7f3,1882,2,00:09:36.310,54,36,30,Pass,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.340983,,9de4db6a-6fac-4c22-bfaa-48c46f324517,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,32.3,19.8,6914.0,Roberto Román Triguero,18.52188,-1.0322287,1.0,Ground Pass,41.8,3.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9de4db6a-6fac-4c22-bfaa-48c46f324517,1883,2,00:09:37.651,54,37,42,Ball Receipt*,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,2bd1713c-c161-4976-9d76-6b38434de7f3,6914.0,Roberto Román Triguero,6.0,Left Back,41.8,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f9d3f82-690c-43cc-8c55-b109b012b775,1884,2,00:09:37.651,54,37,43,Carry,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.504124,,9de4db6a-6fac-4c22-bfaa-48c46f324517,6914.0,Roberto Román Triguero,6.0,Left Back,41.8,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f29d9232-085a-4a5a-9a23-929b1c50ebbc,43.1,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f29d9232-085a-4a5a-9a23-929b1c50ebbc,1885,2,00:09:38.156,54,38,30,Pass,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.111339,,f34dd59e-0c29-4302-b7b5-7cdb373f7c63,6914.0,Roberto Román Triguero,6.0,Left Back,43.1,3.9,26848.0,Roberto Trashorras Gayoso,9.835141,0.8213539,1.0,Ground Pass,49.8,11.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242a8645-9483-4256-a4c3-847397c9dd94,1886,2,00:09:38.920,54,38,17,Pressure,105,360,Rayo Vallecano,9,From Kick Off,1049,Granada,0.304816,,,3160.0,Rene Krhin,9.0,Right Defensive Midfield,69.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f34dd59e-0c29-4302-b7b5-7cdb373f7c63,1887,2,00:09:39.267,54,39,42,Ball Receipt*,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,f29d9232-085a-4a5a-9a23-929b1c50ebbc,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,49.8,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b6aca3e-885a-4a7a-b065-b7d1dc6e3a2e,1888,2,00:09:39.387,54,39,22,Foul Committed,105,360,Rayo Vallecano,9,From Kick Off,1049,Granada,0.0,,4a9617de-7ecf-44d1-b638-427e008aff9d,3160.0,Rene Krhin,9.0,Right Defensive Midfield,69.0,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a9617de-7ecf-44d1-b638-427e008aff9d,1889,2,00:09:39.387,54,39,21,Foul Won,105,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,6b6aca3e-885a-4a7a-b065-b7d1dc6e3a2e,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,51.1,11.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
