id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,off_camera,duel,interception,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance,foul_won,counterpress,out,dribble,ball_recovery,miscontrol,foul_committed,shot,block,substitution,bad_behaviour,related_events_1,related_events_2,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_aerial_won,pass_type_id,pass_type_name,goalkeeper,duel_type_id,duel_type_name,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,dribble_outcome_id,dribble_outcome_name,related_events,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,related_events_3,pass_switch,duel_outcome_id,duel_outcome_name,foul_committed_type_id,foul_committed_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1
37500237-91c7-44df-89d4-f6a2673b803d,2571,2,00:25:52.288,70,52,30,Pass,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.364182,,108101bf-b369-4432-ae93-11cbb3359178,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,68.1,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,6750f890-9d23-44fa-8601-ffc5bdb13c7e,,26848.0,Roberto Trashorras Gayoso,8.586617,0.25910202,2.0,Low Pass,76.4,25.0,,66.0,Recovery,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108101bf-b369-4432-ae93-11cbb3359178,2572,2,00:25:53.652,70,53,42,Ball Receipt*,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,37500237-91c7-44df-89d4-f6a2673b803d,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,76.4,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cfd633c-9b16-41be-9249-c6d730a5ed1d,2573,2,00:25:53.652,70,53,43,Carry,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.823768,,108101bf-b369-4432-ae93-11cbb3359178,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,76.4,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,df67edbf-536d-4157-b12a-07e8cd07d17c,,,,,,,,,,,,,,,,76.2,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df67edbf-536d-4157-b12a-07e8cd07d17c,2574,2,00:25:54.476,70,54,30,Pass,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.63855,,68abf117-7c82-420f-ad1b-b88fe453e80a,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,76.2,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,20.308865,-1.467208,1.0,Ground Pass,78.3,1.6,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68abf117-7c82-420f-ad1b-b88fe453e80a,2575,2,00:25:56.114,70,56,42,Ball Receipt*,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,df67edbf-536d-4157-b12a-07e8cd07d17c,7900.0,Tiago Manuel Dias Correia,6.0,Left Back,78.3,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
029f9ed6-f10a-49a4-a8db-a582939550c2,2576,2,00:25:56.114,70,56,43,Carry,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.238798,,68abf117-7c82-420f-ad1b-b88fe453e80a,7900.0,Tiago Manuel Dias Correia,6.0,Left Back,78.3,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef0ff204-51e5-4451-905a-182c5dd7bb5d,,,,,,,,,,,,,,,,78.3,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef0ff204-51e5-4451-905a-182c5dd7bb5d,2577,2,00:25:56.353,70,56,38,Miscontrol,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,7900.0,Tiago Manuel Dias Correia,6.0,Left Back,78.3,1.6,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b71ae8e4-2f0a-41f1-81cf-8e9ffbd1dbde,2585,2,00:26:24.495,71,24,30,Pass,150,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.293063,,acd8f75d-1fe6-41e9-9983-046170d28e65,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,51.8,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,19.246298,-0.8221463,1.0,Ground Pass,64.9,3.6,,62.0,Free Kick,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acd8f75d-1fe6-41e9-9983-046170d28e65,2586,2,00:26:25.788,71,25,42,Ball Receipt*,150,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,b71ae8e4-2f0a-41f1-81cf-8e9ffbd1dbde,7900.0,Tiago Manuel Dias Correia,6.0,Left Back,64.9,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dee9067e-fa6b-41c0-b7e8-b34f37253bba,2587,2,00:26:25.788,71,25,43,Carry,150,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.471163,,acd8f75d-1fe6-41e9-9983-046170d28e65,7900.0,Tiago Manuel Dias Correia,6.0,Left Back,64.9,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,bea24235-58c5-499b-b5d0-e7d70e285ae4,,,,,,,,,,,,,,,,67.2,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bea24235-58c5-499b-b5d0-e7d70e285ae4,2588,2,00:26:28.259,71,28,30,Pass,150,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.751338,,9dc0c5e3-cced-45cc-9d8d-e40948d33b7c,7900.0,Tiago Manuel Dias Correia,6.0,Left Back,67.2,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,67.8317,0.90871876,3.0,High Pass,108.9,65.4,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dc0c5e3-cced-45cc-9d8d-e40948d33b7c,2589,2,00:26:32.010,71,32,42,Ball Receipt*,150,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,bea24235-58c5-499b-b5d0-e7d70e285ae4,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,108.9,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88931599-a8ac-49a7-b1c6-776b8a82e7b4,2590,2,00:26:32.010,71,32,43,Carry,150,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.259277,,9dc0c5e3-cced-45cc-9d8d-e40948d33b7c,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,108.9,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3804f41-6f45-4ae2-b042-f995f73186bc,,,,,,,,,,,,,,,,108.3,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3804f41-6f45-4ae2-b042-f995f73186bc,2591,2,00:26:35.270,71,35,30,Pass,150,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.034788,,4f371d36-71eb-4e3c-aa98-0079ec5e4b17,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,108.3,64.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.7010636,-1.9868609,2.0,Low Pass,106.4,59.8,,,,,,,,,38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f371d36-71eb-4e3c-aa98-0079ec5e4b17,2592,2,00:26:35.304,71,35,6,Block,150,360,Rayo Vallecano,3,From Free Kick,214,Espanyol,0.0,,f3804f41-6f45-4ae2-b042-f995f73186bc,27148.0,Abraham González Casanova,21.0,Left Wing,13.7,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6df15ee9-580e-4d70-8473-4d75c6e360d1,2593,2,00:26:39.567,71,39,2,Ball Recovery,150,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,97.0,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425edcb3-9397-4fd9-b964-344d72b452a6,2594,2,00:26:39.567,71,39,43,Carry,150,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.69581,,6df15ee9-580e-4d70-8473-4d75c6e360d1,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,97.0,66.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,c99ac153-9d80-4ae3-9c71-38bf4e932ab2,e66065e0-51ee-4339-ab9d-2499710d2da3,,,,,,,,,,,,,,,94.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c99ac153-9d80-4ae3-9c71-38bf4e932ab2,2595,2,00:26:40.007,71,40,17,Pressure,150,360,Rayo Vallecano,3,From Free Kick,214,Espanyol,1.421252,,425edcb3-9397-4fd9-b964-344d72b452a6,27148.0,Abraham González Casanova,21.0,Left Wing,24.4,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,e66065e0-51ee-4339-ab9d-2499710d2da3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e66065e0-51ee-4339-ab9d-2499710d2da3,2596,2,00:26:41.263,71,41,38,Miscontrol,150,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,c99ac153-9d80-4ae3-9c71-38bf4e932ab2,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,94.0,68.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c1b5205-8da4-4e6e-990f-0a561956d2d2,2597,2,00:26:41.702,71,41,2,Ball Recovery,150,360,Rayo Vallecano,3,From Free Kick,214,Espanyol,0.0,,,5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,30.0,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95d1f37c-dd77-4db4-b388-fcc7206cfc53,2598,2,00:26:41.702,71,41,43,Carry,150,360,Rayo Vallecano,3,From Free Kick,214,Espanyol,1.303746,,210dc3a2-3c33-44f7-bea2-c96cabc9d546,5719.0,Marco Asensio Willemsen,19.0,Center Attacking Midfield,30.0,11.5,,,,True,,,,,,,,,,,,,,,,,,,,,,,,3479407b-20b1-4c21-8547-02a54df003ab,3c1b5205-8da4-4e6e-990f-0a561956d2d2,,,,,,,,,,,,,,,31.9,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210dc3a2-3c33-44f7-bea2-c96cabc9d546,2599,2,00:26:41.914,71,41,17,Pressure,150,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.458502,,3479407b-20b1-4c21-8547-02a54df003ab,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,89.7,69.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,95d1f37c-dd77-4db4-b388-fcc7206cfc53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8bbb755-edb5-4b50-9dcc-bc36def26793,2600,2,00:26:42.647,71,42,17,Pressure,150,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.955954,,3479407b-20b1-4c21-8547-02a54df003ab,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,88.8,68.2,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
