id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,interception,shot,counterpress,goalkeeper,under_pressure,foul_committed,foul_won,out,clearance,ball_recovery,off_camera,duel,dribble,block,substitution,bad_behaviour,pass,related_events,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,duel_type_id,duel_type_name,related_events_1,pass_aerial_won,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,duel_outcome_id,duel_outcome_name,pass_cross,interception_outcome_id,interception_outcome_name,foul_committed_card_id,foul_committed_card_name,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,pass_technique_id,pass_technique_name,pass_through_ball,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_inswinging,clearance_head,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_outswinging,shot_first_time,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_goal_assist,shot_open_goal
52827d24-7ca9-4bfd-b47a-fc83a69bad17,2352,2,00:18:04.343,63,4,42,Ball Receipt*,147,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,cd7cfbd1-8469-4ef8-a4c3-9942c4947b77,11542,Javier Guerra Rodríguez,23,Center Forward,104.9,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9975b1d8-b27a-4ea3-ad24-60e5efc29176,2353,2,00:18:04.343,63,4,43,Carry,147,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.280014,,52827d24-7ca9-4bfd-b47a-fc83a69bad17,11542,Javier Guerra Rodríguez,23,Center Forward,104.9,47.4,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,8fab48cc-d442-49f9-b435-62d907709d02,,110.9,51.0,95ca8c11-07c2-4d64-b547-98afe6ffb83a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95ca8c11-07c2-4d64-b547-98afe6ffb83a,2354,2,00:18:04.816,63,4,17,Pressure,147,360,Rayo Vallecano,3,From Free Kick,221,Levante UD,0.969691,,8fab48cc-d442-49f9-b435-62d907709d02,26012,David Navarro Pedrós,5,Left Center Back,8.3,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9975b1d8-b27a-4ea3-ad24-60e5efc29176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fab48cc-d442-49f9-b435-62d907709d02,2355,2,00:18:05.623,63,5,16,Shot,147,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.383613,,90df2408-2ecc-4069-a0fc-3939b89b4fad,11542,Javier Guerra Rodríguez,23,Center Forward,110.9,51.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,95ca8c11-07c2-4d64-b547-98afe6ffb83a,,,,,,,,,,,,,,,,,,,,,,,True,0.12982506,117.5,43.9,1.4,cd7cfbd1-8469-4ef8-a4c3-9942c4947b77,100.0,Saved,91.0,Half Volley,40.0,Right Foot,87.0,Open Play,110.4,52.1,26012.0,David Navarro Pedrós,5.0,Left Center Back,False,109.8,46.7,27122.0,Simão Mate,10.0,Center Defensive Midfield,False,90.3,67.9,6784.0,Antonio García Aranda,6.0,Left Back,False,89.8,59.4,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,True,118.4,44.5,23843.0,Diego Mariño Villar,1.0,Goalkeeper,False,105.4,41.3,27656.0,Carl Medjani,3.0,Right Center Back,False,102.9,35.0,8801.0,Iván López Mendoza,2.0,Right Back,False,92.1,63.0,25134.0,Deyverson Brum Silva Acosta,23.0,Center Forward,False,88.4,58.8,5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,False,93.9,68.5,4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90df2408-2ecc-4069-a0fc-3939b89b4fad,2356,2,00:18:06.007,63,6,23,Goal Keeper,147,360,Rayo Vallecano,3,From Free Kick,221,Levante UD,0.0,,8fab48cc-d442-49f9-b435-62d907709d02,23843,Diego Mariño Villar,1,Goalkeeper,1.7,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,Touched Out,33.0,Shot Saved,41.0,Right Hand,44.0,Set,46.0,Standing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182a0bcf-a2b8-4267-921a-f22c776a68dd,2357,2,00:18:39.770,63,39,30,Pass,148,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.933374,,a7c36d47-ce21-4504-b76a-619835fabf0c,26848,Roberto Trashorras Gayoso,10,Center Defensive Midfield,120.0,0.1,,,35.846897,1.688231,3.0,High Pass,115.8,35.7,40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,104.0,Inswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7c36d47-ce21-4504-b76a-619835fabf0c,2358,2,00:18:41.703,63,41,9,Clearance,148,360,Rayo Vallecano,2,From Corner,221,Levante UD,0.0,,182a0bcf-a2b8-4267-921a-f22c776a68dd,27122,Simão Mate,10,Center Defensive Midfield,4.3,44.4,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b41d7dbd-fb3e-4946-8dfa-59a4e3484212,2359,2,00:18:42.855,63,42,2,Ball Recovery,148,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.0,,,11542,Javier Guerra Rodríguez,23,Center Forward,102.6,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc38c796-244d-475d-8c7c-4816343c98ae,2360,2,00:18:42.855,63,42,43,Carry,148,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,2.204311,,a5b86709-fe87-49db-9bd6-cfb2ce0ee1de,11542,Javier Guerra Rodríguez,23,Center Forward,102.6,28.2,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,b41d7dbd-fb3e-4946-8dfa-59a4e3484212,,96.8,30.3,c0ac4315-d2c8-477b-b03d-57ae1011e242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5b86709-fe87-49db-9bd6-cfb2ce0ee1de,2361,2,00:18:44.473,63,44,17,Pressure,148,360,Rayo Vallecano,2,From Corner,221,Levante UD,0.678728,,bc38c796-244d-475d-8c7c-4816343c98ae,25134,Deyverson Brum Silva Acosta,23,Center Forward,21.2,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c0ac4315-d2c8-477b-b03d-57ae1011e242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0ac4315-d2c8-477b-b03d-57ae1011e242,2362,2,00:18:45.059,63,45,16,Shot,148,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.092717,,109ace2e-a8fe-4785-bd07-362ddbaaddc8,11542,Javier Guerra Rodríguez,23,Center Forward,96.8,30.3,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,12d81ec0-3ff2-4e60-9089-39c9d50d4257,,,,a5b86709-fe87-49db-9bd6-cfb2ce0ee1de,,,,,,,,,,,,,,,,,,,,0.028701873,99.4,31.8,,,96.0,Blocked,93.0,Normal,40.0,Right Foot,87.0,Open Play,117.7,40.1,23843.0,Diego Mariño Villar,1.0,Goalkeeper,False,102.9,10.2,11298.0,José Ignacio Martínez García,6.0,Left Back,True,95.5,25.6,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,True,90.7,33.2,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,True,104.6,39.0,6852.0,Jozabed Sánchez Ruiz,15.0,Left Center Midfield,True,104.9,39.9,6914.0,Roberto Román Triguero,5.0,Left Center Back,True,106.8,30.5,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,True,98.9,51.9,4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,True,99.2,27.8,27123.0,Jordi Xumetra Feliu,12.0,Right Midfield,False,107.7,31.8,26012.0,David Navarro Pedrós,5.0,Left Center Back,False,,,,,,,,,,,,,99.6,31.9,25134.0,Deyverson Brum Silva Acosta,23.0,Center Forward,False,103.7,25.6,8801.0,Iván López Mendoza,2.0,Right Back,False,100.6,45.9,6784.0,Antonio García Aranda,6.0,Left Back,False,104.0,43.4,24149.0,José Antonio García Rabasco,13.0,Right Center Midfield,False,104.6,35.2,27122.0,Simão Mate,10.0,Center Defensive Midfield,False,100.4,31.6,5678.0,Jefferson Andrés Lerma Solís,15.0,Left Center Midfield,False,96.4,38.3,23943.0,Rubén García Santos,16.0,Left Midfield,False,104.9,36.2,27656.0,Carl Medjani,3.0,Right Center Back,False,,,,,,,,,
109ace2e-a8fe-4785-bd07-362ddbaaddc8,2363,2,00:18:45.152,63,45,6,Block,148,360,Rayo Vallecano,2,From Corner,221,Levante UD,0.0,,c0ac4315-d2c8-477b-b03d-57ae1011e242,25134,Deyverson Brum Silva Acosta,23,Center Forward,20.7,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12d81ec0-3ff2-4e60-9089-39c9d50d4257,2364,2,00:18:45.192,63,45,23,Goal Keeper,148,360,Rayo Vallecano,2,From Corner,221,Levante UD,0.0,,c0ac4315-d2c8-477b-b03d-57ae1011e242,23843,Diego Mariño Villar,1,Goalkeeper,2.4,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,Shot Faced,,,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,40.0,,,,,,,
80b53584-a6b9-42c8-b335-75f1f7faede1,2365,2,00:18:46.676,63,46,30,Pass,148,360,Rayo Vallecano,2,From Corner,221,Levante UD,1.392192,,814e3836-0e1d-46c6-8e18-e48a7a1dd2b3,23943,Rubén García Santos,16,Left Midfield,23.7,42.1,25134.0,Deyverson Brum Silva Acosta,26.30019,0.63969886,1.0,Ground Pass,44.8,57.8,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814e3836-0e1d-46c6-8e18-e48a7a1dd2b3,2366,2,00:18:48.068,63,48,42,Ball Receipt*,148,360,Rayo Vallecano,2,From Corner,221,Levante UD,,,80b53584-a6b9-42c8-b335-75f1f7faede1,25134,Deyverson Brum Silva Acosta,23,Center Forward,44.8,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adade9de-a180-403f-894e-eb1375610677,2367,2,00:18:48.068,63,48,43,Carry,148,360,Rayo Vallecano,2,From Corner,221,Levante UD,0.929449,,36b8d148-10bd-4b25-b0a5-1de95e1d23e2,25134,Deyverson Brum Silva Acosta,23,Center Forward,44.8,57.8,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,814e3836-0e1d-46c6-8e18-e48a7a1dd2b3,,46.1,59.3,d3adaf9e-17e8-452c-9d2a-414d830fb3de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3adaf9e-17e8-452c-9d2a-414d830fb3de,2368,2,00:18:48.699,63,48,17,Pressure,148,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.298426,,adade9de-a180-403f-894e-eb1375610677,11298,José Ignacio Martínez García,6,Left Back,74.7,21.3,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36b8d148-10bd-4b25-b0a5-1de95e1d23e2,2369,2,00:18:48.997,63,48,3,Dispossessed,148,360,Rayo Vallecano,2,From Corner,221,Levante UD,0.0,,caffbedf-204a-490d-9495-3fc6b663d805,25134,Deyverson Brum Silva Acosta,23,Center Forward,46.1,59.3,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caffbedf-204a-490d-9495-3fc6b663d805,2370,2,00:18:48.997,63,48,4,Duel,148,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.0,,36b8d148-10bd-4b25-b0a5-1de95e1d23e2,11298,José Ignacio Martínez García,6,Left Back,74.0,20.8,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71ea1293-e14b-4bc9-ad4b-c48a6c0adce9,2371,2,00:18:49.870,63,49,2,Ball Recovery,148,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.0,,,7900,Tiago Manuel Dias Correia,16,Left Midfield,74.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce1a702a-2798-454a-b5a4-ea5d496ab47d,2372,2,00:18:49.870,63,49,43,Carry,148,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.19174,,71ea1293-e14b-4bc9-ad4b-c48a6c0adce9,7900,Tiago Manuel Dias Correia,16,Left Midfield,74.0,20.0,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,ab8382a9-bf37-4010-a3f9-d8501e1c668b,,69.8,18.3,c8c30e8d-7ecf-4c72-bb03-e867b701a9fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8c30e8d-7ecf-4c72-bb03-e867b701a9fc,2373,2,00:18:50.849,63,50,17,Pressure,148,360,Rayo Vallecano,2,From Corner,221,Levante UD,0.588915,,ab8382a9-bf37-4010-a3f9-d8501e1c668b,27123,Jordi Xumetra Feliu,12,Right Midfield,48.8,61.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce1a702a-2798-454a-b5a4-ea5d496ab47d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab8382a9-bf37-4010-a3f9-d8501e1c668b,2374,2,00:18:51.062,63,51,30,Pass,148,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.953686,,16823ce2-de5d-4c7b-b30f-d86cf3650407,7900,Tiago Manuel Dias Correia,16,Left Midfield,69.8,18.3,6914.0,Roberto Román Triguero,12.206555,-3.1088176,1.0,Ground Pass,57.6,17.9,40.0,Right Foot,,,,,,,,,True,,,,,,,,,,,,,,,,,,,c8c30e8d-7ecf-4c72-bb03-e867b701a9fc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16823ce2-de5d-4c7b-b30f-d86cf3650407,2375,2,00:18:52.015,63,52,42,Ball Receipt*,148,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,ab8382a9-bf37-4010-a3f9-d8501e1c668b,6914,Roberto Román Triguero,5,Left Center Back,57.6,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01aaec4e-aa93-41bf-b024-6d3b1e48bbcf,2376,2,00:18:52.015,63,52,43,Carry,148,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.105813,,16823ce2-de5d-4c7b-b30f-d86cf3650407,6914,Roberto Román Triguero,5,Left Center Back,57.6,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2748e29a-2d6a-4fa1-a9d5-1db0f32d39f4,,57.6,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
