id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,counterpress,under_pressure,dribble,interception,off_camera,duel,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,out,ball_recovery,clearance,foul_committed,foul_won,substitution,bad_behaviour,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_outcome_id,pass_outcome_name,pass_type_id,pass_type_name,goalkeeper,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_body_part_id,pass_body_part_name,related_events_2,carry_end_location_0,carry_end_location_1,related_events,ball_recovery_recovery_failure,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,related_events_3,foul_committed_card_id,foul_committed_card_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_cross,shot_first_time,goalkeeper_end_location_0,goalkeeper_end_location_1,dribble_outcome_id,dribble_outcome_name,pass_aerial_won,pass_switch
78a74ec4-3b72-4d8a-96ae-58764dfb6254,754,1,00:22:35.668,22,35,30,Pass,54,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.906218,,14ece6b4-c2d0-482f-90df-a306998ebf79,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,55.5,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,10.960383,-0.5576322,2.0,Low Pass,64.8,4.4,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c3cad12-a7bb-4811-af6d-c13bd01fc6df,755,1,00:22:36.379,22,36,17,Pressure,54,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,0.352184,,14ece6b4-c2d0-482f-90df-a306998ebf79,8724,Carlos Martínez Díez,2,Right Back,52.2,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,57b27412-c231-4d22-b912-8b91aea9ad52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14ece6b4-c2d0-482f-90df-a306998ebf79,756,1,00:22:36.574,22,36,42,Ball Receipt*,54,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,2c3cad12-a7bb-4811-af6d-c13bd01fc6df,11542,Javier Guerra Rodríguez,23,Center Forward,64.8,4.4,,,,,True,,,,,,,,,,,,,,,,,,,,,78a74ec4-3b72-4d8a-96ae-58764dfb6254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57b27412-c231-4d22-b912-8b91aea9ad52,757,1,00:22:36.574,22,36,43,Carry,54,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.883673,,099f8046-9329-4a8c-8168-2cb1c353f457,11542,Javier Guerra Rodríguez,23,Center Forward,64.8,4.4,,,,,True,,,,,,,,,,,,,,,,,,,,,14ece6b4-c2d0-482f-90df-a306998ebf79,,,,,,,,,,,,,,,,,,2c3cad12-a7bb-4811-af6d-c13bd01fc6df,66.7,9.9,,,,,,,e3aebacd-3b70-43a5-97a6-213084eb3d65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
099f8046-9329-4a8c-8168-2cb1c353f457,758,1,00:22:37.684,22,37,17,Pressure,54,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,0.653221,,57b27412-c231-4d22-b912-8b91aea9ad52,6633,Markel Bergara Larrañaga,11,Left Defensive Midfield,55.0,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3aebacd-3b70-43a5-97a6-213084eb3d65,759,1,00:22:38.458,22,38,3,Dispossessed,54,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,bb481a83-c239-4130-8376-3b0bb0d4cc30,11542,Javier Guerra Rodríguez,23,Center Forward,66.7,9.9,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb481a83-c239-4130-8376-3b0bb0d4cc30,760,1,00:22:38.458,22,38,4,Duel,54,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,0.0,,e3aebacd-3b70-43a5-97a6-213084eb3d65,6633,Markel Bergara Larrañaga,11,Left Defensive Midfield,53.4,70.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27987f0a-87ea-4947-837c-dbb84b9002a7,761,1,00:22:38.458,22,38,43,Carry,54,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,1.319214,,705f85b1-67ed-4a4e-b866-fb12d23acc80,6633,Markel Bergara Larrañaga,11,Left Defensive Midfield,53.4,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,bb481a83-c239-4130-8376-3b0bb0d4cc30,,,,,,,,,,,,,,,,,,,44.3,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705f85b1-67ed-4a4e-b866-fb12d23acc80,762,1,00:22:39.777,22,39,30,Pass,54,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,2.984877,,3c3e7d54-ed1b-4cbf-902f-51a833602025,6633,Markel Bergara Larrañaga,11,Left Defensive Midfield,44.3,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,6694.0,Gerónimo Rulli,36.384888,-2.4028533,1.0,Ground Pass,17.4,43.6,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c3e7d54-ed1b-4cbf-902f-51a833602025,763,1,00:22:42.762,22,42,42,Ball Receipt*,54,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,,,705f85b1-67ed-4a4e-b866-fb12d23acc80,6694,Gerónimo Rulli,1,Goalkeeper,17.4,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4117ae6-4795-4c9a-9377-9b3d0ab10ae8,764,1,00:22:42.762,22,42,43,Carry,54,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,1.166619,,245e3df2-6d34-47f8-a998-f764f92ea8f5,6694,Gerónimo Rulli,1,Goalkeeper,17.4,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,3c3e7d54-ed1b-4cbf-902f-51a833602025,,,,,,,,,,,,,,,,,,,19.2,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245e3df2-6d34-47f8-a998-f764f92ea8f5,765,1,00:22:43.929,22,43,30,Pass,54,360,Rayo Vallecano,3,From Free Kick,210,Real Sociedad,5.402285,,,6694,Gerónimo Rulli,1,Goalkeeper,19.2,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.54301,-0.5144513,3.0,High Pass,92.8,0.4,75.0,Out,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True
5befc3d0-4e65-4928-884d-6621ddbc2285,766,1,00:22:54.371,22,54,30,Pass,55,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.218485,,1f72d814-62e3-40c3-827d-15c1f68f0df8,24138,Joaquín José Marín Ruiz,2,Right Back,28.8,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,16.062689,-1.1879778,2.0,Low Pass,34.8,65.1,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f72d814-62e3-40c3-827d-15c1f68f0df8,767,1,00:22:55.589,22,55,42,Ball Receipt*,55,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,5befc3d0-4e65-4928-884d-6621ddbc2285,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,34.8,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a93e435-fec8-48a5-bf6a-470de0832545,768,1,00:22:55.589,22,55,43,Carry,55,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.600012,,1f72d814-62e3-40c3-827d-15c1f68f0df8,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,34.8,65.1,,,,,True,,,,,,,,,,,,,,,,,,,,,4db7edf6-c634-4b85-a60a-d84e8eafab39,,,,,,,,,,,,,,,,,,ac02a54a-a114-43a5-a897-ed994aa9c27b,35.5,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4db7edf6-c634-4b85-a60a-d84e8eafab39,769,1,00:22:55.978,22,55,17,Pressure,55,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,0.438198,,3a93e435-fec8-48a5-bf6a-470de0832545,6899,Rubén Pardo Gutiérrez,19,Center Attacking Midfield,81.1,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,ac02a54a-a114-43a5-a897-ed994aa9c27b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac02a54a-a114-43a5-a897-ed994aa9c27b,770,1,00:22:56.189,22,56,30,Pass,55,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.429195,,4db7edf6-c634-4b85-a60a-d84e8eafab39,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,35.5,66.8,,,,,True,,,,,,,,,,,,,,,,,,,,,8bb3585b-4502-49e1-90d8-4074b65d8155,23761.0,Alhassane Bangoura,21.503721,0.3761886,2.0,Low Pass,55.5,74.7,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8bb3585b-4502-49e1-90d8-4074b65d8155,771,1,00:22:57.619,22,57,42,Ball Receipt*,55,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,ac02a54a-a114-43a5-a897-ed994aa9c27b,23761,Alhassane Bangoura,17,Right Wing,55.5,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15a7ffad-025b-4ba7-89ac-eee320054845,772,1,00:22:57.619,22,57,43,Carry,55,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.912493,,0ef6e4e3-bb3b-427b-b7d5-c39e837c845a,23761,Alhassane Bangoura,17,Right Wing,55.5,74.7,,,,,True,,,,,,,,,,,,,,,,,,,,,30816519-3130-4cc3-8884-dfcd70fbcbd1,,,,,,,,,,,,,,,,,,8bb3585b-4502-49e1-90d8-4074b65d8155,56.4,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ef6e4e3-bb3b-427b-b7d5-c39e837c845a,773,1,00:22:57.910,22,57,17,Pressure,55,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,0.56671,,15a7ffad-025b-4ba7-89ac-eee320054845,3023,Yuri Berchiche Izeta,6,Left Back,62.2,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30816519-3130-4cc3-8884-dfcd70fbcbd1,774,1,00:22:58.531,22,58,30,Pass,55,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.442563,,84d1a5b2-53d1-4b1c-98a6-d96900fd1d24,23761,Alhassane Bangoura,17,Right Wing,56.4,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,f73bf07a-d50f-4034-b67e-bc7107281110,24138.0,Joaquín José Marín Ruiz,7.694154,-2.9849908,1.0,Ground Pass,48.8,74.4,9.0,Incomplete,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84d1a5b2-53d1-4b1c-98a6-d96900fd1d24,775,1,00:22:58.974,22,58,42,Ball Receipt*,55,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,30816519-3130-4cc3-8884-dfcd70fbcbd1,24138,Joaquín José Marín Ruiz,2,Right Back,39.4,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12a7c12c-873d-41a2-be34-4ad3c4009704,797,1,00:23:33.326,23,33,30,Pass,57,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,3.397677,,355de495-d7ad-47e9-8485-0e3174ca2c89,10612,Yoel Rodríguez Oterino,1,Goalkeeper,6.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,a72052ef-ec46-4300-bf4e-0ba6df762089,24138.0,Joaquín José Marín Ruiz,70.70707,0.57074267,3.0,High Pass,65.5,74.2,9.0,Incomplete,63.0,Goal Kick,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a72052ef-ec46-4300-bf4e-0ba6df762089,798,1,00:23:36.724,23,36,42,Ball Receipt*,57,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,12a7c12c-873d-41a2-be34-4ad3c4009704,24138,Joaquín José Marín Ruiz,2,Right Back,63.0,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfd79af7-6c79-43be-ba9c-270b6cc1d61c,799,1,00:23:36.724,23,36,4,Duel,57,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,355de495-d7ad-47e9-8485-0e3174ca2c89,24138,Joaquín José Marín Ruiz,2,Right Back,65.5,74.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b012326-3e8f-4884-93b8-682e229b88b0,850,1,00:24:28.610,24,28,30,Pass,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.714179,,819fdbd5-007d-4a83-b147-3f7c323ed37f,24138,Joaquín José Marín Ruiz,2,Right Back,34.8,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,10612.0,Yoel Rodríguez Oterino,33.54102,-2.394151,1.0,Ground Pass,10.2,45.3,,,66.0,Recovery,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819fdbd5-007d-4a83-b147-3f7c323ed37f,851,1,00:24:31.324,24,31,42,Ball Receipt*,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,8b012326-3e8f-4884-93b8-682e229b88b0,10612,Yoel Rodríguez Oterino,1,Goalkeeper,10.2,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b016e58-784e-43cc-8436-cd3e0f3fe1a3,852,1,00:24:31.324,24,31,43,Carry,60,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.691447,,3759a7ea-c272-4a6f-acfb-6dd06d7a748a,10612,Yoel Rodríguez Oterino,1,Goalkeeper,10.2,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,819fdbd5-007d-4a83-b147-3f7c323ed37f,,,,,,,,,,,,,,,,,,,11.1,48.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
