id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,goalkeeper,dribble,duel,counterpress,out,interception,clearance,ball_recovery,foul_committed,foul_won,off_camera,shot,substitution,block,miscontrol,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,pass_aerial_won,related_events_3,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_technique_id,pass_technique_name,pass_outswinging,pass_cross,clearance_right_foot,clearance_head,pass_switch,pass_inswinging,miscontrol_aerial_won,related_events_4,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,foul_committed_penalty,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate
82d6fae4-efb5-430c-b910-cc526d702b44,1927,2,00:13:49.709,58,49,42,Ball Receipt*,164,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,4df38670-c674-4487-b688-7b14e92f4700,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,22.7,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a706ae72-a1ef-4a36-b78c-523457106b05,1928,2,00:13:49.709,58,49,43,Carry,164,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.470435,,61efbda9-a5be-4e85-be32-263039671261,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,22.7,66.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,82d6fae4-efb5-430c-b910-cc526d702b44,22.1,64.4,b320ca31-843b-4d34-af18-ed2780a76290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b320ca31-843b-4d34-af18-ed2780a76290,1929,2,00:13:49.813,58,49,17,Pressure,164,360,Rayo Vallecano,9,From Kick Off,216,Getafe,0.580212,,61efbda9-a5be-4e85-be32-263039671261,24035.0,Álvaro Vázquez García,23.0,Center Forward,93.0,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a706ae72-a1ef-4a36-b78c-523457106b05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61efbda9-a5be-4e85-be32-263039671261,1930,2,00:13:50.179,58,50,30,Pass,164,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.991926,,747cdb56-9105-46aa-9ca5-f060e5e51975,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,22.1,64.4,26607.0,José Raúl Baena Urdiales,16.904734,-1.5944606,1.0,Ground Pass,21.7,47.5,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,b320ca31-843b-4d34-af18-ed2780a76290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747cdb56-9105-46aa-9ca5-f060e5e51975,1931,2,00:13:52.171,58,52,42,Ball Receipt*,164,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,61efbda9-a5be-4e85-be32-263039671261,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,21.7,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40bd1645-c4f6-4b8e-a851-595b078f3786,1932,2,00:13:52.171,58,52,43,Carry,164,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.599999,,747cdb56-9105-46aa-9ca5-f060e5e51975,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,21.7,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a7d6886-e7a8-4df3-907a-56373189249b,22.1,38.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a7d6886-e7a8-4df3-907a-56373189249b,1933,2,00:13:53.771,58,53,30,Pass,164,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.36738,,84a3714c-7809-4243-90c1-2f9479aaf3d4,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,22.1,38.2,11543.0,José Antonio Dorado Ramírez,30.26962,-1.1810877,1.0,Ground Pass,33.6,10.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84a3714c-7809-4243-90c1-2f9479aaf3d4,1934,2,00:13:55.138,58,55,42,Ball Receipt*,164,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,8a7d6886-e7a8-4df3-907a-56373189249b,11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,33.6,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7308dab-c773-4779-90e5-2e87c6fac16f,1935,2,00:13:55.138,58,55,43,Carry,164,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.359999,,84a3714c-7809-4243-90c1-2f9479aaf3d4,11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,33.6,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed00bdd3-09db-4640-84a4-17fc0ef440a7,41.6,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed00bdd3-09db-4640-84a4-17fc0ef440a7,1936,2,00:13:56.498,58,56,30,Pass,164,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.407163,,0fb73e5b-fdeb-47c5-b544-abc219c0ae15,11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,41.6,8.4,6852.0,Jozabed Sánchez Ruiz,21.261467,0.505728,1.0,Ground Pass,60.2,18.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,baad9fa8-cbb4-46c6-bc5d-c6d480242417,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f33eeaa1-e4c4-4ff6-b5df-71b6d83f4d69,1937,2,00:13:57.460,58,57,17,Pressure,164,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.468224,,0fb73e5b-fdeb-47c5-b544-abc219c0ae15,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,63.1,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baad9fa8-cbb4-46c6-bc5d-c6d480242417,1938,2,00:13:57.905,58,57,42,Ball Receipt*,164,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,ed00bdd3-09db-4640-84a4-17fc0ef440a7,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,62.2,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fb73e5b-fdeb-47c5-b544-abc219c0ae15,1939,2,00:13:57.905,58,57,30,Pass,164,360,Rayo Vallecano,9,From Kick Off,216,Getafe,0.732074,,5f88ffd4-48a1-4c33-a9ce-19030a88400c,25881.0,Juan Antonio Rodríguez Villamuela,9.0,Right Defensive Midfield,59.9,61.4,6720.0,Pablo Sarabia García,10.331505,2.0214577,1.0,Ground Pass,55.4,70.7,40.0,Right Foot,64.0,Interception,,True,,,,,,,,,,,,,,,,,,ed00bdd3-09db-4640-84a4-17fc0ef440a7,,,f33eeaa1-e4c4-4ff6-b5df-71b6d83f4d69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f88ffd4-48a1-4c33-a9ce-19030a88400c,1940,2,00:13:58.638,58,58,42,Ball Receipt*,164,360,Rayo Vallecano,9,From Kick Off,216,Getafe,,,0fb73e5b-fdeb-47c5-b544-abc219c0ae15,6720.0,Pablo Sarabia García,17.0,Right Wing,55.4,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abbf943f-dda2-4b25-bc39-63cb6253d5fc,1941,2,00:13:58.638,58,58,43,Carry,164,360,Rayo Vallecano,9,From Kick Off,216,Getafe,0.876951,,5f88ffd4-48a1-4c33-a9ce-19030a88400c,6720.0,Pablo Sarabia García,17.0,Right Wing,55.4,70.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,7a1241ae-666a-4399-a4c2-a870857f37f0,59.5,74.0,d4fcc4c0-9614-40a2-882e-b66aad20f694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a1241ae-666a-4399-a4c2-a870857f37f0,1942,2,00:13:58.956,58,58,17,Pressure,164,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.721139,,abbf943f-dda2-4b25-bc39-63cb6253d5fc,11298.0,José Ignacio Martínez García,6.0,Left Back,63.1,5.5,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,d4fcc4c0-9614-40a2-882e-b66aad20f694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4fcc4c0-9614-40a2-882e-b66aad20f694,1943,2,00:13:59.514,58,59,3,Dispossessed,164,360,Rayo Vallecano,9,From Kick Off,216,Getafe,0.0,,4c09fc9d-b691-4d78-8ef0-fd06691cce8d,6720.0,Pablo Sarabia García,17.0,Right Wing,59.5,74.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,7a1241ae-666a-4399-a4c2-a870857f37f0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c09fc9d-b691-4d78-8ef0-fd06691cce8d,1944,2,00:13:59.514,58,59,4,Duel,164,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,d4fcc4c0-9614-40a2-882e-b66aad20f694,11298.0,José Ignacio Martínez García,6.0,Left Back,60.6,6.1,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8fbd5372-7179-4f5b-8f5b-4b15bf284c25,1945,2,00:13:59.514,58,59,43,Carry,164,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.357258,,3250d7f1-6da8-4c72-9840-5d1b4d44b280,11298.0,José Ignacio Martínez García,6.0,Left Back,60.6,6.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,3f227c08-d264-4815-80e7-58060f34e0c2,59.6,7.5,4c09fc9d-b691-4d78-8ef0-fd06691cce8d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f227c08-d264-4815-80e7-58060f34e0c2,1946,2,00:13:59.872,58,59,22,Foul Committed,164,360,Rayo Vallecano,9,From Kick Off,216,Getafe,0.0,,3250d7f1-6da8-4c72-9840-5d1b4d44b280,6720.0,Pablo Sarabia García,17.0,Right Wing,60.5,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8fbd5372-7179-4f5b-8f5b-4b15bf284c25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3250d7f1-6da8-4c72-9840-5d1b4d44b280,1947,2,00:13:59.872,58,59,21,Foul Won,164,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,3f227c08-d264-4815-80e7-58060f34e0c2,11298.0,José Ignacio Martínez García,6.0,Left Back,59.6,7.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e9072c7-072d-45b1-bc6e-d1accc5ffbba,1948,2,00:14:25.093,59,25,19,Substitution,164,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,,11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,4711.0,Pablo Hernández Domínguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a33aeba-5a05-4d87-b126-8f7630c1a531,1949,2,00:14:30.398,59,30,36,Tactical Shift,164,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4231.0,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,13.0,6914.0,Roberto Román Triguero,2.0,Right Back,2.0,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,27.0,26607.0,José Raúl Baena Urdiales,5.0,Left Center Back,8.0,11298.0,José Ignacio Martínez García,6.0,Left Back,3.0,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,10.0,6852.0,Jozabed Sánchez Ruiz,11.0,Left Defensive Midfield,21.0,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,11.0,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,14.0,9246.0,Patrick Ebert,21.0,Left Wing,20.0,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661a320d-bfb6-43ff-ab84-c6dce3773463,1950,2,00:14:32.172,59,32,30,Pass,165,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.6,,b9e74a5a-7a4b-436b-ac4f-9761cd10b057,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,59.6,6.5,11298.0,José Ignacio Martínez García,10.438869,2.7379587,1.0,Ground Pass,50.0,10.6,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9e74a5a-7a4b-436b-ac4f-9761cd10b057,1951,2,00:14:33.772,59,33,42,Ball Receipt*,165,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,661a320d-bfb6-43ff-ab84-c6dce3773463,11298.0,José Ignacio Martínez García,6.0,Left Back,50.0,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
